url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193281300,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.500.000.000 | $ 750.000.000 | $ 880.000.000 | $ 1.500.000.000 | $ 8.700.000.000 | $ 1.300.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-03 18:13:01.158183+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193299473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.500.000.000 | $ 750.000.000 | $ 880.000.000 | $ 1.500.000.000 | $ 8.700.000.000 | $ 1.300.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-03 18:13:01.165892+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193579083,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.500.000.000 | $ 750.000.000 | $ 880.000.000 | $ 1.500.000.000 | $ 8.700.000.000 | $ 1.300.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-03 18:13:01.172519+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10308129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.500.000.000 | $ 750.000.000 | $ 880.000.000 | $ 1.500.000.000 | $ 8.700.000.000 | $ 1.300.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-03 18:13:01.179269+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193401861,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.500.000.000 | $ 750.000.000 | $ 880.000.000 | $ 1.500.000.000 | $ 8.700.000.000 | $ 1.300.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-03 18:13:01.421575+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.500.000.000 | $ 750.000.000 | $ 880.000.000 | $ 1.500.000.000 | $ 8.700.000.000 | $ 1.300.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-03 18:13:01.461705+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-helenita-bogota/193455159,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.500.000.000 | $ 750.000.000 | $ 880.000.000 | $ 1.500.000.000 | $ 8.700.000.000 | $ 1.300.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-03 18:13:02.062061+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193463260,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.500.000.000 | $ 750.000.000 | $ 880.000.000 | $ 1.500.000.000 | $ 8.700.000.000 | $ 1.300.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-03 18:13:02.116177+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-rionegro/193464949,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.500.000.000 | $ 750.000.000 | $ 880.000.000 | $ 1.500.000.000 | $ 8.700.000.000 | $ 1.300.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-03 18:13:02.228524+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.500.000.000 | $ 750.000.000 | $ 880.000.000 | $ 1.500.000.000 | $ 8.700.000.000 | $ 1.300.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-03 18:13:02.404451+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santa-fe-bogota/192750030,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.500.000.000 | $ 750.000.000 | $ 880.000.000 | $ 1.500.000.000 | $ 8.700.000.000 | $ 1.300.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-03 18:13:02.411240+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.500.000.000 | $ 750.000.000 | $ 880.000.000 | $ 1.500.000.000 | $ 8.700.000.000 | $ 1.300.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-03 18:13:02.427445+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nuevo-country-bogota/193460027,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.500.000.000 | $ 750.000.000 | $ 880.000.000 | $ 1.500.000.000 | $ 8.700.000.000 | $ 1.300.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-03 18:13:02.795418+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-usatama-bogota/193380265,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.500.000.000 | $ 750.000.000 | $ 880.000.000 | $ 1.500.000.000 | $ 8.700.000.000 | $ 1.300.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-03 18:13:02.911316+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/193436237,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.500.000.000 | $ 750.000.000 | $ 880.000.000 | $ 1.500.000.000 | $ 8.700.000.000 | $ 1.300.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-03 18:13:02.971661+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-fontibon-bogota/193577957,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.500.000.000 | $ 750.000.000 | $ 880.000.000 | $ 1.500.000.000 | $ 8.700.000.000 | $ 1.300.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-03 18:13:03.115003+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193575284,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.500.000.000 | $ 750.000.000 | $ 880.000.000 | $ 1.500.000.000 | $ 8.700.000.000 | $ 1.300.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-03 18:13:03.225322+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-chico-bogota/193486851,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.500.000.000 | $ 750.000.000 | $ 880.000.000 | $ 1.500.000.000 | $ 8.700.000.000 | $ 1.300.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-03 18:13:03.259819+00:00
