url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193413670,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000 | $ 30.000.000 | $ 1.900.000 | $ 2.100.000 | $ 650.000.000 | $ 700.000 | $ 650.000.000 | $ 3.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 18:49:16.729843+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chico-norte-bogota/193390131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000 | $ 30.000.000 | $ 1.900.000 | $ 2.100.000 | $ 650.000.000 | $ 700.000 | $ 650.000.000 | $ 3.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 18:49:19.873828+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-norte-bogota/193674574,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000 | $ 30.000.000 | $ 1.900.000 | $ 2.100.000 | $ 650.000.000 | $ 700.000 | $ 650.000.000 | $ 3.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 18:49:19.897148+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-lagos-de-torca-bogota/193481965,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000 | $ 30.000.000 | $ 1.900.000 | $ 2.100.000 | $ 650.000.000 | $ 700.000 | $ 650.000.000 | $ 3.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 18:49:19.949543+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193580649,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000 | $ 30.000.000 | $ 1.900.000 | $ 2.100.000 | $ 650.000.000 | $ 700.000 | $ 650.000.000 | $ 3.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 18:49:19.958696+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-oriental-bogota/192275705,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000 | $ 30.000.000 | $ 1.900.000 | $ 2.100.000 | $ 650.000.000 | $ 700.000 | $ 650.000.000 | $ 3.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 18:49:20.040125+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-paula-bogota/193282905,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000 | $ 30.000.000 | $ 1.900.000 | $ 2.100.000 | $ 650.000.000 | $ 700.000 | $ 650.000.000 | $ 3.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 18:49:20.124140+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/193861105,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000 | $ 30.000.000 | $ 1.900.000 | $ 2.100.000 | $ 650.000.000 | $ 700.000 | $ 650.000.000 | $ 3.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 18:49:20.200808+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-primavera-occidental-puente-aranda-bogota/193823906,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000 | $ 30.000.000 | $ 1.900.000 | $ 2.100.000 | $ 650.000.000 | $ 700.000 | $ 650.000.000 | $ 3.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 18:49:20.387122+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/193845319,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000 | $ 30.000.000 | $ 1.900.000 | $ 2.100.000 | $ 650.000.000 | $ 700.000 | $ 650.000.000 | $ 3.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 18:49:20.442575+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486848,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000 | $ 30.000.000 | $ 1.900.000 | $ 2.100.000 | $ 650.000.000 | $ 700.000 | $ 650.000.000 | $ 3.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 18:49:20.843787+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-suba-bogota/193852991,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000 | $ 30.000.000 | $ 1.900.000 | $ 2.100.000 | $ 650.000.000 | $ 700.000 | $ 650.000.000 | $ 3.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 18:49:20.859446+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/193446713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000 | $ 30.000.000 | $ 1.900.000 | $ 2.100.000 | $ 650.000.000 | $ 700.000 | $ 650.000.000 | $ 3.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 18:49:20.884791+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/193682534,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000 | $ 30.000.000 | $ 1.900.000 | $ 2.100.000 | $ 650.000.000 | $ 700.000 | $ 650.000.000 | $ 3.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 18:49:20.898291+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193884571,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000 | $ 30.000.000 | $ 1.900.000 | $ 2.100.000 | $ 650.000.000 | $ 700.000 | $ 650.000.000 | $ 3.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 18:49:20.971172+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-valladolid-bogota/193814341,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000 | $ 30.000.000 | $ 1.900.000 | $ 2.100.000 | $ 650.000.000 | $ 700.000 | $ 650.000.000 | $ 3.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 18:49:21.064475+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193758796,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000 | $ 30.000.000 | $ 1.900.000 | $ 2.100.000 | $ 650.000.000 | $ 700.000 | $ 650.000.000 | $ 3.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 18:49:21.180592+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nuevo-country-bogota/193775987,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000 | $ 30.000.000 | $ 1.900.000 | $ 2.100.000 | $ 650.000.000 | $ 700.000 | $ 650.000.000 | $ 3.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 18:49:21.249602+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193659564,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000 | $ 30.000.000 | $ 1.900.000 | $ 2.100.000 | $ 650.000.000 | $ 700.000 | $ 650.000.000 | $ 3.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 18:49:21.766015+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-marsella-bogota/10069845,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000 | $ 30.000.000 | $ 1.900.000 | $ 2.100.000 | $ 650.000.000 | $ 700.000 | $ 650.000.000 | $ 3.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 18:49:21.773784+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-centro-bogota/191054340,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000 | $ 30.000.000 | $ 1.900.000 | $ 2.100.000 | $ 650.000.000 | $ 700.000 | $ 650.000.000 | $ 3.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 18:49:21.796065+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-barrios-unidos-bogota/193165852,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000 | $ 30.000.000 | $ 1.900.000 | $ 2.100.000 | $ 650.000.000 | $ 700.000 | $ 650.000.000 | $ 3.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 18:49:21.807094+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-engativa-bogota/193857213,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000 | $ 30.000.000 | $ 1.900.000 | $ 2.100.000 | $ 650.000.000 | $ 700.000 | $ 650.000.000 | $ 3.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 18:49:22.007970+00:00
