url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193509567,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 970.000.000 | $ 350.000.000 | $ 700.000 | $ 2.500.000 | $ 1.500.000 | $ 750.000.000 | $ 3.000.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-27 18:18:42.797925+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193172388,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 970.000.000 | $ 350.000.000 | $ 700.000 | $ 2.500.000 | $ 1.500.000 | $ 750.000.000 | $ 3.000.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-27 18:18:48.542606+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193445985,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 970.000.000 | $ 350.000.000 | $ 700.000 | $ 2.500.000 | $ 1.500.000 | $ 750.000.000 | $ 3.000.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-27 18:18:48.601481+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-capri-bogota/193510979,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 970.000.000 | $ 350.000.000 | $ 700.000 | $ 2.500.000 | $ 1.500.000 | $ 750.000.000 | $ 3.000.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-27 18:18:48.651044+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193350926,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 970.000.000 | $ 350.000.000 | $ 700.000 | $ 2.500.000 | $ 1.500.000 | $ 750.000.000 | $ 3.000.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-27 18:18:49.161802+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 970.000.000 | $ 350.000.000 | $ 700.000 | $ 2.500.000 | $ 1.500.000 | $ 750.000.000 | $ 3.000.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-27 18:18:49.200358+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chico-norte-bogota/193390131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 970.000.000 | $ 350.000.000 | $ 700.000 | $ 2.500.000 | $ 1.500.000 | $ 750.000.000 | $ 3.000.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-27 18:18:49.222376+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193414627,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 970.000.000 | $ 350.000.000 | $ 700.000 | $ 2.500.000 | $ 1.500.000 | $ 750.000.000 | $ 3.000.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-27 18:18:49.233485+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-occidental-bogota/192749462,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 970.000.000 | $ 350.000.000 | $ 700.000 | $ 2.500.000 | $ 1.500.000 | $ 750.000.000 | $ 3.000.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-27 18:18:49.416090+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-salle-bogota/193290107,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 970.000.000 | $ 350.000.000 | $ 700.000 | $ 2.500.000 | $ 1.500.000 | $ 750.000.000 | $ 3.000.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-27 18:18:49.468746+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-centro-internacional-bogota/193420316,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 970.000.000 | $ 350.000.000 | $ 700.000 | $ 2.500.000 | $ 1.500.000 | $ 750.000.000 | $ 3.000.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-27 18:18:49.494918+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193420807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 970.000.000 | $ 350.000.000 | $ 700.000 | $ 2.500.000 | $ 1.500.000 | $ 750.000.000 | $ 3.000.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-27 18:18:49.566198+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-teusaquillo-bogota/193446372,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 970.000.000 | $ 350.000.000 | $ 700.000 | $ 2.500.000 | $ 1.500.000 | $ 750.000.000 | $ 3.000.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-27 18:18:50.031683+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/193345853,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 970.000.000 | $ 350.000.000 | $ 700.000 | $ 2.500.000 | $ 1.500.000 | $ 750.000.000 | $ 3.000.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-27 18:18:50.044287+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193046084,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 970.000.000 | $ 350.000.000 | $ 700.000 | $ 2.500.000 | $ 1.500.000 | $ 750.000.000 | $ 3.000.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-27 18:18:50.180592+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/10769713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 970.000.000 | $ 350.000.000 | $ 700.000 | $ 2.500.000 | $ 1.500.000 | $ 750.000.000 | $ 3.000.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-27 18:18:50.257960+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 970.000.000 | $ 350.000.000 | $ 700.000 | $ 2.500.000 | $ 1.500.000 | $ 750.000.000 | $ 3.000.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-27 18:18:50.310006+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 970.000.000 | $ 350.000.000 | $ 700.000 | $ 2.500.000 | $ 1.500.000 | $ 750.000.000 | $ 3.000.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-27 18:18:50.316727+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 970.000.000 | $ 350.000.000 | $ 700.000 | $ 2.500.000 | $ 1.500.000 | $ 750.000.000 | $ 3.000.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-27 18:18:50.338954+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193241881,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 970.000.000 | $ 350.000.000 | $ 700.000 | $ 2.500.000 | $ 1.500.000 | $ 750.000.000 | $ 3.000.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-27 18:18:50.370070+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-rionegro/193464949,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 970.000.000 | $ 350.000.000 | $ 700.000 | $ 2.500.000 | $ 1.500.000 | $ 750.000.000 | $ 3.000.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-27 18:18:50.968514+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/193563390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 970.000.000 | $ 350.000.000 | $ 700.000 | $ 2.500.000 | $ 1.500.000 | $ 750.000.000 | $ 3.000.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-27 18:18:50.978189+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193566893,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 970.000.000 | $ 350.000.000 | $ 700.000 | $ 2.500.000 | $ 1.500.000 | $ 750.000.000 | $ 3.000.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-27 18:18:50.995247+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-de-pinos-bogota/192750149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 970.000.000 | $ 350.000.000 | $ 700.000 | $ 2.500.000 | $ 1.500.000 | $ 750.000.000 | $ 3.000.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-27 18:18:51.001781+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-calleja-bogota/193346705,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 970.000.000 | $ 350.000.000 | $ 700.000 | $ 2.500.000 | $ 1.500.000 | $ 750.000.000 | $ 3.000.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-27 18:18:51.027603+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-engativa-bogota/193396838,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 970.000.000 | $ 350.000.000 | $ 700.000 | $ 2.500.000 | $ 1.500.000 | $ 750.000.000 | $ 3.000.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-27 18:18:51.037497+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193502839,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 970.000.000 | $ 350.000.000 | $ 700.000 | $ 2.500.000 | $ 1.500.000 | $ 750.000.000 | $ 3.000.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-27 18:18:51.238790+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-galerias-bogota/193256970,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 970.000.000 | $ 350.000.000 | $ 700.000 | $ 2.500.000 | $ 1.500.000 | $ 750.000.000 | $ 3.000.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-27 18:18:51.258162+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-usatama-bogota/193380265,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 970.000.000 | $ 350.000.000 | $ 700.000 | $ 2.500.000 | $ 1.500.000 | $ 750.000.000 | $ 3.000.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-27 18:18:51.865918+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193351990,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 970.000.000 | $ 350.000.000 | $ 700.000 | $ 2.500.000 | $ 1.500.000 | $ 750.000.000 | $ 3.000.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-27 18:18:51.923685+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 970.000.000 | $ 350.000.000 | $ 700.000 | $ 2.500.000 | $ 1.500.000 | $ 750.000.000 | $ 3.000.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-27 18:18:52.051406+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/192750131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 970.000.000 | $ 350.000.000 | $ 700.000 | $ 2.500.000 | $ 1.500.000 | $ 750.000.000 | $ 3.000.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-27 18:18:52.123896+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193486845,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 970.000.000 | $ 350.000.000 | $ 700.000 | $ 2.500.000 | $ 1.500.000 | $ 750.000.000 | $ 3.000.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-27 18:18:52.133246+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-britalia-bogota/193452934,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 970.000.000 | $ 350.000.000 | $ 700.000 | $ 2.500.000 | $ 1.500.000 | $ 750.000.000 | $ 3.000.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-27 18:18:52.140211+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrios-unidos-bogota/193486843,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 970.000.000 | $ 350.000.000 | $ 700.000 | $ 2.500.000 | $ 1.500.000 | $ 750.000.000 | $ 3.000.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-27 18:18:52.167236+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/192750095,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 970.000.000 | $ 350.000.000 | $ 700.000 | $ 2.500.000 | $ 1.500.000 | $ 750.000.000 | $ 3.000.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-27 18:18:52.205379+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193336407,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 970.000.000 | $ 350.000.000 | $ 700.000 | $ 2.500.000 | $ 1.500.000 | $ 750.000.000 | $ 3.000.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-27 18:18:52.763501+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 970.000.000 | $ 350.000.000 | $ 700.000 | $ 2.500.000 | $ 1.500.000 | $ 750.000.000 | $ 3.000.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-27 18:18:52.784931+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10924799,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 970.000.000 | $ 350.000.000 | $ 700.000 | $ 2.500.000 | $ 1.500.000 | $ 750.000.000 | $ 3.000.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-27 18:18:52.798388+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 970.000.000 | $ 350.000.000 | $ 700.000 | $ 2.500.000 | $ 1.500.000 | $ 750.000.000 | $ 3.000.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-27 18:18:52.834011+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-chico-bogota/193486851,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 970.000.000 | $ 350.000.000 | $ 700.000 | $ 2.500.000 | $ 1.500.000 | $ 750.000.000 | $ 3.000.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-27 18:18:52.946346+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193563489,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 970.000.000 | $ 350.000.000 | $ 700.000 | $ 2.500.000 | $ 1.500.000 | $ 750.000.000 | $ 3.000.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-27 18:18:52.993500+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-versalles-fontibon-bogota/193487753,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 970.000.000 | $ 350.000.000 | $ 700.000 | $ 2.500.000 | $ 1.500.000 | $ 750.000.000 | $ 3.000.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-27 18:18:53.000932+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 970.000.000 | $ 350.000.000 | $ 700.000 | $ 2.500.000 | $ 1.500.000 | $ 750.000.000 | $ 3.000.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-27 18:18:53.272865+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193385630,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 970.000.000 | $ 350.000.000 | $ 700.000 | $ 2.500.000 | $ 1.500.000 | $ 750.000.000 | $ 3.000.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-27 18:18:53.604929+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nuevo-country-bogota/193460027,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 970.000.000 | $ 350.000.000 | $ 700.000 | $ 2.500.000 | $ 1.500.000 | $ 750.000.000 | $ 3.000.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-27 18:18:53.639048+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santa-fe-bogota/192750030,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 970.000.000 | $ 350.000.000 | $ 700.000 | $ 2.500.000 | $ 1.500.000 | $ 750.000.000 | $ 3.000.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-27 18:18:53.683612+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota-dc-bogota/193568586,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 970.000.000 | $ 350.000.000 | $ 700.000 | $ 2.500.000 | $ 1.500.000 | $ 750.000.000 | $ 3.000.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-27 18:18:53.892140+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-los-martires-bogota/193205754,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 970.000.000 | $ 350.000.000 | $ 700.000 | $ 2.500.000 | $ 1.500.000 | $ 750.000.000 | $ 3.000.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-27 18:18:53.907965+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/193405707,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 970.000.000 | $ 350.000.000 | $ 700.000 | $ 2.500.000 | $ 1.500.000 | $ 750.000.000 | $ 3.000.000 | $ 1.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-27 18:18:53.925342+00:00
