url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-castilla-bogota/193526525,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:24:54.431632+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alcazares-norte-bogota/191248514,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:24:54.684782+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pinar-de-suba-bogota/193463557,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:24:54.754813+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:24:54.901818+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-cedritos-bogota/193462191,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:24:54.911854+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:24:54.975760+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-britalia-bogota/193452934,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:24:54.987417+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-jose-de-bavaria-bogota/193616554,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:24:54.995689+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-paredes-bogota/193291243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:24:55.319596+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-central-bogota/192750067,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:24:55.430294+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-zona-franca-bogota/193070184,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:24:55.565733+00:00
