url,information,date_time
https://www.fincaraiz.com.co//bodega-en-arriendo-en-siberia-bogota/193116222,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 800.000 | $ 250.000.000 | $ 312.000.000 | $ 1.292.400 | $ 1.250.000.000 | $ 2.600.000 | $ 8.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 12:07:35.888133+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/192989807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 800.000 | $ 250.000.000 | $ 312.000.000 | $ 1.292.400 | $ 1.250.000.000 | $ 2.600.000 | $ 8.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 12:07:35.925497+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alqueria-bogota/193355431,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 800.000 | $ 250.000.000 | $ 312.000.000 | $ 1.292.400 | $ 1.250.000.000 | $ 2.600.000 | $ 8.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 12:07:36.401281+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gratamira-bogota/192586792,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 800.000 | $ 250.000.000 | $ 312.000.000 | $ 1.292.400 | $ 1.250.000.000 | $ 2.600.000 | $ 8.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 12:07:36.408417+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-boyaca-real-bogota/193404010,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 800.000 | $ 250.000.000 | $ 312.000.000 | $ 1.292.400 | $ 1.250.000.000 | $ 2.600.000 | $ 8.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 12:07:36.448817+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/193406331,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 800.000 | $ 250.000.000 | $ 312.000.000 | $ 1.292.400 | $ 1.250.000.000 | $ 2.600.000 | $ 8.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 12:07:36.494086+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-norte-bogota/192089858,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 800.000 | $ 250.000.000 | $ 312.000.000 | $ 1.292.400 | $ 1.250.000.000 | $ 2.600.000 | $ 8.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 12:07:36.697959+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-retiro-bogota/193217404,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 800.000 | $ 250.000.000 | $ 312.000.000 | $ 1.292.400 | $ 1.250.000.000 | $ 2.600.000 | $ 8.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 12:07:36.742286+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-belalcazar-bogota/10276235,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 800.000 | $ 250.000.000 | $ 312.000.000 | $ 1.292.400 | $ 1.250.000.000 | $ 2.600.000 | $ 8.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 12:07:36.805642+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-marly-bogota/193365757,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 800.000 | $ 250.000.000 | $ 312.000.000 | $ 1.292.400 | $ 1.250.000.000 | $ 2.600.000 | $ 8.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 12:07:36.816858+00:00
