url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-usaquen-bogota/193845740,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.000.000 | $ 450.000.000 | $ 215.000.000 | $ 230.000.000 | $ 1.600.000.000 | $ 2.800.000 | $ 589.900.000 | $ 3.800.000 | Desde $ 368.000.000 | Desde $ 333.000.000 | Desde $ 436.999.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-24 00:57:05.502959+00:00
https://www.fincaraiz.com.co//habitacion-en-arriendo-en-ciudad-salitre-bogota/194150508,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.000.000 | $ 450.000.000 | $ 215.000.000 | $ 230.000.000 | $ 1.600.000.000 | $ 2.800.000 | $ 589.900.000 | $ 3.800.000 | Desde $ 368.000.000 | Desde $ 333.000.000 | Desde $ 436.999.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-24 00:57:05.636851+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/194123292,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.000.000 | $ 450.000.000 | $ 215.000.000 | $ 230.000.000 | $ 1.600.000.000 | $ 2.800.000 | $ 589.900.000 | $ 3.800.000 | Desde $ 368.000.000 | Desde $ 333.000.000 | Desde $ 436.999.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-24 00:57:05.768239+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-usaquen-bogota/194150455,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.000.000 | $ 450.000.000 | $ 215.000.000 | $ 230.000.000 | $ 1.600.000.000 | $ 2.800.000 | $ 589.900.000 | $ 3.800.000 | Desde $ 368.000.000 | Desde $ 333.000.000 | Desde $ 436.999.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-24 00:57:05.826471+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/194147546,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.000.000 | $ 450.000.000 | $ 215.000.000 | $ 230.000.000 | $ 1.600.000.000 | $ 2.800.000 | $ 589.900.000 | $ 3.800.000 | Desde $ 368.000.000 | Desde $ 333.000.000 | Desde $ 436.999.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-24 00:57:05.845422+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193987305,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.000.000 | $ 450.000.000 | $ 215.000.000 | $ 230.000.000 | $ 1.600.000.000 | $ 2.800.000 | $ 589.900.000 | $ 3.800.000 | Desde $ 368.000.000 | Desde $ 333.000.000 | Desde $ 436.999.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-24 00:57:05.922354+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-reservado-bogota/194149560,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.000.000 | $ 450.000.000 | $ 215.000.000 | $ 230.000.000 | $ 1.600.000.000 | $ 2.800.000 | $ 589.900.000 | $ 3.800.000 | Desde $ 368.000.000 | Desde $ 333.000.000 | Desde $ 436.999.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-24 00:57:05.958187+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/194150433,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.000.000 | $ 450.000.000 | $ 215.000.000 | $ 230.000.000 | $ 1.600.000.000 | $ 2.800.000 | $ 589.900.000 | $ 3.800.000 | Desde $ 368.000.000 | Desde $ 333.000.000 | Desde $ 436.999.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-24 00:57:06.032219+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-rincon-de-suba-bogota/194150025,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.000.000 | $ 450.000.000 | $ 215.000.000 | $ 230.000.000 | $ 1.600.000.000 | $ 2.800.000 | $ 589.900.000 | $ 3.800.000 | Desde $ 368.000.000 | Desde $ 333.000.000 | Desde $ 436.999.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-24 00:57:06.047826+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-hayuelos-bogota/192804336,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.000.000 | $ 450.000.000 | $ 215.000.000 | $ 230.000.000 | $ 1.600.000.000 | $ 2.800.000 | $ 589.900.000 | $ 3.800.000 | Desde $ 368.000.000 | Desde $ 333.000.000 | Desde $ 436.999.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-24 00:57:06.200553+00:00
