url,information,date_time
https://www.fincaraiz.com.co//local-en-arriendo-en-niza-bogota/193693715,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 800.000.000 | $ 1.900.000.000 | $ 420.000.000 | $ 3.200.000.000 | $ 265.000.000 | $ 2.400.000 | $ 2.600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-19 00:39:37.544309+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-laguna-fontibon-bogota/193584000,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 800.000.000 | $ 1.900.000.000 | $ 420.000.000 | $ 3.200.000.000 | $ 265.000.000 | $ 2.400.000 | $ 2.600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-19 00:39:40.562659+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chico-norte-bogota/193390131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 800.000.000 | $ 1.900.000.000 | $ 420.000.000 | $ 3.200.000.000 | $ 265.000.000 | $ 2.400.000 | $ 2.600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-19 00:39:41.142480+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193706766,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 800.000.000 | $ 1.900.000.000 | $ 420.000.000 | $ 3.200.000.000 | $ 265.000.000 | $ 2.400.000 | $ 2.600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-19 00:39:41.161724+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-franca-bogota/193726444,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 800.000.000 | $ 1.900.000.000 | $ 420.000.000 | $ 3.200.000.000 | $ 265.000.000 | $ 2.400.000 | $ 2.600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-19 00:39:41.259658+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193413670,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 800.000.000 | $ 1.900.000.000 | $ 420.000.000 | $ 3.200.000.000 | $ 265.000.000 | $ 2.400.000 | $ 2.600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-19 00:39:41.330070+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 800.000.000 | $ 1.900.000.000 | $ 420.000.000 | $ 3.200.000.000 | $ 265.000.000 | $ 2.400.000 | $ 2.600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-19 00:39:41.345728+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193486845,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 800.000.000 | $ 1.900.000.000 | $ 420.000.000 | $ 3.200.000.000 | $ 265.000.000 | $ 2.400.000 | $ 2.600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-19 00:39:41.462548+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bosque-de-pinos-bogota/193659106,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 800.000.000 | $ 1.900.000.000 | $ 420.000.000 | $ 3.200.000.000 | $ 265.000.000 | $ 2.400.000 | $ 2.600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-19 00:39:41.799320+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-puente-aranda-bogota/193719110,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 800.000.000 | $ 1.900.000.000 | $ 420.000.000 | $ 3.200.000.000 | $ 265.000.000 | $ 2.400.000 | $ 2.600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-19 00:39:42.154728+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 800.000.000 | $ 1.900.000.000 | $ 420.000.000 | $ 3.200.000.000 | $ 265.000.000 | $ 2.400.000 | $ 2.600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-19 00:39:42.271098+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193758821,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 800.000.000 | $ 1.900.000.000 | $ 420.000.000 | $ 3.200.000.000 | $ 265.000.000 | $ 2.400.000 | $ 2.600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-19 00:39:42.285652+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-niza-bogota/193490544,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 800.000.000 | $ 1.900.000.000 | $ 420.000.000 | $ 3.200.000.000 | $ 265.000.000 | $ 2.400.000 | $ 2.600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-19 00:39:42.381475+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193462547,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 800.000.000 | $ 1.900.000.000 | $ 420.000.000 | $ 3.200.000.000 | $ 265.000.000 | $ 2.400.000 | $ 2.600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-19 00:39:42.605680+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 800.000.000 | $ 1.900.000.000 | $ 420.000.000 | $ 3.200.000.000 | $ 265.000.000 | $ 2.400.000 | $ 2.600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-19 00:39:43.160975+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 800.000.000 | $ 1.900.000.000 | $ 420.000.000 | $ 3.200.000.000 | $ 265.000.000 | $ 2.400.000 | $ 2.600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-19 00:39:43.298553+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-villa-del-rio-bogota/192349121,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 800.000.000 | $ 1.900.000.000 | $ 420.000.000 | $ 3.200.000.000 | $ 265.000.000 | $ 2.400.000 | $ 2.600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-19 00:39:43.376430+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-castilla-bogota/193526525,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 800.000.000 | $ 1.900.000.000 | $ 420.000.000 | $ 3.200.000.000 | $ 265.000.000 | $ 2.400.000 | $ 2.600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-19 00:39:43.420406+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10308129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 800.000.000 | $ 1.900.000.000 | $ 420.000.000 | $ 3.200.000.000 | $ 265.000.000 | $ 2.400.000 | $ 2.600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-19 00:39:43.428978+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/193687646,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 800.000.000 | $ 1.900.000.000 | $ 420.000.000 | $ 3.200.000.000 | $ 265.000.000 | $ 2.400.000 | $ 2.600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-19 00:39:43.436145+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-verbenal-san-antonio-bogota/193042986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 800.000.000 | $ 1.900.000.000 | $ 420.000.000 | $ 3.200.000.000 | $ 265.000.000 | $ 2.400.000 | $ 2.600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-19 00:39:43.537428+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 800.000.000 | $ 1.900.000.000 | $ 420.000.000 | $ 3.200.000.000 | $ 265.000.000 | $ 2.400.000 | $ 2.600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-19 00:39:43.568197+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alhambra-bogota/192253651,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 800.000.000 | $ 1.900.000.000 | $ 420.000.000 | $ 3.200.000.000 | $ 265.000.000 | $ 2.400.000 | $ 2.600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-19 00:39:43.577918+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-calleja-bogota/193719294,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 800.000.000 | $ 1.900.000.000 | $ 420.000.000 | $ 3.200.000.000 | $ 265.000.000 | $ 2.400.000 | $ 2.600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-19 00:39:43.679229+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-medina-bogota/193502386,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 800.000.000 | $ 1.900.000.000 | $ 420.000.000 | $ 3.200.000.000 | $ 265.000.000 | $ 2.400.000 | $ 2.600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-19 00:39:43.693966+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-quinta-camacho-bogota/192114307,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 800.000.000 | $ 1.900.000.000 | $ 420.000.000 | $ 3.200.000.000 | $ 265.000.000 | $ 2.400.000 | $ 2.600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-19 00:39:43.804374+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colon-bogota/193592800,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 800.000.000 | $ 1.900.000.000 | $ 420.000.000 | $ 3.200.000.000 | $ 265.000.000 | $ 2.400.000 | $ 2.600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-19 00:39:44.242031+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193566489,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 800.000.000 | $ 1.900.000.000 | $ 420.000.000 | $ 3.200.000.000 | $ 265.000.000 | $ 2.400.000 | $ 2.600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-19 00:39:44.543238+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193736848,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 800.000.000 | $ 1.900.000.000 | $ 420.000.000 | $ 3.200.000.000 | $ 265.000.000 | $ 2.400.000 | $ 2.600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-19 00:39:44.567089+00:00
