url,information,date_time
https://www.fincaraiz.com.co//local-en-arriendo-en-bogota/193489593,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 840.000.000 | $ 3.200.000 | $ 1.800.000 | $ 700.000 | $ 680.000.000 | $ 3.500.000 | $ 2.400.000 | $ 2.400.000.000 | Desde $ 309.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-25 16:20:45.921030+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/194276588,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 840.000.000 | $ 3.200.000 | $ 1.800.000 | $ 700.000 | $ 680.000.000 | $ 3.500.000 | $ 2.400.000 | $ 2.400.000.000 | Desde $ 309.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-25 16:20:47.407317+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/194224905,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 840.000.000 | $ 3.200.000 | $ 1.800.000 | $ 700.000 | $ 680.000.000 | $ 3.500.000 | $ 2.400.000 | $ 2.400.000.000 | Desde $ 309.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-25 16:20:47.426379+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/194219735,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 840.000.000 | $ 3.200.000 | $ 1.800.000 | $ 700.000 | $ 680.000.000 | $ 3.500.000 | $ 2.400.000 | $ 2.400.000.000 | Desde $ 309.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-25 16:20:47.443583+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-el-chico-bogota/194195627,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 840.000.000 | $ 3.200.000 | $ 1.800.000 | $ 700.000 | $ 680.000.000 | $ 3.500.000 | $ 2.400.000 | $ 2.400.000.000 | Desde $ 309.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-25 16:20:47.521785+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/194207853,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 840.000.000 | $ 3.200.000 | $ 1.800.000 | $ 700.000 | $ 680.000.000 | $ 3.500.000 | $ 2.400.000 | $ 2.400.000.000 | Desde $ 309.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-25 16:20:47.833129+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-rosario-bogota/10273368,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 840.000.000 | $ 3.200.000 | $ 1.800.000 | $ 700.000 | $ 680.000.000 | $ 3.500.000 | $ 2.400.000 | $ 2.400.000.000 | Desde $ 309.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-25 16:20:48.470969+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/192980978,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 840.000.000 | $ 3.200.000 | $ 1.800.000 | $ 700.000 | $ 680.000.000 | $ 3.500.000 | $ 2.400.000 | $ 2.400.000.000 | Desde $ 309.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-25 16:20:48.494028+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-suba-las-mercedes-bogota/193647225,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 840.000.000 | $ 3.200.000 | $ 1.800.000 | $ 700.000 | $ 680.000.000 | $ 3.500.000 | $ 2.400.000 | $ 2.400.000.000 | Desde $ 309.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-25 16:20:48.657704+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-mazuren-bogota/194313275,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 840.000.000 | $ 3.200.000 | $ 1.800.000 | $ 700.000 | $ 680.000.000 | $ 3.500.000 | $ 2.400.000 | $ 2.400.000.000 | Desde $ 309.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-25 16:20:48.693404+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/194129806,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 840.000.000 | $ 3.200.000 | $ 1.800.000 | $ 700.000 | $ 680.000.000 | $ 3.500.000 | $ 2.400.000 | $ 2.400.000.000 | Desde $ 309.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-25 16:20:48.742202+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/194115512,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 840.000.000 | $ 3.200.000 | $ 1.800.000 | $ 700.000 | $ 680.000.000 | $ 3.500.000 | $ 2.400.000 | $ 2.400.000.000 | Desde $ 309.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-25 16:20:48.767856+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/194129806,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 840.000.000 | $ 3.200.000 | $ 1.800.000 | $ 700.000 | $ 680.000.000 | $ 3.500.000 | $ 2.400.000 | $ 2.400.000.000 | Desde $ 309.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-25 16:20:48.782811+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193647366,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 840.000.000 | $ 3.200.000 | $ 1.800.000 | $ 700.000 | $ 680.000.000 | $ 3.500.000 | $ 2.400.000 | $ 2.400.000.000 | Desde $ 309.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-25 16:20:48.800505+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosa-san-bernardino-bogota/193602295,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 840.000.000 | $ 3.200.000 | $ 1.800.000 | $ 700.000 | $ 680.000.000 | $ 3.500.000 | $ 2.400.000 | $ 2.400.000.000 | Desde $ 309.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-25 16:20:49.734249+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-chico-bogota/194097029,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 840.000.000 | $ 3.200.000 | $ 1.800.000 | $ 700.000 | $ 680.000.000 | $ 3.500.000 | $ 2.400.000 | $ 2.400.000.000 | Desde $ 309.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-25 16:20:49.791490+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villa-del-rio-bogota/191309932,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 840.000.000 | $ 3.200.000 | $ 1.800.000 | $ 700.000 | $ 680.000.000 | $ 3.500.000 | $ 2.400.000 | $ 2.400.000.000 | Desde $ 309.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-25 16:20:49.824629+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/194167730,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 840.000.000 | $ 3.200.000 | $ 1.800.000 | $ 700.000 | $ 680.000.000 | $ 3.500.000 | $ 2.400.000 | $ 2.400.000.000 | Desde $ 309.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-25 16:20:49.983952+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193299996,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 840.000.000 | $ 3.200.000 | $ 1.800.000 | $ 700.000 | $ 680.000.000 | $ 3.500.000 | $ 2.400.000 | $ 2.400.000.000 | Desde $ 309.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-25 16:20:50.006623+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/192610877,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 840.000.000 | $ 3.200.000 | $ 1.800.000 | $ 700.000 | $ 680.000.000 | $ 3.500.000 | $ 2.400.000 | $ 2.400.000.000 | Desde $ 309.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-25 16:20:50.026432+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193960278,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 840.000.000 | $ 3.200.000 | $ 1.800.000 | $ 700.000 | $ 680.000.000 | $ 3.500.000 | $ 2.400.000 | $ 2.400.000.000 | Desde $ 309.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-25 16:20:50.108411+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/194062723,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 840.000.000 | $ 3.200.000 | $ 1.800.000 | $ 700.000 | $ 680.000.000 | $ 3.500.000 | $ 2.400.000 | $ 2.400.000.000 | Desde $ 309.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-25 16:20:50.230099+00:00
