url,information,date_time
https://www.fincaraiz.com.co//casa-en-arriendo-en-las-americas-bogota/193917705,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.000.000.000 | $ 720.000.000 | $ 440.000.000 | $ 730.000.000 | $ 1.990.000.000 | $ 2.950.000.000 | $ 3.500.000.000 | $ 1.875.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-12 12:18:48.700914+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193656170,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.000.000.000 | $ 720.000.000 | $ 440.000.000 | $ 730.000.000 | $ 1.990.000.000 | $ 2.950.000.000 | $ 3.500.000.000 | $ 1.875.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-12 12:18:48.801636+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193468821,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.000.000.000 | $ 720.000.000 | $ 440.000.000 | $ 730.000.000 | $ 1.990.000.000 | $ 2.950.000.000 | $ 3.500.000.000 | $ 1.875.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-12 12:18:48.826930+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-teusaquillo-bogota/193047194,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.000.000.000 | $ 720.000.000 | $ 440.000.000 | $ 730.000.000 | $ 1.990.000.000 | $ 2.950.000.000 | $ 3.500.000.000 | $ 1.875.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-12 12:18:48.869996+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193897133,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.000.000.000 | $ 720.000.000 | $ 440.000.000 | $ 730.000.000 | $ 1.990.000.000 | $ 2.950.000.000 | $ 3.500.000.000 | $ 1.875.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-12 12:18:49.311727+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-norte-bogota/193674574,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.000.000.000 | $ 720.000.000 | $ 440.000.000 | $ 730.000.000 | $ 1.990.000.000 | $ 2.950.000.000 | $ 3.500.000.000 | $ 1.875.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-12 12:18:49.387056+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/193981703,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.000.000.000 | $ 720.000.000 | $ 440.000.000 | $ 730.000.000 | $ 1.990.000.000 | $ 2.950.000.000 | $ 3.500.000.000 | $ 1.875.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-12 12:18:49.617300+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-usaquen-bogota/193790594,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.000.000.000 | $ 720.000.000 | $ 440.000.000 | $ 730.000.000 | $ 1.990.000.000 | $ 2.950.000.000 | $ 3.500.000.000 | $ 1.875.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-12 12:18:49.682335+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-montevideo-bogota/193977958,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.000.000.000 | $ 720.000.000 | $ 440.000.000 | $ 730.000.000 | $ 1.990.000.000 | $ 2.950.000.000 | $ 3.500.000.000 | $ 1.875.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-12 12:18:49.689717+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-normandia-bogota/193543817,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.000.000.000 | $ 720.000.000 | $ 440.000.000 | $ 730.000.000 | $ 1.990.000.000 | $ 2.950.000.000 | $ 3.500.000.000 | $ 1.875.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-12 12:18:50.219437+00:00
