url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193291395,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 248.000.000 | $ 3.100.000 | $ 830.000 | $ 1.750.000.000 | $ 3.700.000 | $ 630.000.000 | $ 400.000.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-02 18:13:42.859003+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193279243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 248.000.000 | $ 3.100.000 | $ 830.000 | $ 1.750.000.000 | $ 3.700.000 | $ 630.000.000 | $ 400.000.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-02 18:13:42.868052+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193017021,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 248.000.000 | $ 3.100.000 | $ 830.000 | $ 1.750.000.000 | $ 3.700.000 | $ 630.000.000 | $ 400.000.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-02 18:13:42.930969+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-el-refugio-bogota/193228283,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 248.000.000 | $ 3.100.000 | $ 830.000 | $ 1.750.000.000 | $ 3.700.000 | $ 630.000.000 | $ 400.000.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-02 18:13:42.938379+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-teresa-bogota/193409915,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 248.000.000 | $ 3.100.000 | $ 830.000 | $ 1.750.000.000 | $ 3.700.000 | $ 630.000.000 | $ 400.000.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-02 18:13:43.126184+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-central-bogota/193239675,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 248.000.000 | $ 3.100.000 | $ 830.000 | $ 1.750.000.000 | $ 3.700.000 | $ 630.000.000 | $ 400.000.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-02 18:13:43.181726+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 248.000.000 | $ 3.100.000 | $ 830.000 | $ 1.750.000.000 | $ 3.700.000 | $ 630.000.000 | $ 400.000.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-02 18:13:43.221079+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedro-golf-bogota/193372709,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 248.000.000 | $ 3.100.000 | $ 830.000 | $ 1.750.000.000 | $ 3.700.000 | $ 630.000.000 | $ 400.000.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-02 18:13:43.255923+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 248.000.000 | $ 3.100.000 | $ 830.000 | $ 1.750.000.000 | $ 3.700.000 | $ 630.000.000 | $ 400.000.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-02 18:13:43.707775+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-torca-bogota/193365728,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 248.000.000 | $ 3.100.000 | $ 830.000 | $ 1.750.000.000 | $ 3.700.000 | $ 630.000.000 | $ 400.000.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-02 18:13:43.760229+00:00
