url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-usaquen-bogota/194150455,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.250.000 | $ 3.100.000.000 | $ 920.000.000 | $ 1.000.000 | $ 1.365.000.000 | $ 650.000.000 | $ 900.000.000 | $ 295.000.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-21 11:45:50.437534+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-vergel-bogota/194222850,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.250.000 | $ 3.100.000.000 | $ 920.000.000 | $ 1.000.000 | $ 1.365.000.000 | $ 650.000.000 | $ 900.000.000 | $ 295.000.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-21 11:45:51.895503+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-ana-bogota/193454813,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.250.000 | $ 3.100.000.000 | $ 920.000.000 | $ 1.000.000 | $ 1.365.000.000 | $ 650.000.000 | $ 900.000.000 | $ 295.000.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-21 11:45:51.939316+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/194220382,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.250.000 | $ 3.100.000.000 | $ 920.000.000 | $ 1.000.000 | $ 1.365.000.000 | $ 650.000.000 | $ 900.000.000 | $ 295.000.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-21 11:45:51.981281+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-castilla-bogota/194264115,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.250.000 | $ 3.100.000.000 | $ 920.000.000 | $ 1.000.000 | $ 1.365.000.000 | $ 650.000.000 | $ 900.000.000 | $ 295.000.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-21 11:45:52.001957+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/194284629,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.250.000 | $ 3.100.000.000 | $ 920.000.000 | $ 1.000.000 | $ 1.365.000.000 | $ 650.000.000 | $ 900.000.000 | $ 295.000.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-21 11:45:52.016836+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-prado-veraniego-bogota/194124443,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.250.000 | $ 3.100.000.000 | $ 920.000.000 | $ 1.000.000 | $ 1.365.000.000 | $ 650.000.000 | $ 900.000.000 | $ 295.000.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-21 11:45:52.977916+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-independencia-bogota/194212829,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.250.000 | $ 3.100.000.000 | $ 920.000.000 | $ 1.000.000 | $ 1.365.000.000 | $ 650.000.000 | $ 900.000.000 | $ 295.000.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-21 11:45:53.015648+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193768152,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.250.000 | $ 3.100.000.000 | $ 920.000.000 | $ 1.000.000 | $ 1.365.000.000 | $ 650.000.000 | $ 900.000.000 | $ 295.000.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-21 11:45:53.035067+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-suba-la-campi%C3%B1a-bogota/194285553,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.250.000 | $ 3.100.000.000 | $ 920.000.000 | $ 1.000.000 | $ 1.365.000.000 | $ 650.000.000 | $ 900.000.000 | $ 295.000.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-21 11:45:53.052783+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/194191872,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.250.000 | $ 3.100.000.000 | $ 920.000.000 | $ 1.000.000 | $ 1.365.000.000 | $ 650.000.000 | $ 900.000.000 | $ 295.000.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-21 11:45:53.090089+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-macarena-bogota/194124639,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.250.000 | $ 3.100.000.000 | $ 920.000.000 | $ 1.000.000 | $ 1.365.000.000 | $ 650.000.000 | $ 900.000.000 | $ 295.000.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-21 11:45:53.122801+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-usaquen-bogota/194055675,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.250.000 | $ 3.100.000.000 | $ 920.000.000 | $ 1.000.000 | $ 1.365.000.000 | $ 650.000.000 | $ 900.000.000 | $ 295.000.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-21 11:45:53.185530+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-veramonte-macana-bogota/192643983,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.250.000 | $ 3.100.000.000 | $ 920.000.000 | $ 1.000.000 | $ 1.365.000.000 | $ 650.000.000 | $ 900.000.000 | $ 295.000.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-21 11:45:53.220442+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-tierra-buena-bogota/194209773,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.250.000 | $ 3.100.000.000 | $ 920.000.000 | $ 1.000.000 | $ 1.365.000.000 | $ 650.000.000 | $ 900.000.000 | $ 295.000.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-21 11:45:54.091705+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-ciudad-berna-bogota/193609573,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.250.000 | $ 3.100.000.000 | $ 920.000.000 | $ 1.000.000 | $ 1.365.000.000 | $ 650.000.000 | $ 900.000.000 | $ 295.000.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-21 11:45:54.154216+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/194235231,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.250.000 | $ 3.100.000.000 | $ 920.000.000 | $ 1.000.000 | $ 1.365.000.000 | $ 650.000.000 | $ 900.000.000 | $ 295.000.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-21 11:45:54.199857+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193736453,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.250.000 | $ 3.100.000.000 | $ 920.000.000 | $ 1.000.000 | $ 1.365.000.000 | $ 650.000.000 | $ 900.000.000 | $ 295.000.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-21 11:45:54.268216+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/194074201,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.250.000 | $ 3.100.000.000 | $ 920.000.000 | $ 1.000.000 | $ 1.365.000.000 | $ 650.000.000 | $ 900.000.000 | $ 295.000.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-21 11:45:54.343019+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193784769,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.250.000 | $ 3.100.000.000 | $ 920.000.000 | $ 1.000.000 | $ 1.365.000.000 | $ 650.000.000 | $ 900.000.000 | $ 295.000.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-21 11:45:54.367581+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193736460,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.250.000 | $ 3.100.000.000 | $ 920.000.000 | $ 1.000.000 | $ 1.365.000.000 | $ 650.000.000 | $ 900.000.000 | $ 295.000.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-21 11:45:54.392866+00:00
