url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-costa-azul-bogota/193995768,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 780.000.000 | $ 780.000.000 | $ 390.000.000 | $ 50.791.069.000 | $ 190.000.000 | $ 1.300.000 | $ 3.200.000.000 | $ 290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-26 06:54:55.344942+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-central-bogota/193762925,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 780.000.000 | $ 780.000.000 | $ 390.000.000 | $ 50.791.069.000 | $ 190.000.000 | $ 1.300.000 | $ 3.200.000.000 | $ 290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-26 06:54:58.456758+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-los-andes/193779197,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 780.000.000 | $ 780.000.000 | $ 390.000.000 | $ 50.791.069.000 | $ 190.000.000 | $ 1.300.000 | $ 3.200.000.000 | $ 290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-26 06:54:58.468365+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-cristobal-sur-bogota/193839850,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 780.000.000 | $ 780.000.000 | $ 390.000.000 | $ 50.791.069.000 | $ 190.000.000 | $ 1.300.000 | $ 3.200.000.000 | $ 290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-26 06:54:59.080661+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/194013632,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 780.000.000 | $ 780.000.000 | $ 390.000.000 | $ 50.791.069.000 | $ 190.000.000 | $ 1.300.000 | $ 3.200.000.000 | $ 290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-26 06:54:59.094339+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/194031844,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 780.000.000 | $ 780.000.000 | $ 390.000.000 | $ 50.791.069.000 | $ 190.000.000 | $ 1.300.000 | $ 3.200.000.000 | $ 290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-26 06:54:59.221706+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-rosita-bogota/192206859,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 780.000.000 | $ 780.000.000 | $ 390.000.000 | $ 50.791.069.000 | $ 190.000.000 | $ 1.300.000 | $ 3.200.000.000 | $ 290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-26 06:54:59.230206+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193856294,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 780.000.000 | $ 780.000.000 | $ 390.000.000 | $ 50.791.069.000 | $ 190.000.000 | $ 1.300.000 | $ 3.200.000.000 | $ 290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-26 06:54:59.240304+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-floresta-bogota/193777298,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 780.000.000 | $ 780.000.000 | $ 390.000.000 | $ 50.791.069.000 | $ 190.000.000 | $ 1.300.000 | $ 3.200.000.000 | $ 290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-26 06:54:59.284627+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/192980978,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 780.000.000 | $ 780.000.000 | $ 390.000.000 | $ 50.791.069.000 | $ 190.000.000 | $ 1.300.000 | $ 3.200.000.000 | $ 290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-26 06:54:59.410031+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193647529,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 780.000.000 | $ 780.000.000 | $ 390.000.000 | $ 50.791.069.000 | $ 190.000.000 | $ 1.300.000 | $ 3.200.000.000 | $ 290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-26 06:54:59.417400+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193656137,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 780.000.000 | $ 780.000.000 | $ 390.000.000 | $ 50.791.069.000 | $ 190.000.000 | $ 1.300.000 | $ 3.200.000.000 | $ 290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-26 06:55:00.030608+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-reservado-bogota/193121691,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 780.000.000 | $ 780.000.000 | $ 390.000.000 | $ 50.791.069.000 | $ 190.000.000 | $ 1.300.000 | $ 3.200.000.000 | $ 290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-26 06:55:00.048581+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-igualdad-bogota/193773245,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 780.000.000 | $ 780.000.000 | $ 390.000.000 | $ 50.791.069.000 | $ 190.000.000 | $ 1.300.000 | $ 3.200.000.000 | $ 290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-26 06:55:00.098867+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-salle-bogota/193834851,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 780.000.000 | $ 780.000.000 | $ 390.000.000 | $ 50.791.069.000 | $ 190.000.000 | $ 1.300.000 | $ 3.200.000.000 | $ 290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-26 06:55:00.161318+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-20-de-julio-bogota/194026567,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 780.000.000 | $ 780.000.000 | $ 390.000.000 | $ 50.791.069.000 | $ 190.000.000 | $ 1.300.000 | $ 3.200.000.000 | $ 290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-26 06:55:00.244979+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 780.000.000 | $ 780.000.000 | $ 390.000.000 | $ 50.791.069.000 | $ 190.000.000 | $ 1.300.000 | $ 3.200.000.000 | $ 290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-26 06:55:00.335182+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 780.000.000 | $ 780.000.000 | $ 390.000.000 | $ 50.791.069.000 | $ 190.000.000 | $ 1.300.000 | $ 3.200.000.000 | $ 290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-26 06:55:00.343366+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-soledad-bogota/193584080,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 780.000.000 | $ 780.000.000 | $ 390.000.000 | $ 50.791.069.000 | $ 190.000.000 | $ 1.300.000 | $ 3.200.000.000 | $ 290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-26 06:55:00.365205+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191801473,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 780.000.000 | $ 780.000.000 | $ 390.000.000 | $ 50.791.069.000 | $ 190.000.000 | $ 1.300.000 | $ 3.200.000.000 | $ 290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-26 06:55:01.001750+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193868022,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 780.000.000 | $ 780.000.000 | $ 390.000.000 | $ 50.791.069.000 | $ 190.000.000 | $ 1.300.000 | $ 3.200.000.000 | $ 290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-26 06:55:01.132983+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-palermo-bogota/193509556,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 780.000.000 | $ 780.000.000 | $ 390.000.000 | $ 50.791.069.000 | $ 190.000.000 | $ 1.300.000 | $ 3.200.000.000 | $ 290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-26 06:55:01.197358+00:00
