url,information,date_time
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/192999948,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.720.000 | $ 8.601.664 | $ 1.250.000 | $ 1.250.000 | $ 4.050.000 | $ 3.000.000 | $ 654.500.000 | $ 580.000.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-18 12:34:10.806353+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villa-del-rio-bogota/194126534,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.720.000 | $ 8.601.664 | $ 1.250.000 | $ 1.250.000 | $ 4.050.000 | $ 3.000.000 | $ 654.500.000 | $ 580.000.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-18 12:34:13.071778+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villa-del-rio-bogota/194126534,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.720.000 | $ 8.601.664 | $ 1.250.000 | $ 1.250.000 | $ 4.050.000 | $ 3.000.000 | $ 654.500.000 | $ 580.000.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-18 12:34:13.088433+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193809012,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.720.000 | $ 8.601.664 | $ 1.250.000 | $ 1.250.000 | $ 4.050.000 | $ 3.000.000 | $ 654.500.000 | $ 580.000.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-18 12:34:13.102541+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193809012,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.720.000 | $ 8.601.664 | $ 1.250.000 | $ 1.250.000 | $ 4.050.000 | $ 3.000.000 | $ 654.500.000 | $ 580.000.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-18 12:34:13.117115+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/194069647,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.720.000 | $ 8.601.664 | $ 1.250.000 | $ 1.250.000 | $ 4.050.000 | $ 3.000.000 | $ 654.500.000 | $ 580.000.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-18 12:34:13.278087+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/194069647,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.720.000 | $ 8.601.664 | $ 1.250.000 | $ 1.250.000 | $ 4.050.000 | $ 3.000.000 | $ 654.500.000 | $ 580.000.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-18 12:34:13.294177+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bellavista-bogota/192857922,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.720.000 | $ 8.601.664 | $ 1.250.000 | $ 1.250.000 | $ 4.050.000 | $ 3.000.000 | $ 654.500.000 | $ 580.000.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-18 12:34:13.772013+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bellavista-bogota/192857922,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.720.000 | $ 8.601.664 | $ 1.250.000 | $ 1.250.000 | $ 4.050.000 | $ 3.000.000 | $ 654.500.000 | $ 580.000.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-18 12:34:13.788490+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-quinta-camacho-bogota/193757009,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.720.000 | $ 8.601.664 | $ 1.250.000 | $ 1.250.000 | $ 4.050.000 | $ 3.000.000 | $ 654.500.000 | $ 580.000.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-18 12:34:14.193837+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-lago-bogota/193586559,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.720.000 | $ 8.601.664 | $ 1.250.000 | $ 1.250.000 | $ 4.050.000 | $ 3.000.000 | $ 654.500.000 | $ 580.000.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-18 12:34:14.211955+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193701052,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.720.000 | $ 8.601.664 | $ 1.250.000 | $ 1.250.000 | $ 4.050.000 | $ 3.000.000 | $ 654.500.000 | $ 580.000.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-18 12:34:14.226094+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-oriental-bogota/193897564,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.720.000 | $ 8.601.664 | $ 1.250.000 | $ 1.250.000 | $ 4.050.000 | $ 3.000.000 | $ 654.500.000 | $ 580.000.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-18 12:34:14.240153+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-unicentro-bogota-bogota/193825077,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.720.000 | $ 8.601.664 | $ 1.250.000 | $ 1.250.000 | $ 4.050.000 | $ 3.000.000 | $ 654.500.000 | $ 580.000.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-18 12:34:14.273704+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-teusaquillo-bogota/193995754,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.720.000 | $ 8.601.664 | $ 1.250.000 | $ 1.250.000 | $ 4.050.000 | $ 3.000.000 | $ 654.500.000 | $ 580.000.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-18 12:34:14.287833+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193736162,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.720.000 | $ 8.601.664 | $ 1.250.000 | $ 1.250.000 | $ 4.050.000 | $ 3.000.000 | $ 654.500.000 | $ 580.000.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-18 12:34:14.606518+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-ana-bogota/193454813,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.720.000 | $ 8.601.664 | $ 1.250.000 | $ 1.250.000 | $ 4.050.000 | $ 3.000.000 | $ 654.500.000 | $ 580.000.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-18 12:34:15.285246+00:00
