url,information,date_time
https://www.fincaraiz.com.co//bodega-en-arriendo-en-las-ferias-bogota/194093158,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 350.000.000 | $ 650.000.000 | $ 820.000.000 | $ 730.000.000 | $ 1.490.000.000 | $ 740.000.000 | $ 850.000.000 | $ 165.000.000 | Desde $ 1.125.585.055 | Desde $ 1.430.120.917 | Desde $ 237.900.000 | Desde $ 323.400.000 | Desde $ 508.332.326 | Desde $ 668.437.845 | Desde $ 648.884.915 | Desde $ 333.000.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-30 03:08:38.796753+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-castillo-chapinero-bogota/194134712,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 350.000.000 | $ 650.000.000 | $ 820.000.000 | $ 730.000.000 | $ 1.490.000.000 | $ 740.000.000 | $ 850.000.000 | $ 165.000.000 | Desde $ 1.125.585.055 | Desde $ 1.430.120.917 | Desde $ 237.900.000 | Desde $ 323.400.000 | Desde $ 508.332.326 | Desde $ 668.437.845 | Desde $ 648.884.915 | Desde $ 333.000.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-30 03:08:40.536169+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-barrios-unidos-bogota/194173871,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 350.000.000 | $ 650.000.000 | $ 820.000.000 | $ 730.000.000 | $ 1.490.000.000 | $ 740.000.000 | $ 850.000.000 | $ 165.000.000 | Desde $ 1.125.585.055 | Desde $ 1.430.120.917 | Desde $ 237.900.000 | Desde $ 323.400.000 | Desde $ 508.332.326 | Desde $ 668.437.845 | Desde $ 648.884.915 | Desde $ 333.000.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-30 03:08:41.073120+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-suba-urbano-bogota/193917024,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 350.000.000 | $ 650.000.000 | $ 820.000.000 | $ 730.000.000 | $ 1.490.000.000 | $ 740.000.000 | $ 850.000.000 | $ 165.000.000 | Desde $ 1.125.585.055 | Desde $ 1.430.120.917 | Desde $ 237.900.000 | Desde $ 323.400.000 | Desde $ 508.332.326 | Desde $ 668.437.845 | Desde $ 648.884.915 | Desde $ 333.000.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-30 03:08:41.138739+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-tuna-baja-bogota/193918878,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 350.000.000 | $ 650.000.000 | $ 820.000.000 | $ 730.000.000 | $ 1.490.000.000 | $ 740.000.000 | $ 850.000.000 | $ 165.000.000 | Desde $ 1.125.585.055 | Desde $ 1.430.120.917 | Desde $ 237.900.000 | Desde $ 323.400.000 | Desde $ 508.332.326 | Desde $ 668.437.845 | Desde $ 648.884.915 | Desde $ 333.000.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-30 03:08:41.409917+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-jose-de-bavaria-bogota/194153838,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 350.000.000 | $ 650.000.000 | $ 820.000.000 | $ 730.000.000 | $ 1.490.000.000 | $ 740.000.000 | $ 850.000.000 | $ 165.000.000 | Desde $ 1.125.585.055 | Desde $ 1.430.120.917 | Desde $ 237.900.000 | Desde $ 323.400.000 | Desde $ 508.332.326 | Desde $ 668.437.845 | Desde $ 648.884.915 | Desde $ 333.000.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-30 03:08:41.568190+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/194158157,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 350.000.000 | $ 650.000.000 | $ 820.000.000 | $ 730.000.000 | $ 1.490.000.000 | $ 740.000.000 | $ 850.000.000 | $ 165.000.000 | Desde $ 1.125.585.055 | Desde $ 1.430.120.917 | Desde $ 237.900.000 | Desde $ 323.400.000 | Desde $ 508.332.326 | Desde $ 668.437.845 | Desde $ 648.884.915 | Desde $ 333.000.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-30 03:08:41.743908+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-fe-bogota/194069418,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 350.000.000 | $ 650.000.000 | $ 820.000.000 | $ 730.000.000 | $ 1.490.000.000 | $ 740.000.000 | $ 850.000.000 | $ 165.000.000 | Desde $ 1.125.585.055 | Desde $ 1.430.120.917 | Desde $ 237.900.000 | Desde $ 323.400.000 | Desde $ 508.332.326 | Desde $ 668.437.845 | Desde $ 648.884.915 | Desde $ 333.000.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-30 03:08:41.825784+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193987620,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 350.000.000 | $ 650.000.000 | $ 820.000.000 | $ 730.000.000 | $ 1.490.000.000 | $ 740.000.000 | $ 850.000.000 | $ 165.000.000 | Desde $ 1.125.585.055 | Desde $ 1.430.120.917 | Desde $ 237.900.000 | Desde $ 323.400.000 | Desde $ 508.332.326 | Desde $ 668.437.845 | Desde $ 648.884.915 | Desde $ 333.000.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-30 03:08:41.850243+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193998594,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 350.000.000 | $ 650.000.000 | $ 820.000.000 | $ 730.000.000 | $ 1.490.000.000 | $ 740.000.000 | $ 850.000.000 | $ 165.000.000 | Desde $ 1.125.585.055 | Desde $ 1.430.120.917 | Desde $ 237.900.000 | Desde $ 323.400.000 | Desde $ 508.332.326 | Desde $ 668.437.845 | Desde $ 648.884.915 | Desde $ 333.000.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-30 03:08:41.982654+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-polo-club-bogota/194140305,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 350.000.000 | $ 650.000.000 | $ 820.000.000 | $ 730.000.000 | $ 1.490.000.000 | $ 740.000.000 | $ 850.000.000 | $ 165.000.000 | Desde $ 1.125.585.055 | Desde $ 1.430.120.917 | Desde $ 237.900.000 | Desde $ 323.400.000 | Desde $ 508.332.326 | Desde $ 668.437.845 | Desde $ 648.884.915 | Desde $ 333.000.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-30 03:08:42.612632+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-centro-fontibon-bogota/194182042,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 350.000.000 | $ 650.000.000 | $ 820.000.000 | $ 730.000.000 | $ 1.490.000.000 | $ 740.000.000 | $ 850.000.000 | $ 165.000.000 | Desde $ 1.125.585.055 | Desde $ 1.430.120.917 | Desde $ 237.900.000 | Desde $ 323.400.000 | Desde $ 508.332.326 | Desde $ 668.437.845 | Desde $ 648.884.915 | Desde $ 333.000.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-30 03:08:42.665630+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-centro-internacional-bogota/193866389,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 350.000.000 | $ 650.000.000 | $ 820.000.000 | $ 730.000.000 | $ 1.490.000.000 | $ 740.000.000 | $ 850.000.000 | $ 165.000.000 | Desde $ 1.125.585.055 | Desde $ 1.430.120.917 | Desde $ 237.900.000 | Desde $ 323.400.000 | Desde $ 508.332.326 | Desde $ 668.437.845 | Desde $ 648.884.915 | Desde $ 333.000.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-30 03:08:42.945493+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/194055529,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 350.000.000 | $ 650.000.000 | $ 820.000.000 | $ 730.000.000 | $ 1.490.000.000 | $ 740.000.000 | $ 850.000.000 | $ 165.000.000 | Desde $ 1.125.585.055 | Desde $ 1.430.120.917 | Desde $ 237.900.000 | Desde $ 323.400.000 | Desde $ 508.332.326 | Desde $ 668.437.845 | Desde $ 648.884.915 | Desde $ 333.000.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-30 03:08:43.188619+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/194162896,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 350.000.000 | $ 650.000.000 | $ 820.000.000 | $ 730.000.000 | $ 1.490.000.000 | $ 740.000.000 | $ 850.000.000 | $ 165.000.000 | Desde $ 1.125.585.055 | Desde $ 1.430.120.917 | Desde $ 237.900.000 | Desde $ 323.400.000 | Desde $ 508.332.326 | Desde $ 668.437.845 | Desde $ 648.884.915 | Desde $ 333.000.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-30 03:08:43.305099+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-venecia-bogota/194182476,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 350.000.000 | $ 650.000.000 | $ 820.000.000 | $ 730.000.000 | $ 1.490.000.000 | $ 740.000.000 | $ 850.000.000 | $ 165.000.000 | Desde $ 1.125.585.055 | Desde $ 1.430.120.917 | Desde $ 237.900.000 | Desde $ 323.400.000 | Desde $ 508.332.326 | Desde $ 668.437.845 | Desde $ 648.884.915 | Desde $ 333.000.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-30 03:08:43.513873+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/194030161,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 350.000.000 | $ 650.000.000 | $ 820.000.000 | $ 730.000.000 | $ 1.490.000.000 | $ 740.000.000 | $ 850.000.000 | $ 165.000.000 | Desde $ 1.125.585.055 | Desde $ 1.430.120.917 | Desde $ 237.900.000 | Desde $ 323.400.000 | Desde $ 508.332.326 | Desde $ 668.437.845 | Desde $ 648.884.915 | Desde $ 333.000.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-30 03:08:43.896906+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-rincon-del-chico-bogota/193463107,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 350.000.000 | $ 650.000.000 | $ 820.000.000 | $ 730.000.000 | $ 1.490.000.000 | $ 740.000.000 | $ 850.000.000 | $ 165.000.000 | Desde $ 1.125.585.055 | Desde $ 1.430.120.917 | Desde $ 237.900.000 | Desde $ 323.400.000 | Desde $ 508.332.326 | Desde $ 668.437.845 | Desde $ 648.884.915 | Desde $ 333.000.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-30 03:08:44.291366+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/192473438,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 350.000.000 | $ 650.000.000 | $ 820.000.000 | $ 730.000.000 | $ 1.490.000.000 | $ 740.000.000 | $ 850.000.000 | $ 165.000.000 | Desde $ 1.125.585.055 | Desde $ 1.430.120.917 | Desde $ 237.900.000 | Desde $ 323.400.000 | Desde $ 508.332.326 | Desde $ 668.437.845 | Desde $ 648.884.915 | Desde $ 333.000.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-30 03:08:44.429666+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/194180277,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 350.000.000 | $ 650.000.000 | $ 820.000.000 | $ 730.000.000 | $ 1.490.000.000 | $ 740.000.000 | $ 850.000.000 | $ 165.000.000 | Desde $ 1.125.585.055 | Desde $ 1.430.120.917 | Desde $ 237.900.000 | Desde $ 323.400.000 | Desde $ 508.332.326 | Desde $ 668.437.845 | Desde $ 648.884.915 | Desde $ 333.000.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-30 03:08:44.454661+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santa-isabel-bogota/194173946,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 350.000.000 | $ 650.000.000 | $ 820.000.000 | $ 730.000.000 | $ 1.490.000.000 | $ 740.000.000 | $ 850.000.000 | $ 165.000.000 | Desde $ 1.125.585.055 | Desde $ 1.430.120.917 | Desde $ 237.900.000 | Desde $ 323.400.000 | Desde $ 508.332.326 | Desde $ 668.437.845 | Desde $ 648.884.915 | Desde $ 333.000.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-30 03:08:44.805426+00:00
