url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-paula-bogota/193691650,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.900.000.000 | $ 180.000.000 | $ 310.000.000 | $ 1.030.000.000 | $ 1.000.000 | $ 538.000.000 | $ 357.000.000 | $ 390.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-02 19:14:02.255617+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193638884,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.900.000.000 | $ 180.000.000 | $ 310.000.000 | $ 1.030.000.000 | $ 1.000.000 | $ 538.000.000 | $ 357.000.000 | $ 390.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-02 19:14:10.497126+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-santa-ana-bogota/191808973,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.900.000.000 | $ 180.000.000 | $ 310.000.000 | $ 1.030.000.000 | $ 1.000.000 | $ 538.000.000 | $ 357.000.000 | $ 390.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-02 19:14:10.567932+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.900.000.000 | $ 180.000.000 | $ 310.000.000 | $ 1.030.000.000 | $ 1.000.000 | $ 538.000.000 | $ 357.000.000 | $ 390.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-02 19:14:11.016862+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193699189,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.900.000.000 | $ 180.000.000 | $ 310.000.000 | $ 1.030.000.000 | $ 1.000.000 | $ 538.000.000 | $ 357.000.000 | $ 390.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-02 19:14:11.034367+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.900.000.000 | $ 180.000.000 | $ 310.000.000 | $ 1.030.000.000 | $ 1.000.000 | $ 538.000.000 | $ 357.000.000 | $ 390.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-02 19:14:11.089694+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-bogota/193683957,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.900.000.000 | $ 180.000.000 | $ 310.000.000 | $ 1.030.000.000 | $ 1.000.000 | $ 538.000.000 | $ 357.000.000 | $ 390.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-02 19:14:11.215098+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.900.000.000 | $ 180.000.000 | $ 310.000.000 | $ 1.030.000.000 | $ 1.000.000 | $ 538.000.000 | $ 357.000.000 | $ 390.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-02 19:14:11.396882+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.900.000.000 | $ 180.000.000 | $ 310.000.000 | $ 1.030.000.000 | $ 1.000.000 | $ 538.000.000 | $ 357.000.000 | $ 390.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-02 19:14:11.622265+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486658,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.900.000.000 | $ 180.000.000 | $ 310.000.000 | $ 1.030.000.000 | $ 1.000.000 | $ 538.000.000 | $ 357.000.000 | $ 390.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-02 19:14:11.685210+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193576476,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.900.000.000 | $ 180.000.000 | $ 310.000.000 | $ 1.030.000.000 | $ 1.000.000 | $ 538.000.000 | $ 357.000.000 | $ 390.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-02 19:14:12.070657+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-franca-bogota/193726444,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.900.000.000 | $ 180.000.000 | $ 310.000.000 | $ 1.030.000.000 | $ 1.000.000 | $ 538.000.000 | $ 357.000.000 | $ 390.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-02 19:14:12.105632+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-puente-aranda-bogota/193814519,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.900.000.000 | $ 180.000.000 | $ 310.000.000 | $ 1.030.000.000 | $ 1.000.000 | $ 538.000.000 | $ 357.000.000 | $ 390.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-02 19:14:12.168019+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193765491,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.900.000.000 | $ 180.000.000 | $ 310.000.000 | $ 1.030.000.000 | $ 1.000.000 | $ 538.000.000 | $ 357.000.000 | $ 390.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-02 19:14:12.596536+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193414627,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.900.000.000 | $ 180.000.000 | $ 310.000.000 | $ 1.030.000.000 | $ 1.000.000 | $ 538.000.000 | $ 357.000.000 | $ 390.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-02 19:14:12.665966+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-puente-largo-bogota/193760905,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.900.000.000 | $ 180.000.000 | $ 310.000.000 | $ 1.030.000.000 | $ 1.000.000 | $ 538.000.000 | $ 357.000.000 | $ 390.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-02 19:14:12.727747+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193690056,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.900.000.000 | $ 180.000.000 | $ 310.000.000 | $ 1.030.000.000 | $ 1.000.000 | $ 538.000.000 | $ 357.000.000 | $ 390.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-02 19:14:13.015943+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193712231,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.900.000.000 | $ 180.000.000 | $ 310.000.000 | $ 1.030.000.000 | $ 1.000.000 | $ 538.000.000 | $ 357.000.000 | $ 390.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-02 19:14:13.027220+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-puente-aranda-bogota/193815085,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.900.000.000 | $ 180.000.000 | $ 310.000.000 | $ 1.030.000.000 | $ 1.000.000 | $ 538.000.000 | $ 357.000.000 | $ 390.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-02 19:14:13.222346+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-calleja-bogota/193719294,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.900.000.000 | $ 180.000.000 | $ 310.000.000 | $ 1.030.000.000 | $ 1.000.000 | $ 538.000.000 | $ 357.000.000 | $ 390.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-02 19:14:13.724877+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/193802910,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.900.000.000 | $ 180.000.000 | $ 310.000.000 | $ 1.030.000.000 | $ 1.000.000 | $ 538.000.000 | $ 357.000.000 | $ 390.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-02 19:14:13.978445+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nuevo-country-bogota/193775987,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.900.000.000 | $ 180.000.000 | $ 310.000.000 | $ 1.030.000.000 | $ 1.000.000 | $ 538.000.000 | $ 357.000.000 | $ 390.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-02 19:14:14.177127+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-usaquen-bogota/193667012,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.900.000.000 | $ 180.000.000 | $ 310.000.000 | $ 1.030.000.000 | $ 1.000.000 | $ 538.000.000 | $ 357.000.000 | $ 390.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-02 19:14:14.186229+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193679848,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.900.000.000 | $ 180.000.000 | $ 310.000.000 | $ 1.030.000.000 | $ 1.000.000 | $ 538.000.000 | $ 357.000.000 | $ 390.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-02 19:14:14.212817+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alhambra-bogota/193797722,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.900.000.000 | $ 180.000.000 | $ 310.000.000 | $ 1.030.000.000 | $ 1.000.000 | $ 538.000.000 | $ 357.000.000 | $ 390.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-02 19:14:14.569249+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.900.000.000 | $ 180.000.000 | $ 310.000.000 | $ 1.030.000.000 | $ 1.000.000 | $ 538.000.000 | $ 357.000.000 | $ 390.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-02 19:14:14.726000+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.900.000.000 | $ 180.000.000 | $ 310.000.000 | $ 1.030.000.000 | $ 1.000.000 | $ 538.000.000 | $ 357.000.000 | $ 390.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-02 19:14:14.737786+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gratamira-bogota/193644771,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.900.000.000 | $ 180.000.000 | $ 310.000.000 | $ 1.030.000.000 | $ 1.000.000 | $ 538.000.000 | $ 357.000.000 | $ 390.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-02 19:14:15.033162+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/192750152,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.900.000.000 | $ 180.000.000 | $ 310.000.000 | $ 1.030.000.000 | $ 1.000.000 | $ 538.000.000 | $ 357.000.000 | $ 390.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-02 19:14:15.795799+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193365302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.900.000.000 | $ 180.000.000 | $ 310.000.000 | $ 1.030.000.000 | $ 1.000.000 | $ 538.000.000 | $ 357.000.000 | $ 390.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-02 19:14:15.953510+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-soledad-bogota/193584080,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.900.000.000 | $ 180.000.000 | $ 310.000.000 | $ 1.030.000.000 | $ 1.000.000 | $ 538.000.000 | $ 357.000.000 | $ 390.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-02 19:14:15.987731+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193826971,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.900.000.000 | $ 180.000.000 | $ 310.000.000 | $ 1.030.000.000 | $ 1.000.000 | $ 538.000.000 | $ 357.000.000 | $ 390.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-02 19:14:16.007549+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-toberin-bogota/193614980,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.900.000.000 | $ 180.000.000 | $ 310.000.000 | $ 1.030.000.000 | $ 1.000.000 | $ 538.000.000 | $ 357.000.000 | $ 390.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-02 19:14:16.284760+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10308129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.900.000.000 | $ 180.000.000 | $ 310.000.000 | $ 1.030.000.000 | $ 1.000.000 | $ 538.000.000 | $ 357.000.000 | $ 390.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-02 19:14:16.692438+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10308129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.900.000.000 | $ 180.000.000 | $ 310.000.000 | $ 1.030.000.000 | $ 1.000.000 | $ 538.000.000 | $ 357.000.000 | $ 390.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-02 19:14:16.703181+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/193346916,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.900.000.000 | $ 180.000.000 | $ 310.000.000 | $ 1.030.000.000 | $ 1.000.000 | $ 538.000.000 | $ 357.000.000 | $ 390.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-02 19:14:17.204440+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-los-monjes-bogota/193452880,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.900.000.000 | $ 180.000.000 | $ 310.000.000 | $ 1.030.000.000 | $ 1.000.000 | $ 538.000.000 | $ 357.000.000 | $ 390.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-02 19:14:17.407469+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193736856,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.900.000.000 | $ 180.000.000 | $ 310.000.000 | $ 1.030.000.000 | $ 1.000.000 | $ 538.000.000 | $ 357.000.000 | $ 390.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-02 19:14:17.425518+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.900.000.000 | $ 180.000.000 | $ 310.000.000 | $ 1.030.000.000 | $ 1.000.000 | $ 538.000.000 | $ 357.000.000 | $ 390.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-02 19:14:17.595824+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193063091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.900.000.000 | $ 180.000.000 | $ 310.000.000 | $ 1.030.000.000 | $ 1.000.000 | $ 538.000.000 | $ 357.000.000 | $ 390.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-02 19:14:17.603187+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-castilla-bogota/193526525,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.900.000.000 | $ 180.000.000 | $ 310.000.000 | $ 1.030.000.000 | $ 1.000.000 | $ 538.000.000 | $ 357.000.000 | $ 390.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-02 19:14:17.644315+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/191269207,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.900.000.000 | $ 180.000.000 | $ 310.000.000 | $ 1.030.000.000 | $ 1.000.000 | $ 538.000.000 | $ 357.000.000 | $ 390.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-02 19:14:17.830464+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-paula-bogota/193442339,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.900.000.000 | $ 180.000.000 | $ 310.000.000 | $ 1.030.000.000 | $ 1.000.000 | $ 538.000.000 | $ 357.000.000 | $ 390.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-02 19:14:17.885299+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.900.000.000 | $ 180.000.000 | $ 310.000.000 | $ 1.030.000.000 | $ 1.000.000 | $ 538.000.000 | $ 357.000.000 | $ 390.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-02 19:14:18.068891+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193799909,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.900.000.000 | $ 180.000.000 | $ 310.000.000 | $ 1.030.000.000 | $ 1.000.000 | $ 538.000.000 | $ 357.000.000 | $ 390.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-02 19:14:18.223812+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-alto-bogota/193704568,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.900.000.000 | $ 180.000.000 | $ 310.000.000 | $ 1.030.000.000 | $ 1.000.000 | $ 538.000.000 | $ 357.000.000 | $ 390.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-02 19:14:18.738223+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-siete-de-agosto-bogota/193786898,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.900.000.000 | $ 180.000.000 | $ 310.000.000 | $ 1.030.000.000 | $ 1.000.000 | $ 538.000.000 | $ 357.000.000 | $ 390.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-02 19:14:18.899484+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.900.000.000 | $ 180.000.000 | $ 310.000.000 | $ 1.030.000.000 | $ 1.000.000 | $ 538.000.000 | $ 357.000.000 | $ 390.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-02 19:14:19.342789+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193482149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.900.000.000 | $ 180.000.000 | $ 310.000.000 | $ 1.030.000.000 | $ 1.000.000 | $ 538.000.000 | $ 357.000.000 | $ 390.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-02 19:14:19.395910+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-barbara-bogota/193124921,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.900.000.000 | $ 180.000.000 | $ 310.000.000 | $ 1.030.000.000 | $ 1.000.000 | $ 538.000.000 | $ 357.000.000 | $ 390.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-02 19:14:19.426123+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-recuerdo-bogota/193829820,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.900.000.000 | $ 180.000.000 | $ 310.000.000 | $ 1.030.000.000 | $ 1.000.000 | $ 538.000.000 | $ 357.000.000 | $ 390.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-02 19:14:19.452868+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191801473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.900.000.000 | $ 180.000.000 | $ 310.000.000 | $ 1.030.000.000 | $ 1.000.000 | $ 538.000.000 | $ 357.000.000 | $ 390.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-02 19:14:19.957862+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/192927100,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.900.000.000 | $ 180.000.000 | $ 310.000.000 | $ 1.030.000.000 | $ 1.000.000 | $ 538.000.000 | $ 357.000.000 | $ 390.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-02 19:14:20.303889+00:00
