url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193427433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:29.962539+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/5736240,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:35.752548+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193486845,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:35.863755+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193566489,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:35.871052+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-aranda-bogota/193506520,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:35.881212+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/192813390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:36.445877+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193336407,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:36.546722+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193399669,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:36.613049+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-tierra-buena-bogota/193593819,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:36.626887+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:36.635911+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-autopista-muzu-bogota/193476071,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:36.659982+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/10520463,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:36.787108+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-prado-pinzon-bogota/193421262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:36.811209+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-de-pinos-bogota/192750149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:37.329028+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10308129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:37.338777+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-olaya-bogota/193317390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:37.370263+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/7598985,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:37.379721+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-primavera-occidental-puente-aranda-bogota/193529170,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:37.429648+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193673763,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:37.438434+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:37.683150+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-los-monjes-bogota/193452880,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:37.816397+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193420807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:38.270827+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193576476,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:38.279463+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-macarena-bogota/192657270,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:38.300750+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/10300318,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:38.584367+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193442546,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:38.653766+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193680975,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:38.661642+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193375519,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:38.667915+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-santa-isabel-bogota/193692182,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:38.674562+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrancas-norte-bogota/193571413,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:39.180259+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-bogota/193683957,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:39.207265+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-zona-franca-bogota/193070184,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:39.220867+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-paredes-bogota/193291243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:39.454794+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrios-unidos-bogota/193486843,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:39.468725+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-las-orquideas-bogota/193454696,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:39.543970+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:39.655988+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-santa-ana-oriental-bogota/193555567,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:40.060511+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-usaquen-bogota/193678399,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:40.092512+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:40.144708+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-granja-bogota/193686405,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:40.152230+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:40.179756+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-emaus-bogota/193507768,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:40.186721+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gran-america-bogota/193579168,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:40.270832+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/191269207,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:40.363638+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pinar-de-suba-bogota/193463557,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:40.474576+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-lagos-de-torca-bogota/193481965,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:40.971504+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/193604826,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:40.985045+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-renania-urapanes-bogota/193631573,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:41.100613+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-brisas-bogota/193671720,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:41.229911+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:41.278508+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-puente-aranda-bogota/193615124,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:41.289344+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-portales-del-norte-bogota/193690697,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:41.304569+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-alto-bogota/193353090,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:41.398169+00:00
