url,information,date_time
https://www.fincaraiz.com.co//local-en-arriendo-en-barrancas-norte-bogota/193571413,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 398.000.000 | $ 1.614.400 | $ 250.000.000 | $ 800.000.000 | $ 250.000.000 | $ 520.000.000 | $ 18.000.000 | $ 975.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 06:38:38.731947+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 398.000.000 | $ 1.614.400 | $ 250.000.000 | $ 800.000.000 | $ 250.000.000 | $ 520.000.000 | $ 18.000.000 | $ 975.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 06:38:44.361617+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 398.000.000 | $ 1.614.400 | $ 250.000.000 | $ 800.000.000 | $ 250.000.000 | $ 520.000.000 | $ 18.000.000 | $ 975.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 06:38:44.372427+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193063091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 398.000.000 | $ 1.614.400 | $ 250.000.000 | $ 800.000.000 | $ 250.000.000 | $ 520.000.000 | $ 18.000.000 | $ 975.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 06:38:44.391219+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-zona-franca-bogota/193070184,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 398.000.000 | $ 1.614.400 | $ 250.000.000 | $ 800.000.000 | $ 250.000.000 | $ 520.000.000 | $ 18.000.000 | $ 975.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 06:38:44.405936+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486539,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 398.000.000 | $ 1.614.400 | $ 250.000.000 | $ 800.000.000 | $ 250.000.000 | $ 520.000.000 | $ 18.000.000 | $ 975.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 06:38:44.965328+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193468821,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 398.000.000 | $ 1.614.400 | $ 250.000.000 | $ 800.000.000 | $ 250.000.000 | $ 520.000.000 | $ 18.000.000 | $ 975.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 06:38:44.974845+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-paula-bogota/193282905,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 398.000.000 | $ 1.614.400 | $ 250.000.000 | $ 800.000.000 | $ 250.000.000 | $ 520.000.000 | $ 18.000.000 | $ 975.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 06:38:45.076360+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/4891142,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 398.000.000 | $ 1.614.400 | $ 250.000.000 | $ 800.000.000 | $ 250.000.000 | $ 520.000.000 | $ 18.000.000 | $ 975.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 06:38:45.194585+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-alcazares-bogota/193601171,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 398.000.000 | $ 1.614.400 | $ 250.000.000 | $ 800.000.000 | $ 250.000.000 | $ 520.000.000 | $ 18.000.000 | $ 975.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 06:38:45.226993+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193609739,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 398.000.000 | $ 1.614.400 | $ 250.000.000 | $ 800.000.000 | $ 250.000.000 | $ 520.000.000 | $ 18.000.000 | $ 975.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 06:38:45.237814+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193299473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 398.000.000 | $ 1.614.400 | $ 250.000.000 | $ 800.000.000 | $ 250.000.000 | $ 520.000.000 | $ 18.000.000 | $ 975.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 06:38:45.247910+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-boyaca-real-bogota/193585869,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 398.000.000 | $ 1.614.400 | $ 250.000.000 | $ 800.000.000 | $ 250.000.000 | $ 520.000.000 | $ 18.000.000 | $ 975.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 06:38:45.348656+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 398.000.000 | $ 1.614.400 | $ 250.000.000 | $ 800.000.000 | $ 250.000.000 | $ 520.000.000 | $ 18.000.000 | $ 975.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 06:38:45.819342+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/193098470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 398.000.000 | $ 1.614.400 | $ 250.000.000 | $ 800.000.000 | $ 250.000.000 | $ 520.000.000 | $ 18.000.000 | $ 975.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 06:38:45.880838+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-central-bogota/192750067,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 398.000.000 | $ 1.614.400 | $ 250.000.000 | $ 800.000.000 | $ 250.000.000 | $ 520.000.000 | $ 18.000.000 | $ 975.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 06:38:45.929553+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193575284,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 398.000.000 | $ 1.614.400 | $ 250.000.000 | $ 800.000.000 | $ 250.000.000 | $ 520.000.000 | $ 18.000.000 | $ 975.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 06:38:45.961266+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-los-monjes-bogota/193452880,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 398.000.000 | $ 1.614.400 | $ 250.000.000 | $ 800.000.000 | $ 250.000.000 | $ 520.000.000 | $ 18.000.000 | $ 975.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 06:38:46.141514+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedro-golf-bogota/193372709,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 398.000.000 | $ 1.614.400 | $ 250.000.000 | $ 800.000.000 | $ 250.000.000 | $ 520.000.000 | $ 18.000.000 | $ 975.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 06:38:46.176274+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10308129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 398.000.000 | $ 1.614.400 | $ 250.000.000 | $ 800.000.000 | $ 250.000.000 | $ 520.000.000 | $ 18.000.000 | $ 975.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 06:38:46.183124+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193172388,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 398.000.000 | $ 1.614.400 | $ 250.000.000 | $ 800.000.000 | $ 250.000.000 | $ 520.000.000 | $ 18.000.000 | $ 975.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 06:38:46.231457+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193573400,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 398.000.000 | $ 1.614.400 | $ 250.000.000 | $ 800.000.000 | $ 250.000.000 | $ 520.000.000 | $ 18.000.000 | $ 975.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 06:38:46.657590+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/192206859,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 398.000.000 | $ 1.614.400 | $ 250.000.000 | $ 800.000.000 | $ 250.000.000 | $ 520.000.000 | $ 18.000.000 | $ 975.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 06:38:46.689146+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/192563302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 398.000.000 | $ 1.614.400 | $ 250.000.000 | $ 800.000.000 | $ 250.000.000 | $ 520.000.000 | $ 18.000.000 | $ 975.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 06:38:46.695977+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-polo-club-bogota/193587763,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 398.000.000 | $ 1.614.400 | $ 250.000.000 | $ 800.000.000 | $ 250.000.000 | $ 520.000.000 | $ 18.000.000 | $ 975.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 06:38:46.702778+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193420807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 398.000.000 | $ 1.614.400 | $ 250.000.000 | $ 800.000.000 | $ 250.000.000 | $ 520.000.000 | $ 18.000.000 | $ 975.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 06:38:46.709422+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 398.000.000 | $ 1.614.400 | $ 250.000.000 | $ 800.000.000 | $ 250.000.000 | $ 520.000.000 | $ 18.000.000 | $ 975.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 06:38:46.744609+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-victoria-bogota/193297384,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 398.000.000 | $ 1.614.400 | $ 250.000.000 | $ 800.000.000 | $ 250.000.000 | $ 520.000.000 | $ 18.000.000 | $ 975.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 06:38:46.751504+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 398.000.000 | $ 1.614.400 | $ 250.000.000 | $ 800.000.000 | $ 250.000.000 | $ 520.000.000 | $ 18.000.000 | $ 975.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 06:38:46.917951+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-castilla-bogota/193526525,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 398.000.000 | $ 1.614.400 | $ 250.000.000 | $ 800.000.000 | $ 250.000.000 | $ 520.000.000 | $ 18.000.000 | $ 975.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 06:38:47.481576+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-verbenal-san-antonio-bogota/193042986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 398.000.000 | $ 1.614.400 | $ 250.000.000 | $ 800.000.000 | $ 250.000.000 | $ 520.000.000 | $ 18.000.000 | $ 975.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 06:38:47.507918+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-alto-bogota/193353090,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 398.000.000 | $ 1.614.400 | $ 250.000.000 | $ 800.000.000 | $ 250.000.000 | $ 520.000.000 | $ 18.000.000 | $ 975.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 06:38:47.514662+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/192813390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 398.000.000 | $ 1.614.400 | $ 250.000.000 | $ 800.000.000 | $ 250.000.000 | $ 520.000.000 | $ 18.000.000 | $ 975.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 06:38:47.541688+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-villa-del-rio-bogota/192349121,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 398.000.000 | $ 1.614.400 | $ 250.000.000 | $ 800.000.000 | $ 250.000.000 | $ 520.000.000 | $ 18.000.000 | $ 975.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 06:38:47.549390+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 398.000.000 | $ 1.614.400 | $ 250.000.000 | $ 800.000.000 | $ 250.000.000 | $ 520.000.000 | $ 18.000.000 | $ 975.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 06:38:47.786049+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193615204,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 398.000.000 | $ 1.614.400 | $ 250.000.000 | $ 800.000.000 | $ 250.000.000 | $ 520.000.000 | $ 18.000.000 | $ 975.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 06:38:47.793154+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-santa-barbara-alta-bogota/192726048,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 398.000.000 | $ 1.614.400 | $ 250.000.000 | $ 800.000.000 | $ 250.000.000 | $ 520.000.000 | $ 18.000.000 | $ 975.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 06:38:47.816708+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193463260,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 398.000.000 | $ 1.614.400 | $ 250.000.000 | $ 800.000.000 | $ 250.000.000 | $ 520.000.000 | $ 18.000.000 | $ 975.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 06:38:48.332362+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-modelia-occidental-bogota/193428194,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 398.000.000 | $ 1.614.400 | $ 250.000.000 | $ 800.000.000 | $ 250.000.000 | $ 520.000.000 | $ 18.000.000 | $ 975.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 06:38:48.339373+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 398.000.000 | $ 1.614.400 | $ 250.000.000 | $ 800.000.000 | $ 250.000.000 | $ 520.000.000 | $ 18.000.000 | $ 975.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 06:38:48.347107+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193371665,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 398.000.000 | $ 1.614.400 | $ 250.000.000 | $ 800.000.000 | $ 250.000.000 | $ 520.000.000 | $ 18.000.000 | $ 975.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 06:38:48.370993+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-calleja-bogota/193663566,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 398.000.000 | $ 1.614.400 | $ 250.000.000 | $ 800.000.000 | $ 250.000.000 | $ 520.000.000 | $ 18.000.000 | $ 975.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 06:38:48.560784+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-margaritas-occidental-bogota/193585287,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 398.000.000 | $ 1.614.400 | $ 250.000.000 | $ 800.000.000 | $ 250.000.000 | $ 520.000.000 | $ 18.000.000 | $ 975.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 06:38:48.612729+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-castilla-bogota/193650247,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 398.000.000 | $ 1.614.400 | $ 250.000.000 | $ 800.000.000 | $ 250.000.000 | $ 520.000.000 | $ 18.000.000 | $ 975.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 06:38:48.671058+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/192750095,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 398.000.000 | $ 1.614.400 | $ 250.000.000 | $ 800.000.000 | $ 250.000.000 | $ 520.000.000 | $ 18.000.000 | $ 975.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 06:38:48.708358+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193576476,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 398.000.000 | $ 1.614.400 | $ 250.000.000 | $ 800.000.000 | $ 250.000.000 | $ 520.000.000 | $ 18.000.000 | $ 975.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 06:38:49.176997+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pinar-de-suba-bogota/193463557,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 398.000.000 | $ 1.614.400 | $ 250.000.000 | $ 800.000.000 | $ 250.000.000 | $ 520.000.000 | $ 18.000.000 | $ 975.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 06:38:49.184772+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-salle-bogota/193290107,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 398.000.000 | $ 1.614.400 | $ 250.000.000 | $ 800.000.000 | $ 250.000.000 | $ 520.000.000 | $ 18.000.000 | $ 975.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 06:38:49.203615+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 398.000.000 | $ 1.614.400 | $ 250.000.000 | $ 800.000.000 | $ 250.000.000 | $ 520.000.000 | $ 18.000.000 | $ 975.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 06:38:49.317378+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alcazares-norte-bogota/191248514,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 398.000.000 | $ 1.614.400 | $ 250.000.000 | $ 800.000.000 | $ 250.000.000 | $ 520.000.000 | $ 18.000.000 | $ 975.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 06:38:49.430120+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chico-norte-bogota/193390131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 398.000.000 | $ 1.614.400 | $ 250.000.000 | $ 800.000.000 | $ 250.000.000 | $ 520.000.000 | $ 18.000.000 | $ 975.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 06:38:49.610835+00:00
