url,information,date_time
https://www.fincaraiz.com.co//casa-en-arriendo-en-barrios-unidos-bogota/192935978,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.900.000 | $ 3.100.000 | $ 6.500.000 | $ 430.000.000 | $ 2.600.000 | $ 2.100.000.000 | $ 236.250.000 | $ 214.000.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 281.000.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 18:54:35.396817+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/192536150,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.900.000 | $ 3.100.000 | $ 6.500.000 | $ 430.000.000 | $ 2.600.000 | $ 2.100.000.000 | $ 236.250.000 | $ 214.000.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 281.000.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 18:54:36.982657+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/193664239,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.900.000 | $ 3.100.000 | $ 6.500.000 | $ 430.000.000 | $ 2.600.000 | $ 2.100.000.000 | $ 236.250.000 | $ 214.000.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 281.000.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 18:54:37.396618+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-pontevedra-bogota/193814766,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.900.000 | $ 3.100.000 | $ 6.500.000 | $ 430.000.000 | $ 2.600.000 | $ 2.100.000.000 | $ 236.250.000 | $ 214.000.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 281.000.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 18:54:37.677651+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-suba-bogota/193733860,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.900.000 | $ 3.100.000 | $ 6.500.000 | $ 430.000.000 | $ 2.600.000 | $ 2.100.000.000 | $ 236.250.000 | $ 214.000.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 281.000.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 18:54:37.871555+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-cordoba-bogota/191493403,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.900.000 | $ 3.100.000 | $ 6.500.000 | $ 430.000.000 | $ 2.600.000 | $ 2.100.000.000 | $ 236.250.000 | $ 214.000.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 281.000.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 18:54:37.956370+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-norte-bogota/194013598,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.900.000 | $ 3.100.000 | $ 6.500.000 | $ 430.000.000 | $ 2.600.000 | $ 2.100.000.000 | $ 236.250.000 | $ 214.000.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 281.000.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 18:54:38.287782+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/7888496,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.900.000 | $ 3.100.000 | $ 6.500.000 | $ 430.000.000 | $ 2.600.000 | $ 2.100.000.000 | $ 236.250.000 | $ 214.000.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 281.000.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 18:54:39.394910+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193605543,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.900.000 | $ 3.100.000 | $ 6.500.000 | $ 430.000.000 | $ 2.600.000 | $ 2.100.000.000 | $ 236.250.000 | $ 214.000.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 281.000.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 18:54:39.467614+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/194021791,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.900.000 | $ 3.100.000 | $ 6.500.000 | $ 430.000.000 | $ 2.600.000 | $ 2.100.000.000 | $ 236.250.000 | $ 214.000.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 281.000.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 18:54:39.720108+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-prado-veraniego-bogota/193397322,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.900.000 | $ 3.100.000 | $ 6.500.000 | $ 430.000.000 | $ 2.600.000 | $ 2.100.000.000 | $ 236.250.000 | $ 214.000.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 281.000.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 18:54:39.747241+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/194102000,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.900.000 | $ 3.100.000 | $ 6.500.000 | $ 430.000.000 | $ 2.600.000 | $ 2.100.000.000 | $ 236.250.000 | $ 214.000.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 281.000.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 18:54:39.839436+00:00
https://www.fincaraiz.com.co//consultorio-en-arriendo-en-santa-barbara-occidental-bogota/193654794,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.900.000 | $ 3.100.000 | $ 6.500.000 | $ 430.000.000 | $ 2.600.000 | $ 2.100.000.000 | $ 236.250.000 | $ 214.000.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 281.000.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 18:54:39.922488+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-central-bogota/193595154,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.900.000 | $ 3.100.000 | $ 6.500.000 | $ 430.000.000 | $ 2.600.000 | $ 2.100.000.000 | $ 236.250.000 | $ 214.000.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 281.000.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 18:54:39.937616+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/5329355,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.900.000 | $ 3.100.000 | $ 6.500.000 | $ 430.000.000 | $ 2.600.000 | $ 2.100.000.000 | $ 236.250.000 | $ 214.000.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 281.000.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 18:54:39.967057+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/5329355,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.900.000 | $ 3.100.000 | $ 6.500.000 | $ 430.000.000 | $ 2.600.000 | $ 2.100.000.000 | $ 236.250.000 | $ 214.000.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 281.000.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 18:54:39.981223+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193397351,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.900.000 | $ 3.100.000 | $ 6.500.000 | $ 430.000.000 | $ 2.600.000 | $ 2.100.000.000 | $ 236.250.000 | $ 214.000.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 281.000.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 18:54:40.172809+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-norte-bogota/193397366,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.900.000 | $ 3.100.000 | $ 6.500.000 | $ 430.000.000 | $ 2.600.000 | $ 2.100.000.000 | $ 236.250.000 | $ 214.000.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 281.000.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 18:54:40.187927+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-reservado-bogota/193567334,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.900.000 | $ 3.100.000 | $ 6.500.000 | $ 430.000.000 | $ 2.600.000 | $ 2.100.000.000 | $ 236.250.000 | $ 214.000.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 281.000.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 18:54:40.332248+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-calleja-bogota/193770612,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.900.000 | $ 3.100.000 | $ 6.500.000 | $ 430.000.000 | $ 2.600.000 | $ 2.100.000.000 | $ 236.250.000 | $ 214.000.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 281.000.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 18:54:40.408403+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-central-bogota/193586926,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.900.000 | $ 3.100.000 | $ 6.500.000 | $ 430.000.000 | $ 2.600.000 | $ 2.100.000.000 | $ 236.250.000 | $ 214.000.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 281.000.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 18:54:40.691378+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193933641,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.900.000 | $ 3.100.000 | $ 6.500.000 | $ 430.000.000 | $ 2.600.000 | $ 2.100.000.000 | $ 236.250.000 | $ 214.000.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 281.000.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 18:54:41.302246+00:00
