url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193647529,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 360.000.000 | $ 3.900.000 | $ 2.850.000 | $ 285.000.000 | $ 2.300.000 | $ 420.000.000 | $ 4.839.000 | $ 2.200.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 276.000.000 | Desde $ 136.500.000 | Desde $ 185.000.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-06 10:07:06.019184+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-veracruz-bogota/194123166,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 360.000.000 | $ 3.900.000 | $ 2.850.000 | $ 285.000.000 | $ 2.300.000 | $ 420.000.000 | $ 4.839.000 | $ 2.200.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 276.000.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-06 10:07:07.331680+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/194051591,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 360.000.000 | $ 3.900.000 | $ 2.850.000 | $ 285.000.000 | $ 2.300.000 | $ 420.000.000 | $ 4.839.000 | $ 2.200.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 276.000.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-06 10:07:07.398686+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/194214928,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 360.000.000 | $ 3.900.000 | $ 2.850.000 | $ 285.000.000 | $ 2.300.000 | $ 420.000.000 | $ 4.839.000 | $ 2.200.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 276.000.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-06 10:07:07.417785+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-centro-internacional-bogota/193866379,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 360.000.000 | $ 3.900.000 | $ 2.850.000 | $ 285.000.000 | $ 2.300.000 | $ 420.000.000 | $ 4.839.000 | $ 2.200.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 276.000.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-06 10:07:07.495397+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrancas-norte-bogota/194214492,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 360.000.000 | $ 3.900.000 | $ 2.850.000 | $ 285.000.000 | $ 2.300.000 | $ 420.000.000 | $ 4.839.000 | $ 2.200.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 276.000.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-06 10:07:07.620556+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/194214452,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 360.000.000 | $ 3.900.000 | $ 2.850.000 | $ 285.000.000 | $ 2.300.000 | $ 420.000.000 | $ 4.839.000 | $ 2.200.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 276.000.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-06 10:07:08.337483+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/192522159,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 360.000.000 | $ 3.900.000 | $ 2.850.000 | $ 285.000.000 | $ 2.300.000 | $ 420.000.000 | $ 4.839.000 | $ 2.200.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 276.000.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-06 10:07:08.393779+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/194214198,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 360.000.000 | $ 3.900.000 | $ 2.850.000 | $ 285.000.000 | $ 2.300.000 | $ 420.000.000 | $ 4.839.000 | $ 2.200.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 276.000.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-06 10:07:08.483309+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193736162,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 360.000.000 | $ 3.900.000 | $ 2.850.000 | $ 285.000.000 | $ 2.300.000 | $ 420.000.000 | $ 4.839.000 | $ 2.200.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 276.000.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-06 10:07:08.541658+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/194214468,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 360.000.000 | $ 3.900.000 | $ 2.850.000 | $ 285.000.000 | $ 2.300.000 | $ 420.000.000 | $ 4.839.000 | $ 2.200.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 276.000.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-06 10:07:08.566341+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-belmira-bogota/194170223,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 360.000.000 | $ 3.900.000 | $ 2.850.000 | $ 285.000.000 | $ 2.300.000 | $ 420.000.000 | $ 4.839.000 | $ 2.200.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 276.000.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-06 10:07:08.585717+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-cedritos-bogota/193985009,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 360.000.000 | $ 3.900.000 | $ 2.850.000 | $ 285.000.000 | $ 2.300.000 | $ 420.000.000 | $ 4.839.000 | $ 2.200.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 276.000.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-06 10:07:08.611996+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/194207284,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 360.000.000 | $ 3.900.000 | $ 2.850.000 | $ 285.000.000 | $ 2.300.000 | $ 420.000.000 | $ 4.839.000 | $ 2.200.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 276.000.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-06 10:07:08.785287+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-engativa-bogota/193240916,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 360.000.000 | $ 3.900.000 | $ 2.850.000 | $ 285.000.000 | $ 2.300.000 | $ 420.000.000 | $ 4.839.000 | $ 2.200.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 276.000.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-06 10:07:09.489146+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193960422,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 360.000.000 | $ 3.900.000 | $ 2.850.000 | $ 285.000.000 | $ 2.300.000 | $ 420.000.000 | $ 4.839.000 | $ 2.200.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 276.000.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-06 10:07:09.506809+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosa-la-libertad-bogota/193822585,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 360.000.000 | $ 3.900.000 | $ 2.850.000 | $ 285.000.000 | $ 2.300.000 | $ 420.000.000 | $ 4.839.000 | $ 2.200.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 276.000.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-06 10:07:09.612141+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-reservado-bogota/194215247,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 360.000.000 | $ 3.900.000 | $ 2.850.000 | $ 285.000.000 | $ 2.300.000 | $ 420.000.000 | $ 4.839.000 | $ 2.200.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 276.000.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-06 10:07:09.641140+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-loma-del-escobero-bogota/194173427,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 360.000.000 | $ 3.900.000 | $ 2.850.000 | $ 285.000.000 | $ 2.300.000 | $ 420.000.000 | $ 4.839.000 | $ 2.200.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 276.000.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-06 10:07:09.658709+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/194055629,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 360.000.000 | $ 3.900.000 | $ 2.850.000 | $ 285.000.000 | $ 2.300.000 | $ 420.000.000 | $ 4.839.000 | $ 2.200.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 276.000.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-06 10:07:09.686084+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-parque-nacional-bogota/194169342,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 360.000.000 | $ 3.900.000 | $ 2.850.000 | $ 285.000.000 | $ 2.300.000 | $ 420.000.000 | $ 4.839.000 | $ 2.200.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 276.000.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-06 10:07:09.810537+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-paula-bogota/194148435,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 360.000.000 | $ 3.900.000 | $ 2.850.000 | $ 285.000.000 | $ 2.300.000 | $ 420.000.000 | $ 4.839.000 | $ 2.200.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 276.000.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-06 10:07:09.902537+00:00
