url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-batan-bogota/192663470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 388.814.850 | $ 1.950.000 | $ 1.980.000.000 | $ 1.980.000.000 | $ 630.000.000 | $ 590.000.000 | $ 410.000.000 | $ 15.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 12:22:23.830927+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193551296,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 388.814.850 | $ 1.950.000 | $ 1.980.000.000 | $ 1.980.000.000 | $ 630.000.000 | $ 590.000.000 | $ 410.000.000 | $ 15.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 12:22:23.854526+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-lombardia-bogota/193568434,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 388.814.850 | $ 1.950.000 | $ 1.980.000.000 | $ 1.980.000.000 | $ 630.000.000 | $ 590.000.000 | $ 410.000.000 | $ 15.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 12:22:23.908669+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-emaus-bogota/193507768,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 388.814.850 | $ 1.950.000 | $ 1.980.000.000 | $ 1.980.000.000 | $ 630.000.000 | $ 590.000.000 | $ 410.000.000 | $ 15.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 12:22:24.100235+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-santa-ana-oriental-bogota/193555567,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 388.814.850 | $ 1.950.000 | $ 1.980.000.000 | $ 1.980.000.000 | $ 630.000.000 | $ 590.000.000 | $ 410.000.000 | $ 15.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 12:22:24.120288+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-santa-ana-bogota/193653924,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 388.814.850 | $ 1.950.000 | $ 1.980.000.000 | $ 1.980.000.000 | $ 630.000.000 | $ 590.000.000 | $ 410.000.000 | $ 15.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 12:22:24.127800+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193351990,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 388.814.850 | $ 1.950.000 | $ 1.980.000.000 | $ 1.980.000.000 | $ 630.000.000 | $ 590.000.000 | $ 410.000.000 | $ 15.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 12:22:24.642141+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-zona-franca-bogota/193070184,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 388.814.850 | $ 1.950.000 | $ 1.980.000.000 | $ 1.980.000.000 | $ 630.000.000 | $ 590.000.000 | $ 410.000.000 | $ 15.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 12:22:24.654005+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 388.814.850 | $ 1.950.000 | $ 1.980.000.000 | $ 1.980.000.000 | $ 630.000.000 | $ 590.000.000 | $ 410.000.000 | $ 15.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 12:22:24.661279+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193063091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 388.814.850 | $ 1.950.000 | $ 1.980.000.000 | $ 1.980.000.000 | $ 630.000.000 | $ 590.000.000 | $ 410.000.000 | $ 15.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 12:22:24.714435+00:00
