url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193397405,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 576.000.000 | $ 1.350.000 | $ 3.800.000 | $ 186.000.000 | $ 521.166.667 | $ 1.400.000.000 | $ 1.800.000.000 | $ 176.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 06:17:13.801863+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/193345853,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 576.000.000 | $ 1.350.000 | $ 3.800.000 | $ 186.000.000 | $ 521.166.667 | $ 1.400.000.000 | $ 1.800.000.000 | $ 176.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 06:17:17.136518+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 576.000.000 | $ 1.350.000 | $ 3.800.000 | $ 186.000.000 | $ 521.166.667 | $ 1.400.000.000 | $ 1.800.000.000 | $ 176.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 06:17:17.148102+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 576.000.000 | $ 1.350.000 | $ 3.800.000 | $ 186.000.000 | $ 521.166.667 | $ 1.400.000.000 | $ 1.800.000.000 | $ 176.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 06:17:17.331907+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193452585,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 576.000.000 | $ 1.350.000 | $ 3.800.000 | $ 186.000.000 | $ 521.166.667 | $ 1.400.000.000 | $ 1.800.000.000 | $ 176.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 06:17:17.341522+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 576.000.000 | $ 1.350.000 | $ 3.800.000 | $ 186.000.000 | $ 521.166.667 | $ 1.400.000.000 | $ 1.800.000.000 | $ 176.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 06:17:17.362354+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193406124,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 576.000.000 | $ 1.350.000 | $ 3.800.000 | $ 186.000.000 | $ 521.166.667 | $ 1.400.000.000 | $ 1.800.000.000 | $ 176.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 06:17:17.463214+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-marsella-bogota/193041039,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 576.000.000 | $ 1.350.000 | $ 3.800.000 | $ 186.000.000 | $ 521.166.667 | $ 1.400.000.000 | $ 1.800.000.000 | $ 176.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 06:17:17.590807+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193420807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 576.000.000 | $ 1.350.000 | $ 3.800.000 | $ 186.000.000 | $ 521.166.667 | $ 1.400.000.000 | $ 1.800.000.000 | $ 176.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 06:17:17.735690+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 576.000.000 | $ 1.350.000 | $ 3.800.000 | $ 186.000.000 | $ 521.166.667 | $ 1.400.000.000 | $ 1.800.000.000 | $ 176.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 06:17:18.067508+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192217506,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 576.000.000 | $ 1.350.000 | $ 3.800.000 | $ 186.000.000 | $ 521.166.667 | $ 1.400.000.000 | $ 1.800.000.000 | $ 176.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 06:17:18.221167+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-fraguita-bogota/193147823,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 576.000.000 | $ 1.350.000 | $ 3.800.000 | $ 186.000.000 | $ 521.166.667 | $ 1.400.000.000 | $ 1.800.000.000 | $ 176.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 06:17:18.270503+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-alhambra-bogota/192905447,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 576.000.000 | $ 1.350.000 | $ 3.800.000 | $ 186.000.000 | $ 521.166.667 | $ 1.400.000.000 | $ 1.800.000.000 | $ 176.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 06:17:18.382459+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 576.000.000 | $ 1.350.000 | $ 3.800.000 | $ 186.000.000 | $ 521.166.667 | $ 1.400.000.000 | $ 1.800.000.000 | $ 176.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 06:17:18.397460+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193410279,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 576.000.000 | $ 1.350.000 | $ 3.800.000 | $ 186.000.000 | $ 521.166.667 | $ 1.400.000.000 | $ 1.800.000.000 | $ 176.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 06:17:18.493548+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-siberia-bogota/193116222,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 576.000.000 | $ 1.350.000 | $ 3.800.000 | $ 186.000.000 | $ 521.166.667 | $ 1.400.000.000 | $ 1.800.000.000 | $ 176.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 06:17:19.025280+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 576.000.000 | $ 1.350.000 | $ 3.800.000 | $ 186.000.000 | $ 521.166.667 | $ 1.400.000.000 | $ 1.800.000.000 | $ 176.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 06:17:19.036123+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/191955675,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 576.000.000 | $ 1.350.000 | $ 3.800.000 | $ 186.000.000 | $ 521.166.667 | $ 1.400.000.000 | $ 1.800.000.000 | $ 176.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 06:17:19.057484+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-zelandia-bogota/11001301,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 576.000.000 | $ 1.350.000 | $ 3.800.000 | $ 186.000.000 | $ 521.166.667 | $ 1.400.000.000 | $ 1.800.000.000 | $ 176.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 06:17:19.341278+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-castellana-bogota/193249147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 576.000.000 | $ 1.350.000 | $ 3.800.000 | $ 186.000.000 | $ 521.166.667 | $ 1.400.000.000 | $ 1.800.000.000 | $ 176.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 06:17:19.467440+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193371665,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 576.000.000 | $ 1.350.000 | $ 3.800.000 | $ 186.000.000 | $ 521.166.667 | $ 1.400.000.000 | $ 1.800.000.000 | $ 176.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 06:17:19.776904+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193464582,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 576.000.000 | $ 1.350.000 | $ 3.800.000 | $ 186.000.000 | $ 521.166.667 | $ 1.400.000.000 | $ 1.800.000.000 | $ 176.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 06:17:20.031910+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192939969,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 576.000.000 | $ 1.350.000 | $ 3.800.000 | $ 186.000.000 | $ 521.166.667 | $ 1.400.000.000 | $ 1.800.000.000 | $ 176.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 06:17:20.077091+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villas-de-granada-bogota/193407588,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 576.000.000 | $ 1.350.000 | $ 3.800.000 | $ 186.000.000 | $ 521.166.667 | $ 1.400.000.000 | $ 1.800.000.000 | $ 176.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 06:17:20.150461+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-oriental-bogota/192994767,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 576.000.000 | $ 1.350.000 | $ 3.800.000 | $ 186.000.000 | $ 521.166.667 | $ 1.400.000.000 | $ 1.800.000.000 | $ 176.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 06:17:20.412291+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193377176,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 576.000.000 | $ 1.350.000 | $ 3.800.000 | $ 186.000.000 | $ 521.166.667 | $ 1.400.000.000 | $ 1.800.000.000 | $ 176.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 06:17:20.419341+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193425595,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 576.000.000 | $ 1.350.000 | $ 3.800.000 | $ 186.000.000 | $ 521.166.667 | $ 1.400.000.000 | $ 1.800.000.000 | $ 176.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 06:17:20.426115+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10924799,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 576.000.000 | $ 1.350.000 | $ 3.800.000 | $ 186.000.000 | $ 521.166.667 | $ 1.400.000.000 | $ 1.800.000.000 | $ 176.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 06:17:20.449298+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-venecia-bogota/193449006,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 576.000.000 | $ 1.350.000 | $ 3.800.000 | $ 186.000.000 | $ 521.166.667 | $ 1.400.000.000 | $ 1.800.000.000 | $ 176.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 06:17:20.486419+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-victoria-norte-bogota/193375951,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 576.000.000 | $ 1.350.000 | $ 3.800.000 | $ 186.000.000 | $ 521.166.667 | $ 1.400.000.000 | $ 1.800.000.000 | $ 176.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-05 06:17:20.495442+00:00
