url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ricaurte-bogota/193410094,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 168.000.000 | $ 135.000.000 | $ 1.400.000 | $ 20.000.000 | $ 566.000.000 | $ 1.800.000.000 | $ 330.400.000 | $ 680.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-26 12:19:12.997924+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 168.000.000 | $ 135.000.000 | $ 1.400.000 | $ 20.000.000 | $ 566.000.000 | $ 1.800.000.000 | $ 330.400.000 | $ 680.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-26 12:19:17.434920+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193351990,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 168.000.000 | $ 135.000.000 | $ 1.400.000 | $ 20.000.000 | $ 566.000.000 | $ 1.800.000.000 | $ 330.400.000 | $ 680.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-26 12:19:17.467574+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-perdomo-alto-bogota/193554353,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 168.000.000 | $ 135.000.000 | $ 1.400.000 | $ 20.000.000 | $ 566.000.000 | $ 1.800.000.000 | $ 330.400.000 | $ 680.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-26 12:19:17.479653+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193063091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 168.000.000 | $ 135.000.000 | $ 1.400.000 | $ 20.000.000 | $ 566.000.000 | $ 1.800.000.000 | $ 330.400.000 | $ 680.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-26 12:19:17.670957+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-galerias-bogota/193256970,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 168.000.000 | $ 135.000.000 | $ 1.400.000 | $ 20.000.000 | $ 566.000.000 | $ 1.800.000.000 | $ 330.400.000 | $ 680.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-26 12:19:17.724495+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/192750131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 168.000.000 | $ 135.000.000 | $ 1.400.000 | $ 20.000.000 | $ 566.000.000 | $ 1.800.000.000 | $ 330.400.000 | $ 680.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-26 12:19:17.737731+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193509567,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 168.000.000 | $ 135.000.000 | $ 1.400.000 | $ 20.000.000 | $ 566.000.000 | $ 1.800.000.000 | $ 330.400.000 | $ 680.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-26 12:19:17.760987+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alcazares-norte-bogota/191248514,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 168.000.000 | $ 135.000.000 | $ 1.400.000 | $ 20.000.000 | $ 566.000.000 | $ 1.800.000.000 | $ 330.400.000 | $ 680.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-26 12:19:17.917866+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 168.000.000 | $ 135.000.000 | $ 1.400.000 | $ 20.000.000 | $ 566.000.000 | $ 1.800.000.000 | $ 330.400.000 | $ 680.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-26 12:19:18.341043+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sucre-bogota/192750211,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 168.000.000 | $ 135.000.000 | $ 1.400.000 | $ 20.000.000 | $ 566.000.000 | $ 1.800.000.000 | $ 330.400.000 | $ 680.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-26 12:19:18.388088+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-san-fernando-occidental-bogota/193165852,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 168.000.000 | $ 135.000.000 | $ 1.400.000 | $ 20.000.000 | $ 566.000.000 | $ 1.800.000.000 | $ 330.400.000 | $ 680.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-26 12:19:18.531643+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/10769713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 168.000.000 | $ 135.000.000 | $ 1.400.000 | $ 20.000.000 | $ 566.000.000 | $ 1.800.000.000 | $ 330.400.000 | $ 680.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-26 12:19:18.544077+00:00
