url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193444698,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 260.000.000 | $ 39.676.960 | $ 1.700.000 | $ 194.000.000 | $ 1.500.000 | $ 320.000.000 | $ 1.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 12:11:44.060841+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/192563302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 260.000.000 | $ 39.676.960 | $ 1.700.000 | $ 194.000.000 | $ 1.500.000 | $ 320.000.000 | $ 1.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 12:11:47.897768+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/193236771,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 260.000.000 | $ 39.676.960 | $ 1.700.000 | $ 194.000.000 | $ 1.500.000 | $ 320.000.000 | $ 1.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 12:11:48.008487+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-castellana-bogota/193380595,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 260.000.000 | $ 39.676.960 | $ 1.700.000 | $ 194.000.000 | $ 1.500.000 | $ 320.000.000 | $ 1.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 12:11:48.031273+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/193458129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 260.000.000 | $ 39.676.960 | $ 1.700.000 | $ 194.000.000 | $ 1.500.000 | $ 320.000.000 | $ 1.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 12:11:48.104598+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-modelia-bogota/193374690,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 260.000.000 | $ 39.676.960 | $ 1.700.000 | $ 194.000.000 | $ 1.500.000 | $ 320.000.000 | $ 1.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 12:11:48.111147+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/193345853,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 260.000.000 | $ 39.676.960 | $ 1.700.000 | $ 194.000.000 | $ 1.500.000 | $ 320.000.000 | $ 1.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 12:11:48.140452+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/193520529,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 260.000.000 | $ 39.676.960 | $ 1.700.000 | $ 194.000.000 | $ 1.500.000 | $ 320.000.000 | $ 1.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 12:11:48.806589+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 260.000.000 | $ 39.676.960 | $ 1.700.000 | $ 194.000.000 | $ 1.500.000 | $ 320.000.000 | $ 1.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 12:11:48.824846+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193299473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 260.000.000 | $ 39.676.960 | $ 1.700.000 | $ 194.000.000 | $ 1.500.000 | $ 320.000.000 | $ 1.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 12:11:48.894868+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193509567,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 260.000.000 | $ 39.676.960 | $ 1.700.000 | $ 194.000.000 | $ 1.500.000 | $ 320.000.000 | $ 1.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 12:11:48.934756+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-verbenal-san-antonio-bogota/193042986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 260.000.000 | $ 39.676.960 | $ 1.700.000 | $ 194.000.000 | $ 1.500.000 | $ 320.000.000 | $ 1.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 12:11:48.973453+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/193431079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 260.000.000 | $ 39.676.960 | $ 1.700.000 | $ 194.000.000 | $ 1.500.000 | $ 320.000.000 | $ 1.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 12:11:48.986673+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193528761,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 260.000.000 | $ 39.676.960 | $ 1.700.000 | $ 194.000.000 | $ 1.500.000 | $ 320.000.000 | $ 1.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 12:11:48.995676+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-el-contador-bogota/193526513,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 260.000.000 | $ 39.676.960 | $ 1.700.000 | $ 194.000.000 | $ 1.500.000 | $ 320.000.000 | $ 1.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 12:11:49.119704+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 260.000.000 | $ 39.676.960 | $ 1.700.000 | $ 194.000.000 | $ 1.500.000 | $ 320.000.000 | $ 1.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 12:11:50.009795+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 260.000.000 | $ 39.676.960 | $ 1.700.000 | $ 194.000.000 | $ 1.500.000 | $ 320.000.000 | $ 1.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 12:11:50.019117+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193172388,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 260.000.000 | $ 39.676.960 | $ 1.700.000 | $ 194.000.000 | $ 1.500.000 | $ 320.000.000 | $ 1.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 12:11:50.046037+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 260.000.000 | $ 39.676.960 | $ 1.700.000 | $ 194.000.000 | $ 1.500.000 | $ 320.000.000 | $ 1.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 12:11:50.068193+00:00
