url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/194003832,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 370.000.000 | $ 5.400.000 | $ 439.000.000 | $ 160.000.000 | $ 1.700.000 | $ 1.600.000.000 | $ 1.100.000.000 | $ 460.000.000 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 1.430.120.917 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-16 10:41:52.408342+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-mazuren-bogota/194149764,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 370.000.000 | $ 5.400.000 | $ 439.000.000 | $ 160.000.000 | $ 1.700.000 | $ 1.600.000.000 | $ 1.100.000.000 | $ 460.000.000 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 1.430.120.917 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-16 10:41:53.939493+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/194221129,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 370.000.000 | $ 5.400.000 | $ 439.000.000 | $ 160.000.000 | $ 1.700.000 | $ 1.600.000.000 | $ 1.100.000.000 | $ 460.000.000 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 1.430.120.917 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-16 10:41:54.025106+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/194233821,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 370.000.000 | $ 5.400.000 | $ 439.000.000 | $ 160.000.000 | $ 1.700.000 | $ 1.600.000.000 | $ 1.100.000.000 | $ 460.000.000 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 1.430.120.917 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-16 10:41:54.082030+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pradera-norte-bogota/194096059,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 370.000.000 | $ 5.400.000 | $ 439.000.000 | $ 160.000.000 | $ 1.700.000 | $ 1.600.000.000 | $ 1.100.000.000 | $ 460.000.000 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 1.430.120.917 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-16 10:41:54.093004+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/194254502,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 370.000.000 | $ 5.400.000 | $ 439.000.000 | $ 160.000.000 | $ 1.700.000 | $ 1.600.000.000 | $ 1.100.000.000 | $ 460.000.000 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 1.430.120.917 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-16 10:41:54.724586+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-san-diego-bogota/194162999,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 370.000.000 | $ 5.400.000 | $ 439.000.000 | $ 160.000.000 | $ 1.700.000 | $ 1.600.000.000 | $ 1.100.000.000 | $ 460.000.000 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 1.430.120.917 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-16 10:41:54.769380+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193829691,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 370.000.000 | $ 5.400.000 | $ 439.000.000 | $ 160.000.000 | $ 1.700.000 | $ 1.600.000.000 | $ 1.100.000.000 | $ 460.000.000 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 1.430.120.917 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-16 10:41:54.814306+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-normandia-bogota/193467450,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 370.000.000 | $ 5.400.000 | $ 439.000.000 | $ 160.000.000 | $ 1.700.000 | $ 1.600.000.000 | $ 1.100.000.000 | $ 460.000.000 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 1.430.120.917 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-16 10:41:54.824622+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-normandia-bogota/193639996,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 370.000.000 | $ 5.400.000 | $ 439.000.000 | $ 160.000.000 | $ 1.700.000 | $ 1.600.000.000 | $ 1.100.000.000 | $ 460.000.000 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 1.430.120.917 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-16 10:41:54.835035+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/194243396,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 370.000.000 | $ 5.400.000 | $ 439.000.000 | $ 160.000.000 | $ 1.700.000 | $ 1.600.000.000 | $ 1.100.000.000 | $ 460.000.000 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 1.430.120.917 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-16 10:41:54.845396+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193995764,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 370.000.000 | $ 5.400.000 | $ 439.000.000 | $ 160.000.000 | $ 1.700.000 | $ 1.600.000.000 | $ 1.100.000.000 | $ 460.000.000 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 1.430.120.917 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-16 10:41:55.093202+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-oriental-bogota/193830154,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 370.000.000 | $ 5.400.000 | $ 439.000.000 | $ 160.000.000 | $ 1.700.000 | $ 1.600.000.000 | $ 1.100.000.000 | $ 460.000.000 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 1.430.120.917 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-16 10:41:55.142084+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-san-patricio-bogota/194145856,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 370.000.000 | $ 5.400.000 | $ 439.000.000 | $ 160.000.000 | $ 1.700.000 | $ 1.600.000.000 | $ 1.100.000.000 | $ 460.000.000 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 1.430.120.917 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-16 10:41:55.798244+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-castilla-bogota/194191861,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 370.000.000 | $ 5.400.000 | $ 439.000.000 | $ 160.000.000 | $ 1.700.000 | $ 1.600.000.000 | $ 1.100.000.000 | $ 460.000.000 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 1.430.120.917 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-16 10:41:55.851736+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/194220382,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 370.000.000 | $ 5.400.000 | $ 439.000.000 | $ 160.000.000 | $ 1.700.000 | $ 1.600.000.000 | $ 1.100.000.000 | $ 460.000.000 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 1.430.120.917 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-16 10:41:55.871277+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/194158020,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 370.000.000 | $ 5.400.000 | $ 439.000.000 | $ 160.000.000 | $ 1.700.000 | $ 1.600.000.000 | $ 1.100.000.000 | $ 460.000.000 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 1.430.120.917 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-16 10:41:55.896857+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/194191872,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 370.000.000 | $ 5.400.000 | $ 439.000.000 | $ 160.000.000 | $ 1.700.000 | $ 1.600.000.000 | $ 1.100.000.000 | $ 460.000.000 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 1.430.120.917 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-16 10:41:55.928723+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-teusaquillo-bogota/194210890,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 370.000.000 | $ 5.400.000 | $ 439.000.000 | $ 160.000.000 | $ 1.700.000 | $ 1.600.000.000 | $ 1.100.000.000 | $ 460.000.000 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 1.430.120.917 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-16 10:41:56.009786+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-alsacia-bogota/194191913,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 370.000.000 | $ 5.400.000 | $ 439.000.000 | $ 160.000.000 | $ 1.700.000 | $ 1.600.000.000 | $ 1.100.000.000 | $ 460.000.000 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 1.430.120.917 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-16 10:41:56.077352+00:00
