url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-luis-bogota/193866892,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 2.700.000 | $ 9.000.000 | $ 5.600.000 | $ 5.500.000 | $ 1.456.448.016 | $ 305.000.000 | $ 353.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 13:11:09.132834+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193413670,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 2.700.000 | $ 9.000.000 | $ 5.600.000 | $ 5.500.000 | $ 1.456.448.016 | $ 305.000.000 | $ 353.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 13:11:09.367172+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrancas-norte-bogota/193571413,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 2.700.000 | $ 9.000.000 | $ 5.600.000 | $ 5.500.000 | $ 1.456.448.016 | $ 305.000.000 | $ 353.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 13:11:09.476651+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 2.700.000 | $ 9.000.000 | $ 5.600.000 | $ 5.500.000 | $ 1.456.448.016 | $ 305.000.000 | $ 353.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 13:11:09.652219+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 2.700.000 | $ 9.000.000 | $ 5.600.000 | $ 5.500.000 | $ 1.456.448.016 | $ 305.000.000 | $ 353.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 13:11:10.008423+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-candelaria-bogota/193869895,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 2.700.000 | $ 9.000.000 | $ 5.600.000 | $ 5.500.000 | $ 1.456.448.016 | $ 305.000.000 | $ 353.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 13:11:10.250916+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-bellavista-occidental-bogota/193868668,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 2.700.000 | $ 9.000.000 | $ 5.600.000 | $ 5.500.000 | $ 1.456.448.016 | $ 305.000.000 | $ 353.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 13:11:10.262434+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-cedritos-bogota/193544349,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 2.700.000 | $ 9.000.000 | $ 5.600.000 | $ 5.500.000 | $ 1.456.448.016 | $ 305.000.000 | $ 353.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 13:11:10.272426+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-usaquen-bogota/193667012,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 2.700.000 | $ 9.000.000 | $ 5.600.000 | $ 5.500.000 | $ 1.456.448.016 | $ 305.000.000 | $ 353.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 13:11:10.380756+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alcazares-norte-bogota/191248514,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 2.700.000 | $ 9.000.000 | $ 5.600.000 | $ 5.500.000 | $ 1.456.448.016 | $ 305.000.000 | $ 353.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 13:11:10.810373+00:00
