url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486848,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 450.000.000 | $ 670.000.000 | $ 1.850.000.000 | $ 1.293.000 | $ 1.400.000 | $ 1.450.000.000 | $ 2.050.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 00:44:46.240906+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-toberin-bogota/193861869,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 450.000.000 | $ 670.000.000 | $ 1.850.000.000 | $ 1.293.000 | $ 1.400.000 | $ 1.450.000.000 | $ 2.050.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 00:44:46.260308+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/192980978,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 450.000.000 | $ 670.000.000 | $ 1.850.000.000 | $ 1.293.000 | $ 1.400.000 | $ 1.450.000.000 | $ 2.050.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 00:44:46.278095+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486539,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 450.000.000 | $ 670.000.000 | $ 1.850.000.000 | $ 1.293.000 | $ 1.400.000 | $ 1.450.000.000 | $ 2.050.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 00:44:46.284980+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-engativa-bogota/193857762,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 450.000.000 | $ 670.000.000 | $ 1.850.000.000 | $ 1.293.000 | $ 1.400.000 | $ 1.450.000.000 | $ 2.050.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 00:44:46.562273+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-antiguo-country-bogota/193828807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 450.000.000 | $ 670.000.000 | $ 1.850.000.000 | $ 1.293.000 | $ 1.400.000 | $ 1.450.000.000 | $ 2.050.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 00:44:46.643803+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-alfonso-lopez-bogota/193835005,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 450.000.000 | $ 670.000.000 | $ 1.850.000.000 | $ 1.293.000 | $ 1.400.000 | $ 1.450.000.000 | $ 2.050.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 00:44:46.690651+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-centro-internacional-bogota/193844725,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 450.000.000 | $ 670.000.000 | $ 1.850.000.000 | $ 1.293.000 | $ 1.400.000 | $ 1.450.000.000 | $ 2.050.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 00:44:46.906310+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alqueria-la-fragua-norte-bogota/193779470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 450.000.000 | $ 670.000.000 | $ 1.850.000.000 | $ 1.293.000 | $ 1.400.000 | $ 1.450.000.000 | $ 2.050.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 00:44:47.020379+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193622088,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 450.000.000 | $ 670.000.000 | $ 1.850.000.000 | $ 1.293.000 | $ 1.400.000 | $ 1.450.000.000 | $ 2.050.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 00:44:47.041795+00:00
