url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-centro-bogota/191054340,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.100.000 | $ 2.800.000 | $ 4.000.000 | $ 1.300.000.000 | $ 980.000 | $ 6.500.000 | $ 680.000.000 | $ 2.860.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-03 00:50:12.954553+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192843163,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.100.000 | $ 2.800.000 | $ 4.000.000 | $ 1.300.000.000 | $ 980.000 | $ 6.500.000 | $ 680.000.000 | $ 2.860.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-03 00:50:15.928010+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-puente-aranda-bogota/193814519,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.100.000 | $ 2.800.000 | $ 4.000.000 | $ 1.300.000.000 | $ 980.000 | $ 6.500.000 | $ 680.000.000 | $ 2.860.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-03 00:50:16.012993+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-puente-largo-bogota/193760905,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.100.000 | $ 2.800.000 | $ 4.000.000 | $ 1.300.000.000 | $ 980.000 | $ 6.500.000 | $ 680.000.000 | $ 2.860.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-03 00:50:16.171404+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193815880,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.100.000 | $ 2.800.000 | $ 4.000.000 | $ 1.300.000.000 | $ 980.000 | $ 6.500.000 | $ 680.000.000 | $ 2.860.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-03 00:50:16.309557+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.100.000 | $ 2.800.000 | $ 4.000.000 | $ 1.300.000.000 | $ 980.000 | $ 6.500.000 | $ 680.000.000 | $ 2.860.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-03 00:50:16.366079+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193588873,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.100.000 | $ 2.800.000 | $ 4.000.000 | $ 1.300.000.000 | $ 980.000 | $ 6.500.000 | $ 680.000.000 | $ 2.860.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-03 00:50:16.441196+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-norte-bogota/193674574,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.100.000 | $ 2.800.000 | $ 4.000.000 | $ 1.300.000.000 | $ 980.000 | $ 6.500.000 | $ 680.000.000 | $ 2.860.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-03 00:50:16.514866+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486539,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.100.000 | $ 2.800.000 | $ 4.000.000 | $ 1.300.000.000 | $ 980.000 | $ 6.500.000 | $ 680.000.000 | $ 2.860.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-03 00:50:16.522343+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/192927100,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.100.000 | $ 2.800.000 | $ 4.000.000 | $ 1.300.000.000 | $ 980.000 | $ 6.500.000 | $ 680.000.000 | $ 2.860.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-03 00:50:16.562616+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-puente-aranda-bogota/193719110,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.100.000 | $ 2.800.000 | $ 4.000.000 | $ 1.300.000.000 | $ 980.000 | $ 6.500.000 | $ 680.000.000 | $ 2.860.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-03 00:50:16.600602+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-central-bogota/193825089,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.100.000 | $ 2.800.000 | $ 4.000.000 | $ 1.300.000.000 | $ 980.000 | $ 6.500.000 | $ 680.000.000 | $ 2.860.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-03 00:50:16.632263+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-marsella-bogota/193832373,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.100.000 | $ 2.800.000 | $ 4.000.000 | $ 1.300.000.000 | $ 980.000 | $ 6.500.000 | $ 680.000.000 | $ 2.860.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-03 00:50:17.384918+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gratamira-bogota/193644771,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.100.000 | $ 2.800.000 | $ 4.000.000 | $ 1.300.000.000 | $ 980.000 | $ 6.500.000 | $ 680.000.000 | $ 2.860.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-03 00:50:17.442597+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-candelaria-bogota/193793382,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.100.000 | $ 2.800.000 | $ 4.000.000 | $ 1.300.000.000 | $ 980.000 | $ 6.500.000 | $ 680.000.000 | $ 2.860.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-03 00:50:17.614405+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193679848,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.100.000 | $ 2.800.000 | $ 4.000.000 | $ 1.300.000.000 | $ 980.000 | $ 6.500.000 | $ 680.000.000 | $ 2.860.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-03 00:50:17.621088+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-gratamira-bogota/193587890,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.100.000 | $ 2.800.000 | $ 4.000.000 | $ 1.300.000.000 | $ 980.000 | $ 6.500.000 | $ 680.000.000 | $ 2.860.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-03 00:50:17.708795+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-soledad-bogota/193584080,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.100.000 | $ 2.800.000 | $ 4.000.000 | $ 1.300.000.000 | $ 980.000 | $ 6.500.000 | $ 680.000.000 | $ 2.860.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-03 00:50:17.769360+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193638884,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.100.000 | $ 2.800.000 | $ 4.000.000 | $ 1.300.000.000 | $ 980.000 | $ 6.500.000 | $ 680.000.000 | $ 2.860.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-03 00:50:17.820917+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-medina-bogota/193502386,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.100.000 | $ 2.800.000 | $ 4.000.000 | $ 1.300.000.000 | $ 980.000 | $ 6.500.000 | $ 680.000.000 | $ 2.860.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-03 00:50:17.827071+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/193815640,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.100.000 | $ 2.800.000 | $ 4.000.000 | $ 1.300.000.000 | $ 980.000 | $ 6.500.000 | $ 680.000.000 | $ 2.860.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-03 00:50:18.389001+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193468821,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.100.000 | $ 2.800.000 | $ 4.000.000 | $ 1.300.000.000 | $ 980.000 | $ 6.500.000 | $ 680.000.000 | $ 2.860.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-03 00:50:18.410608+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-castellana-bogota/193659043,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.100.000 | $ 2.800.000 | $ 4.000.000 | $ 1.300.000.000 | $ 980.000 | $ 6.500.000 | $ 680.000.000 | $ 2.860.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-03 00:50:18.463250+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193482149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.100.000 | $ 2.800.000 | $ 4.000.000 | $ 1.300.000.000 | $ 980.000 | $ 6.500.000 | $ 680.000.000 | $ 2.860.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-03 00:50:18.501116+00:00
