url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/192750095,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 1.500.000 | $ 1.300.000.000 | $ 685.300.000 | $ 3.200.000 | $ 3.600.000 | $ 199.900.000 | $ 995.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 06:55:13.850464+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrios-unidos-bogota/193486843,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 1.500.000 | $ 1.300.000.000 | $ 685.300.000 | $ 3.200.000 | $ 3.600.000 | $ 199.900.000 | $ 995.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 06:55:19.634853+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santa-fe-bogota/192750030,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 1.500.000 | $ 1.300.000.000 | $ 685.300.000 | $ 3.200.000 | $ 3.600.000 | $ 199.900.000 | $ 995.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 06:55:19.656338+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 1.500.000 | $ 1.300.000.000 | $ 685.300.000 | $ 3.200.000 | $ 3.600.000 | $ 199.900.000 | $ 995.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 06:55:19.667770+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-central-bogota/192750067,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 1.500.000 | $ 1.300.000.000 | $ 685.300.000 | $ 3.200.000 | $ 3.600.000 | $ 199.900.000 | $ 995.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 06:55:19.698274+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 1.500.000 | $ 1.300.000.000 | $ 685.300.000 | $ 3.200.000 | $ 3.600.000 | $ 199.900.000 | $ 995.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 06:55:20.231986+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193573400,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 1.500.000 | $ 1.300.000.000 | $ 685.300.000 | $ 3.200.000 | $ 3.600.000 | $ 199.900.000 | $ 995.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 06:55:20.242007+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193443091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 1.500.000 | $ 1.300.000.000 | $ 685.300.000 | $ 3.200.000 | $ 3.600.000 | $ 199.900.000 | $ 995.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 06:55:20.466881+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193575284,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 1.500.000 | $ 1.300.000.000 | $ 685.300.000 | $ 3.200.000 | $ 3.600.000 | $ 199.900.000 | $ 995.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 06:55:20.474189+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193427433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 1.500.000 | $ 1.300.000.000 | $ 685.300.000 | $ 3.200.000 | $ 3.600.000 | $ 199.900.000 | $ 995.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 06:55:20.567411+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/193481563,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 1.500.000 | $ 1.300.000.000 | $ 685.300.000 | $ 3.200.000 | $ 3.600.000 | $ 199.900.000 | $ 995.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 06:55:20.666517+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193486845,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 1.500.000 | $ 1.300.000.000 | $ 685.300.000 | $ 3.200.000 | $ 3.600.000 | $ 199.900.000 | $ 995.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 06:55:20.779594+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-carlos-de-suba-bogota/193578500,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 1.500.000 | $ 1.300.000.000 | $ 685.300.000 | $ 3.200.000 | $ 3.600.000 | $ 199.900.000 | $ 995.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 06:55:20.786581+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 1.500.000 | $ 1.300.000.000 | $ 685.300.000 | $ 3.200.000 | $ 3.600.000 | $ 199.900.000 | $ 995.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 06:55:21.106841+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 1.500.000 | $ 1.300.000.000 | $ 685.300.000 | $ 3.200.000 | $ 3.600.000 | $ 199.900.000 | $ 995.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 06:55:21.116507+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-santa-isabel-bogota/193692182,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 1.500.000 | $ 1.300.000.000 | $ 685.300.000 | $ 3.200.000 | $ 3.600.000 | $ 199.900.000 | $ 995.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 06:55:21.128089+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193526824,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 1.500.000 | $ 1.300.000.000 | $ 685.300.000 | $ 3.200.000 | $ 3.600.000 | $ 199.900.000 | $ 995.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 06:55:21.237929+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-las-ferias-bogota/193424704,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 1.500.000 | $ 1.300.000.000 | $ 685.300.000 | $ 3.200.000 | $ 3.600.000 | $ 199.900.000 | $ 995.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 06:55:21.307094+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-portales-del-norte-bogota/193690697,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 1.500.000 | $ 1.300.000.000 | $ 685.300.000 | $ 3.200.000 | $ 3.600.000 | $ 199.900.000 | $ 995.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 06:55:21.319863+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-brisas-bogota/193671720,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 1.500.000 | $ 1.300.000.000 | $ 685.300.000 | $ 3.200.000 | $ 3.600.000 | $ 199.900.000 | $ 995.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 06:55:21.399576+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-alto-bogota/193579506,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 1.500.000 | $ 1.300.000.000 | $ 685.300.000 | $ 3.200.000 | $ 3.600.000 | $ 199.900.000 | $ 995.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 06:55:21.417499+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193551296,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 1.500.000 | $ 1.300.000.000 | $ 685.300.000 | $ 3.200.000 | $ 3.600.000 | $ 199.900.000 | $ 995.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 06:55:21.954258+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 1.500.000 | $ 1.300.000.000 | $ 685.300.000 | $ 3.200.000 | $ 3.600.000 | $ 199.900.000 | $ 995.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 06:55:21.964024+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-modelia-occidental-bogota/193428194,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 1.500.000 | $ 1.300.000.000 | $ 685.300.000 | $ 3.200.000 | $ 3.600.000 | $ 199.900.000 | $ 995.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 06:55:22.000074+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alhambra-bogota/192253651,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 1.500.000 | $ 1.300.000.000 | $ 685.300.000 | $ 3.200.000 | $ 3.600.000 | $ 199.900.000 | $ 995.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 06:55:22.040011+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/192980978,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 1.500.000 | $ 1.300.000.000 | $ 685.300.000 | $ 3.200.000 | $ 3.600.000 | $ 199.900.000 | $ 995.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 06:55:22.211436+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/7598985,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 1.500.000 | $ 1.300.000.000 | $ 685.300.000 | $ 3.200.000 | $ 3.600.000 | $ 199.900.000 | $ 995.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 06:55:22.226152+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 1.500.000 | $ 1.300.000.000 | $ 685.300.000 | $ 3.200.000 | $ 3.600.000 | $ 199.900.000 | $ 995.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 06:55:22.235492+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-britalia-bogota/193452934,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 1.500.000 | $ 1.300.000.000 | $ 685.300.000 | $ 3.200.000 | $ 3.600.000 | $ 199.900.000 | $ 995.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 06:55:22.355208+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-bogota/193683957,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 1.500.000 | $ 1.300.000.000 | $ 685.300.000 | $ 3.200.000 | $ 3.600.000 | $ 199.900.000 | $ 995.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 06:55:22.757743+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193637248,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 1.500.000 | $ 1.300.000.000 | $ 685.300.000 | $ 3.200.000 | $ 3.600.000 | $ 199.900.000 | $ 995.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 06:55:22.800748+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-quinta-paredes-bogota/193596697,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 1.500.000 | $ 1.300.000.000 | $ 685.300.000 | $ 3.200.000 | $ 3.600.000 | $ 199.900.000 | $ 995.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 06:55:22.847834+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193696588,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 1.500.000 | $ 1.300.000.000 | $ 685.300.000 | $ 3.200.000 | $ 3.600.000 | $ 199.900.000 | $ 995.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 06:55:22.873592+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193420807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 1.500.000 | $ 1.300.000.000 | $ 685.300.000 | $ 3.200.000 | $ 3.600.000 | $ 199.900.000 | $ 995.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 06:55:22.880100+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193299473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 1.500.000 | $ 1.300.000.000 | $ 685.300.000 | $ 3.200.000 | $ 3.600.000 | $ 199.900.000 | $ 995.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 06:55:22.887120+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193542241,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 1.500.000 | $ 1.300.000.000 | $ 685.300.000 | $ 3.200.000 | $ 3.600.000 | $ 199.900.000 | $ 995.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 06:55:23.089786+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-primavera-engativa-bogota/193622811,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 1.500.000 | $ 1.300.000.000 | $ 685.300.000 | $ 3.200.000 | $ 3.600.000 | $ 199.900.000 | $ 995.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 06:55:23.168950+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-zona-franca-bogota/193070184,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 1.500.000 | $ 1.300.000.000 | $ 685.300.000 | $ 3.200.000 | $ 3.600.000 | $ 199.900.000 | $ 995.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 06:55:23.576328+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 1.500.000 | $ 1.300.000.000 | $ 685.300.000 | $ 3.200.000 | $ 3.600.000 | $ 199.900.000 | $ 995.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 06:55:23.654292+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-tintala-bogota/193634662,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 1.500.000 | $ 1.300.000.000 | $ 685.300.000 | $ 3.200.000 | $ 3.600.000 | $ 199.900.000 | $ 995.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 06:55:23.711692+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alcazares-norte-bogota/191248514,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 1.500.000 | $ 1.300.000.000 | $ 685.300.000 | $ 3.200.000 | $ 3.600.000 | $ 199.900.000 | $ 995.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 06:55:23.747049+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 1.500.000 | $ 1.300.000.000 | $ 685.300.000 | $ 3.200.000 | $ 3.600.000 | $ 199.900.000 | $ 995.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 06:55:23.875678+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/193592330,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 1.500.000 | $ 1.300.000.000 | $ 685.300.000 | $ 3.200.000 | $ 3.600.000 | $ 199.900.000 | $ 995.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 06:55:23.883650+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chico-norte-bogota/193390131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 1.500.000 | $ 1.300.000.000 | $ 685.300.000 | $ 3.200.000 | $ 3.600.000 | $ 199.900.000 | $ 995.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 06:55:23.898131+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10924799,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 1.500.000 | $ 1.300.000.000 | $ 685.300.000 | $ 3.200.000 | $ 3.600.000 | $ 199.900.000 | $ 995.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 06:55:23.916432+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-san-fernando-occidental-bogota/193165852,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 1.500.000 | $ 1.300.000.000 | $ 685.300.000 | $ 3.200.000 | $ 3.600.000 | $ 199.900.000 | $ 995.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 06:55:24.472445+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/7242367,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 1.500.000 | $ 1.300.000.000 | $ 685.300.000 | $ 3.200.000 | $ 3.600.000 | $ 199.900.000 | $ 995.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 06:55:24.585738+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 1.500.000 | $ 1.300.000.000 | $ 685.300.000 | $ 3.200.000 | $ 3.600.000 | $ 199.900.000 | $ 995.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 06:55:24.611707+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193350926,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 1.500.000 | $ 1.300.000.000 | $ 685.300.000 | $ 3.200.000 | $ 3.600.000 | $ 199.900.000 | $ 995.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 06:55:24.648832+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193468821,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 1.500.000 | $ 1.300.000.000 | $ 685.300.000 | $ 3.200.000 | $ 3.600.000 | $ 199.900.000 | $ 995.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 06:55:24.656204+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193485149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 1.500.000 | $ 1.300.000.000 | $ 685.300.000 | $ 3.200.000 | $ 3.600.000 | $ 199.900.000 | $ 995.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 06:55:24.676178+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ingemar-bogota/193615204,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 1.500.000 | $ 1.300.000.000 | $ 685.300.000 | $ 3.200.000 | $ 3.600.000 | $ 199.900.000 | $ 995.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 06:55:24.824103+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193566489,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 255.000.000 | $ 625.000.000 | $ 220.000.000 | $ 270.000.000 | $ 9.520.000 | $ 4.700.000 | $ 6.000.000 | $ 3.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-01 06:56:23.655937+00:00
