url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/10520463,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:21:52.895906+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193509567,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:21:58.841042+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-cantalejo-bogota/193396471,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:21:58.879580+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-central-bogota/193485893,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:21:58.932358+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pinar-de-suba-bogota/193463557,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:21:58.950269+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-victoria-bogota/193297384,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:21:59.428703+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-versalles-fontibon-bogota/193487753,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:21:59.437769+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-emaus-bogota/193507768,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:21:59.505349+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193473808,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:21:59.576536+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-quinta-camacho-bogota/192972195,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:21:59.619280+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosa-bogota/193434434,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:21:59.776574+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:21:59.834329+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-engativa-bogota/193482297,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:21:59.944284+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:22:00.341818+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193463260,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:22:00.381622+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-veramonte-macana-bogota/193434737,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:22:00.497409+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193371665,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:22:00.552063+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:22:00.565059+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192857773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:22:00.646332+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-nuevo-kennedy-bogota/192992942,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:22:00.656623+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santa-fe-bogota/192750030,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:22:00.693803+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-veramonte-macana-bogota/191663849,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:22:01.320891+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sucre-bogota/192750211,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:22:01.335470+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-san-fernando-occidental-bogota/193165852,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:22:01.382898+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/192750131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:22:01.538624+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-americas-central-bogota/193478079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:22:01.625753+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193146962,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:22:01.708416+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/193415831,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:22:01.717904+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193486847,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:22:01.724271+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-suba-bogota/10998911,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:22:02.454726+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193350926,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:22:02.546868+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:22:02.600034+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-occidental-bogota/192486506,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:22:02.639077+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-engativa-bogota/193475832,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:22:02.660382+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-paloquemao-bogota/193299543,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:22:02.683355+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:22:02.710238+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:22:03.434688+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:22:03.843220+00:00
