url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-maranta-iii-sector-bogota/193373064,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 495.000.000 | $ 390.000.000 | $ 1.600.000.000 | $ 8.000.000 | $ 720.000.000 | $ 720.000 | $ 650.000.000 | $ 20.023.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-17 06:21:17.592725+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 495.000.000 | $ 390.000.000 | $ 1.600.000.000 | $ 8.000.000 | $ 720.000.000 | $ 720.000 | $ 650.000.000 | $ 20.023.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-17 06:21:17.693294+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 495.000.000 | $ 390.000.000 | $ 1.600.000.000 | $ 8.000.000 | $ 720.000.000 | $ 720.000 | $ 650.000.000 | $ 20.023.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-17 06:21:17.755957+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193374785,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 495.000.000 | $ 390.000.000 | $ 1.600.000.000 | $ 8.000.000 | $ 720.000.000 | $ 720.000 | $ 650.000.000 | $ 20.023.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-17 06:21:17.900100+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 495.000.000 | $ 390.000.000 | $ 1.600.000.000 | $ 8.000.000 | $ 720.000.000 | $ 720.000 | $ 650.000.000 | $ 20.023.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-17 06:21:17.955211+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193401750,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 495.000.000 | $ 390.000.000 | $ 1.600.000.000 | $ 8.000.000 | $ 720.000.000 | $ 720.000 | $ 650.000.000 | $ 20.023.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-17 06:21:17.970543+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192217506,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 495.000.000 | $ 390.000.000 | $ 1.600.000.000 | $ 8.000.000 | $ 720.000.000 | $ 720.000 | $ 650.000.000 | $ 20.023.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-17 06:21:18.078078+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-fraguita-bogota/193147823,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 495.000.000 | $ 390.000.000 | $ 1.600.000.000 | $ 8.000.000 | $ 720.000.000 | $ 720.000 | $ 650.000.000 | $ 20.023.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-17 06:21:18.085247+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193338947,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 495.000.000 | $ 390.000.000 | $ 1.600.000.000 | $ 8.000.000 | $ 720.000.000 | $ 720.000 | $ 650.000.000 | $ 20.023.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-17 06:21:18.438290+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-barbara-central-bogota/193396773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 495.000.000 | $ 390.000.000 | $ 1.600.000.000 | $ 8.000.000 | $ 720.000.000 | $ 720.000 | $ 650.000.000 | $ 20.023.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-17 06:21:18.484176+00:00
