url,information,date_time
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-alsacia-bogota/193108679,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 209.999.999 | $ 15.800.000 | $ 345.000.000 | $ 280.000.000 | $ 2.200.000 | $ 640.000.000 | $ 47.000.000 | $ 750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 18:06:15.367162+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-escuela-de-caballeria-bogota/193289136,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 209.999.999 | $ 15.800.000 | $ 345.000.000 | $ 280.000.000 | $ 2.200.000 | $ 640.000.000 | $ 47.000.000 | $ 750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 18:06:15.482233+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193385630,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 209.999.999 | $ 15.800.000 | $ 345.000.000 | $ 280.000.000 | $ 2.200.000 | $ 640.000.000 | $ 47.000.000 | $ 750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 18:06:15.580160+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-san-luis-bogota/193277986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 209.999.999 | $ 15.800.000 | $ 345.000.000 | $ 280.000.000 | $ 2.200.000 | $ 640.000.000 | $ 47.000.000 | $ 750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 18:06:15.592942+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-retiro-bogota/193288590,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 209.999.999 | $ 15.800.000 | $ 345.000.000 | $ 280.000.000 | $ 2.200.000 | $ 640.000.000 | $ 47.000.000 | $ 750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 18:06:16.015786+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-zelandia-bogota/11001301,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 209.999.999 | $ 15.800.000 | $ 345.000.000 | $ 280.000.000 | $ 2.200.000 | $ 640.000.000 | $ 47.000.000 | $ 750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 18:06:16.302556+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 209.999.999 | $ 15.800.000 | $ 345.000.000 | $ 280.000.000 | $ 2.200.000 | $ 640.000.000 | $ 47.000.000 | $ 750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 18:06:16.375324+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-el-refugio-bogota/193228283,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 209.999.999 | $ 15.800.000 | $ 345.000.000 | $ 280.000.000 | $ 2.200.000 | $ 640.000.000 | $ 47.000.000 | $ 750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 18:06:16.381656+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 209.999.999 | $ 15.800.000 | $ 345.000.000 | $ 280.000.000 | $ 2.200.000 | $ 640.000.000 | $ 47.000.000 | $ 750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 18:06:16.388510+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villas-de-granada-bogota/193074049,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 209.999.999 | $ 15.800.000 | $ 345.000.000 | $ 280.000.000 | $ 2.200.000 | $ 640.000.000 | $ 47.000.000 | $ 750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 18:06:16.412116+00:00
