url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-maranta-iii-sector-bogota/193373064,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 313.000.000 | $ 1.100.000 | $ 12.000.000 | $ 1.000.000 | $ 230.049.000 | $ 1.700.000.000 | $ 172.000.000 | $ 521.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-31 06:29:42.419630+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-modelia-bogota/193374690,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 313.000.000 | $ 1.100.000 | $ 12.000.000 | $ 1.000.000 | $ 230.049.000 | $ 1.700.000.000 | $ 172.000.000 | $ 521.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-31 06:29:46.612067+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-versalles-fontibon-bogota/193487753,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 313.000.000 | $ 1.100.000 | $ 12.000.000 | $ 1.000.000 | $ 230.049.000 | $ 1.700.000.000 | $ 172.000.000 | $ 521.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-31 06:29:47.223752+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/192813390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 313.000.000 | $ 1.100.000 | $ 12.000.000 | $ 1.000.000 | $ 230.049.000 | $ 1.700.000.000 | $ 172.000.000 | $ 521.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-31 06:29:47.339100+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-los-monjes-bogota/193452880,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 313.000.000 | $ 1.100.000 | $ 12.000.000 | $ 1.000.000 | $ 230.049.000 | $ 1.700.000.000 | $ 172.000.000 | $ 521.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-31 06:29:47.356626+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-olaya-bogota/193317390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 313.000.000 | $ 1.100.000 | $ 12.000.000 | $ 1.000.000 | $ 230.049.000 | $ 1.700.000.000 | $ 172.000.000 | $ 521.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-31 06:29:47.362956+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-paredes-bogota/193472326,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 313.000.000 | $ 1.100.000 | $ 12.000.000 | $ 1.000.000 | $ 230.049.000 | $ 1.700.000.000 | $ 172.000.000 | $ 521.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-31 06:29:47.420608+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nuevo-country-bogota/193460027,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 313.000.000 | $ 1.100.000 | $ 12.000.000 | $ 1.000.000 | $ 230.049.000 | $ 1.700.000.000 | $ 172.000.000 | $ 521.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-31 06:29:47.486231+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193293781,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 313.000.000 | $ 1.100.000 | $ 12.000.000 | $ 1.000.000 | $ 230.049.000 | $ 1.700.000.000 | $ 172.000.000 | $ 521.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-31 06:29:47.542964+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193462834,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 313.000.000 | $ 1.100.000 | $ 12.000.000 | $ 1.000.000 | $ 230.049.000 | $ 1.700.000.000 | $ 172.000.000 | $ 521.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-31 06:29:47.562308+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-zona-franca-bogota/193070184,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 313.000.000 | $ 1.100.000 | $ 12.000.000 | $ 1.000.000 | $ 230.049.000 | $ 1.700.000.000 | $ 172.000.000 | $ 521.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-31 06:29:48.082128+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 313.000.000 | $ 1.100.000 | $ 12.000.000 | $ 1.000.000 | $ 230.049.000 | $ 1.700.000.000 | $ 172.000.000 | $ 521.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-31 06:29:48.257529+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486848,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 313.000.000 | $ 1.100.000 | $ 12.000.000 | $ 1.000.000 | $ 230.049.000 | $ 1.700.000.000 | $ 172.000.000 | $ 521.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-31 06:29:48.266130+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-galerias-bogota/193256970,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 313.000.000 | $ 1.100.000 | $ 12.000.000 | $ 1.000.000 | $ 230.049.000 | $ 1.700.000.000 | $ 172.000.000 | $ 521.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-31 06:29:48.394941+00:00
