url,information,date_time
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-contador-bogota/193986852,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.500.000 | $ 170.000.000 | $ 398.000.000 | $ 5.665.000 | $ 265.000.000 | $ 520.000.000 | $ 1.500.000 | $ 510.000.000 | Desde $ 700.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 136.500.000 | Desde $ 185.000.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-07 21:01:13.947149+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-modelia-bogota/193832472,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.500.000 | $ 170.000.000 | $ 398.000.000 | $ 5.665.000 | $ 265.000.000 | $ 520.000.000 | $ 1.500.000 | $ 510.000.000 | Desde $ 700.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 136.500.000 | Desde $ 185.000.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-07 21:01:15.294779+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-candelaria-bogota/194066495,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.500.000 | $ 170.000.000 | $ 398.000.000 | $ 5.665.000 | $ 265.000.000 | $ 520.000.000 | $ 1.500.000 | $ 510.000.000 | Desde $ 700.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 136.500.000 | Desde $ 185.000.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-07 21:01:15.408574+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/194219735,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.500.000 | $ 170.000.000 | $ 398.000.000 | $ 5.665.000 | $ 265.000.000 | $ 520.000.000 | $ 1.500.000 | $ 510.000.000 | Desde $ 700.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 136.500.000 | Desde $ 185.000.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-07 21:01:15.463201+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/194218019,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.500.000 | $ 170.000.000 | $ 398.000.000 | $ 5.665.000 | $ 265.000.000 | $ 520.000.000 | $ 1.500.000 | $ 510.000.000 | Desde $ 700.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 136.500.000 | Desde $ 185.000.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-07 21:01:15.476589+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-teusaquillo-bogota/194170238,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.500.000 | $ 170.000.000 | $ 398.000.000 | $ 5.665.000 | $ 265.000.000 | $ 520.000.000 | $ 1.500.000 | $ 510.000.000 | Desde $ 700.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 136.500.000 | Desde $ 185.000.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-07 21:01:15.491707+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193995764,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.500.000 | $ 170.000.000 | $ 398.000.000 | $ 5.665.000 | $ 265.000.000 | $ 520.000.000 | $ 1.500.000 | $ 510.000.000 | Desde $ 700.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 136.500.000 | Desde $ 185.000.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-07 21:01:15.636274+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-largo-bogota/194056580,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.500.000 | $ 170.000.000 | $ 398.000.000 | $ 5.665.000 | $ 265.000.000 | $ 520.000.000 | $ 1.500.000 | $ 510.000.000 | Desde $ 700.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 136.500.000 | Desde $ 185.000.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-07 21:01:15.664150+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193958864,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.500.000 | $ 170.000.000 | $ 398.000.000 | $ 5.665.000 | $ 265.000.000 | $ 520.000.000 | $ 1.500.000 | $ 510.000.000 | Desde $ 700.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 136.500.000 | Desde $ 185.000.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-07 21:01:15.683749+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/194219735,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.500.000 | $ 170.000.000 | $ 398.000.000 | $ 5.665.000 | $ 265.000.000 | $ 520.000.000 | $ 1.500.000 | $ 510.000.000 | Desde $ 700.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 136.500.000 | Desde $ 185.000.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-07 21:01:15.700677+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/194163110,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.500.000 | $ 170.000.000 | $ 398.000.000 | $ 5.665.000 | $ 265.000.000 | $ 520.000.000 | $ 1.500.000 | $ 510.000.000 | Desde $ 700.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 136.500.000 | Desde $ 185.000.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-07 21:01:15.713834+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/194218019,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.500.000 | $ 170.000.000 | $ 398.000.000 | $ 5.665.000 | $ 265.000.000 | $ 520.000.000 | $ 1.500.000 | $ 510.000.000 | Desde $ 700.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 136.500.000 | Desde $ 185.000.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-07 21:01:15.723859+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-teusaquillo-bogota/194170238,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.500.000 | $ 170.000.000 | $ 398.000.000 | $ 5.665.000 | $ 265.000.000 | $ 520.000.000 | $ 1.500.000 | $ 510.000.000 | Desde $ 700.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 136.500.000 | Desde $ 185.000.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-07 21:01:15.737953+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/194186348,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.500.000 | $ 170.000.000 | $ 398.000.000 | $ 5.665.000 | $ 265.000.000 | $ 520.000.000 | $ 1.500.000 | $ 510.000.000 | Desde $ 700.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 136.500.000 | Desde $ 185.000.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-07 21:01:15.748718+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-toberin-bogota/193182099,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.500.000 | $ 170.000.000 | $ 398.000.000 | $ 5.665.000 | $ 265.000.000 | $ 520.000.000 | $ 1.500.000 | $ 510.000.000 | Desde $ 700.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 136.500.000 | Desde $ 185.000.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-07 21:01:15.758988+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-largo-bogota/194056580,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.500.000 | $ 170.000.000 | $ 398.000.000 | $ 5.665.000 | $ 265.000.000 | $ 520.000.000 | $ 1.500.000 | $ 510.000.000 | Desde $ 700.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 136.500.000 | Desde $ 185.000.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-07 21:01:15.787267+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193995764,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.500.000 | $ 170.000.000 | $ 398.000.000 | $ 5.665.000 | $ 265.000.000 | $ 520.000.000 | $ 1.500.000 | $ 510.000.000 | Desde $ 700.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 136.500.000 | Desde $ 185.000.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-07 21:01:15.798254+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-candelaria-bogota/194066495,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.500.000 | $ 170.000.000 | $ 398.000.000 | $ 5.665.000 | $ 265.000.000 | $ 520.000.000 | $ 1.500.000 | $ 510.000.000 | Desde $ 700.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 136.500.000 | Desde $ 185.000.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-07 21:01:15.810165+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/194187684,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.500.000 | $ 170.000.000 | $ 398.000.000 | $ 5.665.000 | $ 265.000.000 | $ 520.000.000 | $ 1.500.000 | $ 510.000.000 | Desde $ 700.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 136.500.000 | Desde $ 185.000.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-07 21:01:16.048969+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/194187684,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.500.000 | $ 170.000.000 | $ 398.000.000 | $ 5.665.000 | $ 265.000.000 | $ 520.000.000 | $ 1.500.000 | $ 510.000.000 | Desde $ 700.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 136.500.000 | Desde $ 185.000.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-07 21:01:16.063159+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-lagos-de-cordoba-bogota/194064698,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.500.000 | $ 170.000.000 | $ 398.000.000 | $ 5.665.000 | $ 265.000.000 | $ 520.000.000 | $ 1.500.000 | $ 510.000.000 | Desde $ 700.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 136.500.000 | Desde $ 185.000.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-07 21:01:16.417314+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-lagos-de-cordoba-bogota/194064698,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.500.000 | $ 170.000.000 | $ 398.000.000 | $ 5.665.000 | $ 265.000.000 | $ 520.000.000 | $ 1.500.000 | $ 510.000.000 | Desde $ 700.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 443.000.000 | Desde $ 136.500.000 | Desde $ 185.000.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-07 21:01:16.435774+00:00
