url,information,date_time
https://www.fincaraiz.com.co//casa-en-arriendo-en-niza-bogota/193490544,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 895.000.000 | $ 15.900.000 | $ 3.970.000 | $ 5.180.000.000 | $ 340.000.000 | $ 2.950.000.000 | $ 2.141.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 13:04:32.546206+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alhambra-bogota/192253651,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 895.000.000 | $ 15.900.000 | $ 3.970.000 | $ 5.180.000.000 | $ 340.000.000 | $ 2.950.000.000 | $ 2.141.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 13:04:32.742845+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 895.000.000 | $ 15.900.000 | $ 3.970.000 | $ 5.180.000.000 | $ 340.000.000 | $ 2.950.000.000 | $ 2.141.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 13:04:32.750403+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193771633,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 895.000.000 | $ 15.900.000 | $ 3.970.000 | $ 5.180.000.000 | $ 340.000.000 | $ 2.950.000.000 | $ 2.141.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 13:04:33.448222+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193714553,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 895.000.000 | $ 15.900.000 | $ 3.970.000 | $ 5.180.000.000 | $ 340.000.000 | $ 2.950.000.000 | $ 2.141.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 13:04:33.458942+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-castellana-bogota/193659043,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 895.000.000 | $ 15.900.000 | $ 3.970.000 | $ 5.180.000.000 | $ 340.000.000 | $ 2.950.000.000 | $ 2.141.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 13:04:33.500591+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-soledad-bogota/193584080,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 895.000.000 | $ 15.900.000 | $ 3.970.000 | $ 5.180.000.000 | $ 340.000.000 | $ 2.950.000.000 | $ 2.141.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 13:04:33.507393+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sotileza-bogota/193568828,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 895.000.000 | $ 15.900.000 | $ 3.970.000 | $ 5.180.000.000 | $ 340.000.000 | $ 2.950.000.000 | $ 2.141.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 13:04:33.520884+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193468821,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 895.000.000 | $ 15.900.000 | $ 3.970.000 | $ 5.180.000.000 | $ 340.000.000 | $ 2.950.000.000 | $ 2.141.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 13:04:33.544735+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 895.000.000 | $ 15.900.000 | $ 3.970.000 | $ 5.180.000.000 | $ 340.000.000 | $ 2.950.000.000 | $ 2.141.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 13:04:33.567028+00:00
