url,information,date_time
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192843163,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 900.000.000 | $ 367.000.000 | $ 1.304.000 | $ 2.550.000 | $ 1.115.401 | $ 2.700.000 | $ 7.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-09 12:19:42.103853+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-autopista-muzu-bogota/193476071,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 900.000.000 | $ 367.000.000 | $ 1.304.000 | $ 2.550.000 | $ 1.115.401 | $ 2.700.000 | $ 7.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-09 12:19:42.110147+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-las-ferias-bogota/193424704,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 900.000.000 | $ 367.000.000 | $ 1.304.000 | $ 2.550.000 | $ 1.115.401 | $ 2.700.000 | $ 7.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-09 12:19:42.147870+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 900.000.000 | $ 367.000.000 | $ 1.304.000 | $ 2.550.000 | $ 1.115.401 | $ 2.700.000 | $ 7.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-09 12:19:42.177802+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193656137,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 900.000.000 | $ 367.000.000 | $ 1.304.000 | $ 2.550.000 | $ 1.115.401 | $ 2.700.000 | $ 7.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-09 12:19:42.220083+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 900.000.000 | $ 367.000.000 | $ 1.304.000 | $ 2.550.000 | $ 1.115.401 | $ 2.700.000 | $ 7.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-09 12:19:42.330289+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193673313,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 900.000.000 | $ 367.000.000 | $ 1.304.000 | $ 2.550.000 | $ 1.115.401 | $ 2.700.000 | $ 7.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-09 12:19:42.352525+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-emaus-bogota/193507768,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 900.000.000 | $ 367.000.000 | $ 1.304.000 | $ 2.550.000 | $ 1.115.401 | $ 2.700.000 | $ 7.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-09 12:19:42.373872+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/192813390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 900.000.000 | $ 367.000.000 | $ 1.304.000 | $ 2.550.000 | $ 1.115.401 | $ 2.700.000 | $ 7.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-09 12:19:42.975615+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486539,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 900.000.000 | $ 367.000.000 | $ 1.304.000 | $ 2.550.000 | $ 1.115.401 | $ 2.700.000 | $ 7.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-09 12:19:42.982256+00:00
