url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 235.000.000 | $ 2.200.000 | $ 495.000.000 | $ 346.000.000 | $ 560.000.000 | $ 12.000.000 | $ 620.000.000 | $ 782.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 00:29:00.632994+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-kennedy-bogota/193733211,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 235.000.000 | $ 2.200.000 | $ 495.000.000 | $ 346.000.000 | $ 560.000.000 | $ 12.000.000 | $ 620.000.000 | $ 782.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 00:29:05.327512+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 235.000.000 | $ 2.200.000 | $ 495.000.000 | $ 346.000.000 | $ 560.000.000 | $ 12.000.000 | $ 620.000.000 | $ 782.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 00:29:05.334229+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193804022,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 235.000.000 | $ 2.200.000 | $ 495.000.000 | $ 346.000.000 | $ 560.000.000 | $ 12.000.000 | $ 620.000.000 | $ 782.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 00:29:05.499204+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-pontevedra-bogota/194024916,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 235.000.000 | $ 2.200.000 | $ 495.000.000 | $ 346.000.000 | $ 560.000.000 | $ 12.000.000 | $ 620.000.000 | $ 782.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 00:29:05.539011+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193656170,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 235.000.000 | $ 2.200.000 | $ 495.000.000 | $ 346.000.000 | $ 560.000.000 | $ 12.000.000 | $ 620.000.000 | $ 782.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 00:29:05.560257+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-niza-bogota/193947250,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 235.000.000 | $ 2.200.000 | $ 495.000.000 | $ 346.000.000 | $ 560.000.000 | $ 12.000.000 | $ 620.000.000 | $ 782.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 00:29:05.568837+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193721564,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 235.000.000 | $ 2.200.000 | $ 495.000.000 | $ 346.000.000 | $ 560.000.000 | $ 12.000.000 | $ 620.000.000 | $ 782.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 00:29:06.025123+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-barrancas-norte-bogota/192750248,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 235.000.000 | $ 2.200.000 | $ 495.000.000 | $ 346.000.000 | $ 560.000.000 | $ 12.000.000 | $ 620.000.000 | $ 782.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 00:29:06.162175+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 235.000.000 | $ 2.200.000 | $ 495.000.000 | $ 346.000.000 | $ 560.000.000 | $ 12.000.000 | $ 620.000.000 | $ 782.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 00:29:06.186848+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-pasadena-bogota/194024529,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 235.000.000 | $ 2.200.000 | $ 495.000.000 | $ 346.000.000 | $ 560.000.000 | $ 12.000.000 | $ 620.000.000 | $ 782.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 00:29:06.232515+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-morato-bogota/193660450,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 235.000.000 | $ 2.200.000 | $ 495.000.000 | $ 346.000.000 | $ 560.000.000 | $ 12.000.000 | $ 620.000.000 | $ 782.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 00:29:06.271548+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193482149,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 235.000.000 | $ 2.200.000 | $ 495.000.000 | $ 346.000.000 | $ 560.000.000 | $ 12.000.000 | $ 620.000.000 | $ 782.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 00:29:06.327401+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-norte-bogota/193674574,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 235.000.000 | $ 2.200.000 | $ 495.000.000 | $ 346.000.000 | $ 560.000.000 | $ 12.000.000 | $ 620.000.000 | $ 782.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 00:29:06.386946+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-montevideo-bogota/193457805,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 235.000.000 | $ 2.200.000 | $ 495.000.000 | $ 346.000.000 | $ 560.000.000 | $ 12.000.000 | $ 620.000.000 | $ 782.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 00:29:06.404025+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/194014193,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 235.000.000 | $ 2.200.000 | $ 495.000.000 | $ 346.000.000 | $ 560.000.000 | $ 12.000.000 | $ 620.000.000 | $ 782.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 00:29:06.419121+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-rosita-bogota/192206859,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 235.000.000 | $ 2.200.000 | $ 495.000.000 | $ 346.000.000 | $ 560.000.000 | $ 12.000.000 | $ 620.000.000 | $ 782.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 00:29:06.437255+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 235.000.000 | $ 2.200.000 | $ 495.000.000 | $ 346.000.000 | $ 560.000.000 | $ 12.000.000 | $ 620.000.000 | $ 782.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 00:29:06.444223+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-central-bogota/193762925,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 235.000.000 | $ 2.200.000 | $ 495.000.000 | $ 346.000.000 | $ 560.000.000 | $ 12.000.000 | $ 620.000.000 | $ 782.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 00:29:06.662073+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/194030423,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 235.000.000 | $ 2.200.000 | $ 495.000.000 | $ 346.000.000 | $ 560.000.000 | $ 12.000.000 | $ 620.000.000 | $ 782.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 00:29:06.693818+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193755019,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 235.000.000 | $ 2.200.000 | $ 495.000.000 | $ 346.000.000 | $ 560.000.000 | $ 12.000.000 | $ 620.000.000 | $ 782.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 00:29:07.159465+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-reservado-bogota/193836567,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 235.000.000 | $ 2.200.000 | $ 495.000.000 | $ 346.000.000 | $ 560.000.000 | $ 12.000.000 | $ 620.000.000 | $ 782.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 00:29:07.177800+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 235.000.000 | $ 2.200.000 | $ 495.000.000 | $ 346.000.000 | $ 560.000.000 | $ 12.000.000 | $ 620.000.000 | $ 782.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 00:29:07.184440+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-barrios-unidos-bogota/193944921,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 235.000.000 | $ 2.200.000 | $ 495.000.000 | $ 346.000.000 | $ 560.000.000 | $ 12.000.000 | $ 620.000.000 | $ 782.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 00:29:07.365558+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedro-golf-bogota/193372709,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 235.000.000 | $ 2.200.000 | $ 495.000.000 | $ 346.000.000 | $ 560.000.000 | $ 12.000.000 | $ 620.000.000 | $ 782.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 00:29:07.437508+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bosque-de-maria-bogota/193870890,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 235.000.000 | $ 2.200.000 | $ 495.000.000 | $ 346.000.000 | $ 560.000.000 | $ 12.000.000 | $ 620.000.000 | $ 782.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 00:29:07.455612+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/192980978,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 235.000.000 | $ 2.200.000 | $ 495.000.000 | $ 346.000.000 | $ 560.000.000 | $ 12.000.000 | $ 620.000.000 | $ 782.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 00:29:07.465777+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193897133,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 235.000.000 | $ 2.200.000 | $ 495.000.000 | $ 346.000.000 | $ 560.000.000 | $ 12.000.000 | $ 620.000.000 | $ 782.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 00:29:07.499917+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-quinta-camacho-bogota/193823701,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 235.000.000 | $ 2.200.000 | $ 495.000.000 | $ 346.000.000 | $ 560.000.000 | $ 12.000.000 | $ 620.000.000 | $ 782.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 00:29:07.612546+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sotileza-bogota/193568828,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 235.000.000 | $ 2.200.000 | $ 495.000.000 | $ 346.000.000 | $ 560.000.000 | $ 12.000.000 | $ 620.000.000 | $ 782.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 00:29:07.627585+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-floresta-bogota/193777298,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 235.000.000 | $ 2.200.000 | $ 495.000.000 | $ 346.000.000 | $ 560.000.000 | $ 12.000.000 | $ 620.000.000 | $ 782.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 00:29:08.056705+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193722388,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 235.000.000 | $ 2.200.000 | $ 495.000.000 | $ 346.000.000 | $ 560.000.000 | $ 12.000.000 | $ 620.000.000 | $ 782.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 00:29:08.229770+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-lisboa-usaquen-bogota/193950077,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 235.000.000 | $ 2.200.000 | $ 495.000.000 | $ 346.000.000 | $ 560.000.000 | $ 12.000.000 | $ 620.000.000 | $ 782.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 00:29:08.240590+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/194012637,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 235.000.000 | $ 2.200.000 | $ 495.000.000 | $ 346.000.000 | $ 560.000.000 | $ 12.000.000 | $ 620.000.000 | $ 782.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 00:29:08.345544+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-soledad-bogota/193584080,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 235.000.000 | $ 2.200.000 | $ 495.000.000 | $ 346.000.000 | $ 560.000.000 | $ 12.000.000 | $ 620.000.000 | $ 782.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 00:29:08.351848+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-nogal-bogota/193771328,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 235.000.000 | $ 2.200.000 | $ 495.000.000 | $ 346.000.000 | $ 560.000.000 | $ 12.000.000 | $ 620.000.000 | $ 782.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 00:29:08.404578+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-gratamira-bogota/193587890,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 235.000.000 | $ 2.200.000 | $ 495.000.000 | $ 346.000.000 | $ 560.000.000 | $ 12.000.000 | $ 620.000.000 | $ 782.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 00:29:08.437989+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/193899371,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 235.000.000 | $ 2.200.000 | $ 495.000.000 | $ 346.000.000 | $ 560.000.000 | $ 12.000.000 | $ 620.000.000 | $ 782.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 00:29:08.461406+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-multicentro-bogota/194034645,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 235.000.000 | $ 2.200.000 | $ 495.000.000 | $ 346.000.000 | $ 560.000.000 | $ 12.000.000 | $ 620.000.000 | $ 782.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 00:29:08.515045+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrancas-norte-bogota/193571413,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 235.000.000 | $ 2.200.000 | $ 495.000.000 | $ 346.000.000 | $ 560.000.000 | $ 12.000.000 | $ 620.000.000 | $ 782.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 00:29:08.548508+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-cristobal-sur-bogota/193861216,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 235.000.000 | $ 2.200.000 | $ 495.000.000 | $ 346.000.000 | $ 560.000.000 | $ 12.000.000 | $ 620.000.000 | $ 782.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 00:29:08.659152+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-macarena-bogota/192657270,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 235.000.000 | $ 2.200.000 | $ 495.000.000 | $ 346.000.000 | $ 560.000.000 | $ 12.000.000 | $ 620.000.000 | $ 782.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 00:29:08.672057+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 235.000.000 | $ 2.200.000 | $ 495.000.000 | $ 346.000.000 | $ 560.000.000 | $ 12.000.000 | $ 620.000.000 | $ 782.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 00:29:08.698451+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193984906,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 235.000.000 | $ 2.200.000 | $ 495.000.000 | $ 346.000.000 | $ 560.000.000 | $ 12.000.000 | $ 620.000.000 | $ 782.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 00:29:08.705373+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193837211,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 235.000.000 | $ 2.200.000 | $ 495.000.000 | $ 346.000.000 | $ 560.000.000 | $ 12.000.000 | $ 620.000.000 | $ 782.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 00:29:08.719814+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-normandia-bogota/193543817,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 235.000.000 | $ 2.200.000 | $ 495.000.000 | $ 346.000.000 | $ 560.000.000 | $ 12.000.000 | $ 620.000.000 | $ 782.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 00:29:09.283170+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193986740,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 235.000.000 | $ 2.200.000 | $ 495.000.000 | $ 346.000.000 | $ 560.000.000 | $ 12.000.000 | $ 620.000.000 | $ 782.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 00:29:09.320740+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-central-bogota/193825089,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 235.000.000 | $ 2.200.000 | $ 495.000.000 | $ 346.000.000 | $ 560.000.000 | $ 12.000.000 | $ 620.000.000 | $ 782.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 00:29:09.353941+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-comercial-parque-la-colina-bogota/193942404,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 235.000.000 | $ 2.200.000 | $ 495.000.000 | $ 346.000.000 | $ 560.000.000 | $ 12.000.000 | $ 620.000.000 | $ 782.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 00:29:09.454661+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/193963854,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 235.000.000 | $ 2.200.000 | $ 495.000.000 | $ 346.000.000 | $ 560.000.000 | $ 12.000.000 | $ 620.000.000 | $ 782.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 00:29:09.538293+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486848,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 235.000.000 | $ 2.200.000 | $ 495.000.000 | $ 346.000.000 | $ 560.000.000 | $ 12.000.000 | $ 620.000.000 | $ 782.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 00:29:09.609401+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-paula-bogota/193282905,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 235.000.000 | $ 2.200.000 | $ 495.000.000 | $ 346.000.000 | $ 560.000.000 | $ 12.000.000 | $ 620.000.000 | $ 782.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 00:29:09.617027+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193638884,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 235.000.000 | $ 2.200.000 | $ 495.000.000 | $ 346.000.000 | $ 560.000.000 | $ 12.000.000 | $ 620.000.000 | $ 782.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 00:29:09.995473+00:00
