url,information,date_time
https://www.fincaraiz.com.co//casa-en-arriendo-en-primero-de-mayo-bogota/193165581,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 230.000.000 | $ 170.000.000 | $ 800.000.000 | $ 570.000.000 | $ 2.550.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 12:08:12.585287+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-alhambra-bogota/192905447,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 230.000.000 | $ 170.000.000 | $ 800.000.000 | $ 570.000.000 | $ 2.550.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 12:08:12.649090+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/192128673,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 230.000.000 | $ 170.000.000 | $ 800.000.000 | $ 570.000.000 | $ 2.550.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 12:08:12.655889+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/192750112,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 230.000.000 | $ 170.000.000 | $ 800.000.000 | $ 570.000.000 | $ 2.550.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 12:08:12.664590+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-lago-bogota/192437735,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 230.000.000 | $ 170.000.000 | $ 800.000.000 | $ 570.000.000 | $ 2.550.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 12:08:12.763944+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/192989807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 230.000.000 | $ 170.000.000 | $ 800.000.000 | $ 570.000.000 | $ 2.550.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 12:08:12.840190+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192594237,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 230.000.000 | $ 170.000.000 | $ 800.000.000 | $ 570.000.000 | $ 2.550.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 12:08:13.233224+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedro-narvaez-bogota/192906336,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 230.000.000 | $ 170.000.000 | $ 800.000.000 | $ 570.000.000 | $ 2.550.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 12:08:13.300652+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193244127,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 230.000.000 | $ 170.000.000 | $ 800.000.000 | $ 570.000.000 | $ 2.550.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 12:08:13.501245+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-lourdes-bogota/192716061,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 230.000.000 | $ 170.000.000 | $ 800.000.000 | $ 570.000.000 | $ 2.550.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 12:08:13.510095+00:00
