url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193475320,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:16.785753+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:22.417988+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193504581,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:22.543775+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-cantalejo-bogota/193396471,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:22.637928+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sucre-bogota/192750211,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:22.654762+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-las-ferias-bogota/193424704,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:22.750953+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-felicidad-bogota/193468547,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:23.281783+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193406127,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:23.323650+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:23.366167+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-ciudad-quirigua-bogota/193438198,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:23.393668+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193401861,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:23.593648+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193336407,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:23.603065+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193406957,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:23.712158+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193475800,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:23.719571+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-los-martires-bogota/193205754,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:24.226839+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-oriental-bogota/192994767,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:24.236416+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-country-club-bogota/193398784,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:24.243348+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193172388,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:24.250103+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/10792307,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:24.293926+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/192980978,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:24.313745+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/193405707,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:24.322001+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193299473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:24.618614+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-modelia-occidental-bogota/193428194,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:25.170582+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-de-pinos-bogota/192750149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:25.177583+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:25.243520+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-reservado-bogota/193174528,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:25.464089+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-central-bogota/193141540,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:25.473428+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-paredes-bogota/193291243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:25.482341+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193368840,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:25.573747+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-zelandia-bogota/11001301,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:25.582955+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193146962,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:26.100904+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193477208,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:26.148816+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrios-unidos-bogota/193486843,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:26.197803+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/193295823,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:26.396553+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ricaurte-bogota/193410094,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:26.426689+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-spring-bogota/193388348,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:26.517234+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193486845,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:26.541900+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-centro-internacional-bogota/193420316,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:26.550093+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-jose-v-sector-bogota/193414584,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:27.018450+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-jose-joaquin-vargas-bogota/193402923,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:27.025715+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-chapinero-bogota/193158327,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:27.072391+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-teusaquillo-bogota/193446372,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:27.300752+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villas-de-granada-bogota/193432247,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:27.336554+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/192563302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:27.352306+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:27.358954+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-alsacia-bogota/193108679,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:27.944807+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-paredes-bogota/193472326,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:27.952196+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chico-norte-bogota/193390131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:28.040926+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-barrios-unidos-bogota/193417812,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:28.171707+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193017021,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:28.221729+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:28.246079+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-santa-barbara-oriental-bogota/192471692,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:28.256202+00:00
