url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193690056,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.400.000.000 | $ 635.000.000 | $ 213.900.000 | $ 655.000.000 | $ 1.700.000 | $ 250.000.000 | $ 15.000.000 | $ 640.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-13 08:58:03.369023+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/193729595,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.400.000.000 | $ 635.000.000 | $ 213.900.000 | $ 655.000.000 | $ 1.700.000 | $ 250.000.000 | $ 15.000.000 | $ 640.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-13 08:58:03.376605+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-barrios-unidos-bogota/193756497,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.400.000.000 | $ 635.000.000 | $ 213.900.000 | $ 655.000.000 | $ 1.700.000 | $ 250.000.000 | $ 15.000.000 | $ 640.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-13 08:58:04.199650+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192843163,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.400.000.000 | $ 635.000.000 | $ 213.900.000 | $ 655.000.000 | $ 1.700.000 | $ 250.000.000 | $ 15.000.000 | $ 640.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-13 08:58:04.254052+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-salle-bogota/10125457,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.400.000.000 | $ 635.000.000 | $ 213.900.000 | $ 655.000.000 | $ 1.700.000 | $ 250.000.000 | $ 15.000.000 | $ 640.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-13 08:58:04.333884+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-gratamira-bogota/193587890,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.400.000.000 | $ 635.000.000 | $ 213.900.000 | $ 655.000.000 | $ 1.700.000 | $ 250.000.000 | $ 15.000.000 | $ 640.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-13 08:58:04.350326+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193601488,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.400.000.000 | $ 635.000.000 | $ 213.900.000 | $ 655.000.000 | $ 1.700.000 | $ 250.000.000 | $ 15.000.000 | $ 640.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-13 08:58:04.365308+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-montevideo-bogota/193457805,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.400.000.000 | $ 635.000.000 | $ 213.900.000 | $ 655.000.000 | $ 1.700.000 | $ 250.000.000 | $ 15.000.000 | $ 640.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-13 08:58:04.375167+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-engativa-bogota/193857762,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.400.000.000 | $ 635.000.000 | $ 213.900.000 | $ 655.000.000 | $ 1.700.000 | $ 250.000.000 | $ 15.000.000 | $ 640.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-13 08:58:04.476003+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193868022,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.400.000.000 | $ 635.000.000 | $ 213.900.000 | $ 655.000.000 | $ 1.700.000 | $ 250.000.000 | $ 15.000.000 | $ 640.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-13 08:58:04.493921+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-toberin-bogota/193857549,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.400.000.000 | $ 635.000.000 | $ 213.900.000 | $ 655.000.000 | $ 1.700.000 | $ 250.000.000 | $ 15.000.000 | $ 640.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-13 08:58:05.165055+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-toberin-bogota/193614980,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.400.000.000 | $ 635.000.000 | $ 213.900.000 | $ 655.000.000 | $ 1.700.000 | $ 250.000.000 | $ 15.000.000 | $ 640.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-13 08:58:05.463296+00:00
