url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193444698,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:21:52.078771+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-aranda-bogota/193506520,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:21:57.999145+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-cantalejo-bogota/193396471,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:21:58.008545+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-teusaquillo-bogota/193446372,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:21:58.651871+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-versalles-fontibon-bogota/193487753,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:21:58.658710+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/192206859,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:21:58.685487+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-jose-joaquin-vargas-bogota/193402923,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:21:58.954322+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pinar-de-suba-bogota/193463557,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:21:58.986870+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-modelia-bogota/193374690,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:21:59.075907+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/193112027,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:21:59.082940+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-nuevo-kennedy-bogota/192992942,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:21:59.148356+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-zona-centro-bogota/193316190,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:21:59.644717+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193385630,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:21:59.663969+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193299473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:21:59.714372+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-cordoba-bogota/193514353,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:21:59.722731+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-los-pantanos-bogota/193431777,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:21:59.919946+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-engativa-bogota/193396838,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:21:59.949576+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-suba-bogota/10998911,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:21:59.956581+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/3458644,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:22:00.240370+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-el-contador-bogota/193526513,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:22:00.692578+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193476894,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:22:00.716469+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193475800,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:22:00.898131+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/193344539,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:22:00.926987+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/191955675,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:22:00.936240+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193486847,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:22:00.945805+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-central-bogota/193336475,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:22:00.980337+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193486845,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:22:01.092192+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sucre-bogota/192750211,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:22:01.643867+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alcazares-norte-bogota/191248514,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:22:01.756978+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-venecia-bogota/193449006,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:22:01.792505+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sotileza-bogota/192785814,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:22:01.921333+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-fontibon-bogota/193460811,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:22:01.936191+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-salle-bogota/193290107,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:22:02.086959+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/192750131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:22:02.258243+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:22:02.428577+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:22:02.632424+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-occidental-bogota/192486506,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:22:02.809663+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:22:02.843863+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-paloquemao-bogota/193299543,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:22:02.851395+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-emaus-bogota/193507768,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:22:02.995560+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:22:03.007322+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-retiro-bogota/193288590,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:22:03.044289+00:00
