url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-calleja-bogota/193358620,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 275.000.000 | $ 849.000.000 | $ 990.000 | $ 3.820.000 | $ 350.000.000 | $ 2.700.000 | $ 330.000.000 | $ 510.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 18:19:29.248463+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-felicidad-bogota/193307257,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 275.000.000 | $ 849.000.000 | $ 990.000 | $ 3.820.000 | $ 350.000.000 | $ 2.700.000 | $ 330.000.000 | $ 510.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 18:19:33.455225+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192800999,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 275.000.000 | $ 849.000.000 | $ 990.000 | $ 3.820.000 | $ 350.000.000 | $ 2.700.000 | $ 330.000.000 | $ 510.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 18:19:33.471162+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/193281252,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 275.000.000 | $ 849.000.000 | $ 990.000 | $ 3.820.000 | $ 350.000.000 | $ 2.700.000 | $ 330.000.000 | $ 510.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 18:19:33.502076+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-verbenal-san-antonio-bogota/193042986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 275.000.000 | $ 849.000.000 | $ 990.000 | $ 3.820.000 | $ 350.000.000 | $ 2.700.000 | $ 330.000.000 | $ 510.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 18:19:33.694628+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193215920,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 275.000.000 | $ 849.000.000 | $ 990.000 | $ 3.820.000 | $ 350.000.000 | $ 2.700.000 | $ 330.000.000 | $ 510.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 18:19:33.702266+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-salitre-bogota/193016355,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 275.000.000 | $ 849.000.000 | $ 990.000 | $ 3.820.000 | $ 350.000.000 | $ 2.700.000 | $ 330.000.000 | $ 510.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 18:19:33.992002+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-reservado-bogota/192291972,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 275.000.000 | $ 849.000.000 | $ 990.000 | $ 3.820.000 | $ 350.000.000 | $ 2.700.000 | $ 330.000.000 | $ 510.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 18:19:34.426328+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-san-luis-bogota/193277986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 275.000.000 | $ 849.000.000 | $ 990.000 | $ 3.820.000 | $ 350.000.000 | $ 2.700.000 | $ 330.000.000 | $ 510.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 18:19:34.676895+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/192904216,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 275.000.000 | $ 849.000.000 | $ 990.000 | $ 3.820.000 | $ 350.000.000 | $ 2.700.000 | $ 330.000.000 | $ 510.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 18:19:34.700680+00:00
https://www.fincaraiz.com.co//consultorio-en-arriendo-en-bella-suiza-bogota/192732215,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 275.000.000 | $ 849.000.000 | $ 990.000 | $ 3.820.000 | $ 350.000.000 | $ 2.700.000 | $ 330.000.000 | $ 510.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 18:19:34.811291+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-castellana-bogota/193384869,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 275.000.000 | $ 849.000.000 | $ 990.000 | $ 3.820.000 | $ 350.000.000 | $ 2.700.000 | $ 330.000.000 | $ 510.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 18:19:34.831017+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/192901073,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 275.000.000 | $ 849.000.000 | $ 990.000 | $ 3.820.000 | $ 350.000.000 | $ 2.700.000 | $ 330.000.000 | $ 510.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 18:19:34.868374+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-olaya-bogota/193365886,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 275.000.000 | $ 849.000.000 | $ 990.000 | $ 3.820.000 | $ 350.000.000 | $ 2.700.000 | $ 330.000.000 | $ 510.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 18:19:34.893028+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrancas-norte-bogota/193125963,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 275.000.000 | $ 849.000.000 | $ 990.000 | $ 3.820.000 | $ 350.000.000 | $ 2.700.000 | $ 330.000.000 | $ 510.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 18:19:35.004739+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/192563302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 275.000.000 | $ 849.000.000 | $ 990.000 | $ 3.820.000 | $ 350.000.000 | $ 2.700.000 | $ 330.000.000 | $ 510.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 18:19:35.365286+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-uribe-bogota/192294739,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 275.000.000 | $ 849.000.000 | $ 990.000 | $ 3.820.000 | $ 350.000.000 | $ 2.700.000 | $ 330.000.000 | $ 510.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 18:19:35.690700+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193146962,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 275.000.000 | $ 849.000.000 | $ 990.000 | $ 3.820.000 | $ 350.000.000 | $ 2.700.000 | $ 330.000.000 | $ 510.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 18:19:35.917871+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-castilla-bogota/193361534,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 275.000.000 | $ 849.000.000 | $ 990.000 | $ 3.820.000 | $ 350.000.000 | $ 2.700.000 | $ 330.000.000 | $ 510.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 18:19:35.935493+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 275.000.000 | $ 849.000.000 | $ 990.000 | $ 3.820.000 | $ 350.000.000 | $ 2.700.000 | $ 330.000.000 | $ 510.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 18:19:35.988558+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 275.000.000 | $ 849.000.000 | $ 990.000 | $ 3.820.000 | $ 350.000.000 | $ 2.700.000 | $ 330.000.000 | $ 510.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 18:19:36.067999+00:00
