url,information,date_time
https://www.fincaraiz.com.co//local-en-arriendo-en-la-victoria-bogota/193297384,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:35.768035+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193690056,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:43.305840+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193736850,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:43.318192+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:43.324684+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/191269207,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:43.889085+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193420807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:44.296308+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chico-norte-bogota/193390131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:44.859744+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193808515,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:45.422375+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-gratamira-bogota/193587890,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:45.460001+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193776951,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:45.481718+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gratamira-bogota/193644771,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:45.492345+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193670348,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:45.502736+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-jose-de-usaquen-bogota/193765426,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:45.570855+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-ciudad-salitre-bogota/193631069,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:46.435779+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gran-granada-bogota/193800373,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:46.621451+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-castellana-bogota/193774764,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:47.377406+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-montevideo-bogota/193457805,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:47.438213+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:47.574800+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-refugio-bogota/193573497,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:47.698424+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-bogota/193759425,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:47.707748+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-vergel-bogota/191973892,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:47.727449+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193771633,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:47.788121+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:47.817961+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-oriental-bogota/192275705,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:47.962561+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193655701,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:48.609989+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193617004,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:48.699357+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193772885,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:48.760313+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10308129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:48.889093+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-soledad-bogota/193717298,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:48.911122+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193378595,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:48.984880+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193378595,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:48.997541+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-puente-aranda-bogota/193719110,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:49.125932+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-medina-bogota/193502386,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:49.145165+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/193802910,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:49.893791+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/193481563,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:49.964137+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:50.005591+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-franca-bogota/193726444,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:50.017934+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-centro-internacional-bogota/193746164,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:50.227866+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-teusaquillo-bogota/193432122,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:50.235224+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-santa-isabel-bogota/193692182,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:51.065579+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-niza-bogota/193490544,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:51.118526+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/192750152,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:51.151257+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-cedritos-bogota/193544349,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:51.204779+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-macarena-bogota/192657270,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:51.371435+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-san-jose-de-bavaria-bogota/193741235,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:51.400255+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-brisas-bogota/193671720,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:51.428582+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nuevo-country-bogota/193775987,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:51.444958+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-paredes-bogota/193778671,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:52.300876+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-candelaria-bogota/193611282,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:52.393719+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193736848,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:53.939847+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:57.612944+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-alto-bogota/193704568,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:14:02.949954+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192843163,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:14:05.234437+00:00
