url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nuevo-country-bogota/193460052,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:25.789727+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-escuela-de-caballeria-bogota/193289136,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:33.466581+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-zelandia-bogota/11001301,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:33.475745+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192857773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:33.483528+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-los-monjes-bogota/193452880,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:33.740135+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villa-maria-i-bogota/193438278,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:33.919573+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193466354,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:33.929572+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudadela-colsubsidio-bogota/192984181,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:34.027426+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193385630,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:34.048860+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sotileza-bogota/192785814,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:34.306708+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-venecia-bogota/193449006,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:34.941606+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:35.149386+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193350926,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:35.166391+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193401861,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:35.174339+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:35.195621+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/193112027,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:35.202370+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:35.445191+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villas-de-granada-bogota/193432247,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:35.472706+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-paloquemao-bogota/193299543,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:36.003952+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193376377,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:36.164756+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gustavo-restrepo-bogota/193321237,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:36.364465+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/192563302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:36.415670+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193172388,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:36.457815+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-marly-bogota/191919864,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:37.299578+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193406127,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:37.310001+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/191955675,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:37.327664+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193371665,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:37.626277+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193295486,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:37.685538+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-reservado-bogota/192291972,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:37.712029+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-bogota-dc-bogota/193406343,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:37.771322+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-central-bogota/193141540,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:37.778101+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:38.412849+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:38.922885+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-oriental-bogota/192994767,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:39.073363+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-modelia-occidental-bogota/193428194,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:39.080577+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chico-norte-bogota/193390131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:39.158291+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193420807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:39.274124+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193381807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:39.281498+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/192955369,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:39.292944+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-marsella-bogota/193041039,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:39.426177+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/193345853,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:39.514465+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193430742,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:39.522014+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193436290,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:39.528994+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193439592,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:39.535897+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/192206859,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:39.542923+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193476894,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:40.428789+00:00
