url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193593700,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:30.363505+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193579083,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:36.734574+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/192563302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:36.776844+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/10769713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:36.888472+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-autopista-muzu-bogota/193476071,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:36.907521+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-cedritos-bogota/193462191,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:37.516430+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:37.543319+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-kennedy-central-bogota/193618670,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:37.559619+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-margaritas-occidental-bogota/193585287,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:37.627551+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-alta-bogota/193624206,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:37.642956+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-santa-ana-bogota/191808973,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:37.652788+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193551296,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:37.816950+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/191955675,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:37.851792+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-salle-bogota/193290107,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:38.466289+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193200063,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:38.473607+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192857773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:38.535938+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-calleja-bogota/193600098,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:38.543324+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:38.595349+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:38.692144+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pinar-de-suba-bogota/193463557,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:38.750243+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-los-monjes-bogota/193452880,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:38.757931+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/192750095,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:39.409653+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/192813390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:39.427145+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villa-del-rosario-bogota/193503649,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:39.490486+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193526824,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:39.661237+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-castellana-bogota/193377678,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:39.711477+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-los-pantanos-bogota/193592439,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:39.750860+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193281300,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:39.824145+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sucre-bogota/192750211,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:39.870992+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-hayuelos-bogota/193572516,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:40.408505+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/193098470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:40.419274+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-soledad-bogota/193584080,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:40.465331+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-helenita-bogota/193455159,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:40.555488+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-salitre-bogota/193016355,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:40.577447+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-quinta-camacho-bogota/192114307,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:40.610297+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/192206859,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:40.617419+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nuevo-country-bogota/193460027,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:40.920065+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-britalia-bogota/193452934,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:41.323282+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193620441,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:41.358932+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-grande-bogota/193147860,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:41.366578+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193375519,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:41.418010+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:41.666176+00:00
