url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193290820,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.264.000.000 | $ 950.000 | $ 2.400.000.000 | $ 2.500.000 | $ 1.460.000.000 | $ 548.250.000 | $ 1.200.000 | $ 739.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 12:06:11.999572+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-san-antonio-bogota/193238076,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.264.000.000 | $ 950.000 | $ 2.400.000.000 | $ 2.500.000 | $ 1.460.000.000 | $ 548.250.000 | $ 1.200.000 | $ 739.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 12:06:17.538596+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193279243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.264.000.000 | $ 950.000 | $ 2.400.000.000 | $ 2.500.000 | $ 1.460.000.000 | $ 548.250.000 | $ 1.200.000 | $ 739.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 12:06:17.678575+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193146962,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.264.000.000 | $ 950.000 | $ 2.400.000.000 | $ 2.500.000 | $ 1.460.000.000 | $ 548.250.000 | $ 1.200.000 | $ 739.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 12:06:17.742241+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-alhambra-bogota/192905447,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.264.000.000 | $ 950.000 | $ 2.400.000.000 | $ 2.500.000 | $ 1.460.000.000 | $ 548.250.000 | $ 1.200.000 | $ 739.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 12:06:17.750499+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/5175755,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.264.000.000 | $ 950.000 | $ 2.400.000.000 | $ 2.500.000 | $ 1.460.000.000 | $ 548.250.000 | $ 1.200.000 | $ 739.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 12:06:18.180596+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/192920547,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.264.000.000 | $ 950.000 | $ 2.400.000.000 | $ 2.500.000 | $ 1.460.000.000 | $ 548.250.000 | $ 1.200.000 | $ 739.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 12:06:18.220603+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gratamira-bogota/192586792,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.264.000.000 | $ 950.000 | $ 2.400.000.000 | $ 2.500.000 | $ 1.460.000.000 | $ 548.250.000 | $ 1.200.000 | $ 739.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 12:06:18.399638+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-juan-rey-la-paz-bogota/193242321,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.264.000.000 | $ 950.000 | $ 2.400.000.000 | $ 2.500.000 | $ 1.460.000.000 | $ 548.250.000 | $ 1.200.000 | $ 739.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 12:06:18.476161+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-carmelo-bogota/192749989,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.264.000.000 | $ 950.000 | $ 2.400.000.000 | $ 2.500.000 | $ 1.460.000.000 | $ 548.250.000 | $ 1.200.000 | $ 739.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 12:06:18.482449+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-unicentro-bogota-bogota/193282469,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.264.000.000 | $ 950.000 | $ 2.400.000.000 | $ 2.500.000 | $ 1.460.000.000 | $ 548.250.000 | $ 1.200.000 | $ 739.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 12:06:18.491124+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-boyaca-bogota/192749356,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.264.000.000 | $ 950.000 | $ 2.400.000.000 | $ 2.500.000 | $ 1.460.000.000 | $ 548.250.000 | $ 1.200.000 | $ 739.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 12:06:18.598714+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/192949168,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.264.000.000 | $ 950.000 | $ 2.400.000.000 | $ 2.500.000 | $ 1.460.000.000 | $ 548.250.000 | $ 1.200.000 | $ 739.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 12:06:18.628277+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-teusaquillo-bogota/192385712,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.264.000.000 | $ 950.000 | $ 2.400.000.000 | $ 2.500.000 | $ 1.460.000.000 | $ 548.250.000 | $ 1.200.000 | $ 739.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 12:06:19.009567+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-cedritos-bogota/192772526,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.264.000.000 | $ 950.000 | $ 2.400.000.000 | $ 2.500.000 | $ 1.460.000.000 | $ 548.250.000 | $ 1.200.000 | $ 739.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 12:06:19.023731+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193043646,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.264.000.000 | $ 950.000 | $ 2.400.000.000 | $ 2.500.000 | $ 1.460.000.000 | $ 548.250.000 | $ 1.200.000 | $ 739.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 12:06:19.093746+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/193281252,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.264.000.000 | $ 950.000 | $ 2.400.000.000 | $ 2.500.000 | $ 1.460.000.000 | $ 548.250.000 | $ 1.200.000 | $ 739.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 12:06:19.102225+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-castilla-bogota/193086938,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.264.000.000 | $ 950.000 | $ 2.400.000.000 | $ 2.500.000 | $ 1.460.000.000 | $ 548.250.000 | $ 1.200.000 | $ 739.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 12:06:19.119449+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-virrey-bogota/193299764,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.264.000.000 | $ 950.000 | $ 2.400.000.000 | $ 2.500.000 | $ 1.460.000.000 | $ 548.250.000 | $ 1.200.000 | $ 739.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 12:06:19.290416+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193092938,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.264.000.000 | $ 950.000 | $ 2.400.000.000 | $ 2.500.000 | $ 1.460.000.000 | $ 548.250.000 | $ 1.200.000 | $ 739.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 12:06:19.315046+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gran-granada-bogota/193258376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.264.000.000 | $ 950.000 | $ 2.400.000.000 | $ 2.500.000 | $ 1.460.000.000 | $ 548.250.000 | $ 1.200.000 | $ 739.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 12:06:19.328179+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192857773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.264.000.000 | $ 950.000 | $ 2.400.000.000 | $ 2.500.000 | $ 1.460.000.000 | $ 548.250.000 | $ 1.200.000 | $ 739.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 12:06:19.805376+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-verbenal-san-antonio-bogota/192992890,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.264.000.000 | $ 950.000 | $ 2.400.000.000 | $ 2.500.000 | $ 1.460.000.000 | $ 548.250.000 | $ 1.200.000 | $ 739.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 12:06:19.856456+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193217879,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.264.000.000 | $ 950.000 | $ 2.400.000.000 | $ 2.500.000 | $ 1.460.000.000 | $ 548.250.000 | $ 1.200.000 | $ 739.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 12:06:19.967249+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.264.000.000 | $ 950.000 | $ 2.400.000.000 | $ 2.500.000 | $ 1.460.000.000 | $ 548.250.000 | $ 1.200.000 | $ 739.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 12:06:19.974248+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.264.000.000 | $ 950.000 | $ 2.400.000.000 | $ 2.500.000 | $ 1.460.000.000 | $ 548.250.000 | $ 1.200.000 | $ 739.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 12:06:20.166412+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-paula-bogota/192911859,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.264.000.000 | $ 950.000 | $ 2.400.000.000 | $ 2.500.000 | $ 1.460.000.000 | $ 548.250.000 | $ 1.200.000 | $ 739.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 12:06:20.241225+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-castilla-bogota/193026600,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.264.000.000 | $ 950.000 | $ 2.400.000.000 | $ 2.500.000 | $ 1.460.000.000 | $ 548.250.000 | $ 1.200.000 | $ 739.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 12:06:20.283503+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193185971,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.264.000.000 | $ 950.000 | $ 2.400.000.000 | $ 2.500.000 | $ 1.460.000.000 | $ 548.250.000 | $ 1.200.000 | $ 739.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 12:06:20.414824+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-paredes-bogota/193284604,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.264.000.000 | $ 950.000 | $ 2.400.000.000 | $ 2.500.000 | $ 1.460.000.000 | $ 548.250.000 | $ 1.200.000 | $ 739.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 12:06:20.590463+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193218668,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.264.000.000 | $ 950.000 | $ 2.400.000.000 | $ 2.500.000 | $ 1.460.000.000 | $ 548.250.000 | $ 1.200.000 | $ 739.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 12:06:20.611163+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193258499,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.264.000.000 | $ 950.000 | $ 2.400.000.000 | $ 2.500.000 | $ 1.460.000.000 | $ 548.250.000 | $ 1.200.000 | $ 739.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 12:06:20.658625+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-bogota/193290638,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.264.000.000 | $ 950.000 | $ 2.400.000.000 | $ 2.500.000 | $ 1.460.000.000 | $ 548.250.000 | $ 1.200.000 | $ 739.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 12:06:20.686963+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-verbenal-san-antonio-bogota/193306237,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.264.000.000 | $ 950.000 | $ 2.400.000.000 | $ 2.500.000 | $ 1.460.000.000 | $ 548.250.000 | $ 1.200.000 | $ 739.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 12:06:20.854874+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-multicentro-bogota/192995644,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.264.000.000 | $ 950.000 | $ 2.400.000.000 | $ 2.500.000 | $ 1.460.000.000 | $ 548.250.000 | $ 1.200.000 | $ 739.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 12:06:20.895208+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-refugio-bogota/193306979,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.264.000.000 | $ 950.000 | $ 2.400.000.000 | $ 2.500.000 | $ 1.460.000.000 | $ 548.250.000 | $ 1.200.000 | $ 739.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 12:06:20.901595+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-bonanza-bogota/193099915,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.264.000.000 | $ 950.000 | $ 2.400.000.000 | $ 2.500.000 | $ 1.460.000.000 | $ 548.250.000 | $ 1.200.000 | $ 739.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 12:06:21.016018+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-favidi-bogota/192261924,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.264.000.000 | $ 950.000 | $ 2.400.000.000 | $ 2.500.000 | $ 1.460.000.000 | $ 548.250.000 | $ 1.200.000 | $ 739.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 12:06:21.411089+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193254684,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.264.000.000 | $ 950.000 | $ 2.400.000.000 | $ 2.500.000 | $ 1.460.000.000 | $ 548.250.000 | $ 1.200.000 | $ 739.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 12:06:21.480528+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/193194980,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.264.000.000 | $ 950.000 | $ 2.400.000.000 | $ 2.500.000 | $ 1.460.000.000 | $ 548.250.000 | $ 1.200.000 | $ 739.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 12:06:21.593880+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-paloquemao-bogota/193088752,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.264.000.000 | $ 950.000 | $ 2.400.000.000 | $ 2.500.000 | $ 1.460.000.000 | $ 548.250.000 | $ 1.200.000 | $ 739.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 12:06:21.614436+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-usaquen-bogota/193306450,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.264.000.000 | $ 950.000 | $ 2.400.000.000 | $ 2.500.000 | $ 1.460.000.000 | $ 548.250.000 | $ 1.200.000 | $ 739.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 12:06:21.648854+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-villa-maria-bogota/192805643,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.264.000.000 | $ 950.000 | $ 2.400.000.000 | $ 2.500.000 | $ 1.460.000.000 | $ 548.250.000 | $ 1.200.000 | $ 739.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 12:06:21.703726+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ricaurte-bogota/193164984,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.264.000.000 | $ 950.000 | $ 2.400.000.000 | $ 2.500.000 | $ 1.460.000.000 | $ 548.250.000 | $ 1.200.000 | $ 739.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 12:06:21.768241+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-unicentro-bogota-bogota/192716572,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.264.000.000 | $ 950.000 | $ 2.400.000.000 | $ 2.500.000 | $ 1.460.000.000 | $ 548.250.000 | $ 1.200.000 | $ 739.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 12:06:21.775428+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-engativa-bogota/193003258,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.264.000.000 | $ 950.000 | $ 2.400.000.000 | $ 2.500.000 | $ 1.460.000.000 | $ 548.250.000 | $ 1.200.000 | $ 739.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 12:06:22.214319+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/192750112,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.264.000.000 | $ 950.000 | $ 2.400.000.000 | $ 2.500.000 | $ 1.460.000.000 | $ 548.250.000 | $ 1.200.000 | $ 739.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 12:06:22.295560+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ines-bogota/193154203,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.264.000.000 | $ 950.000 | $ 2.400.000.000 | $ 2.500.000 | $ 1.460.000.000 | $ 548.250.000 | $ 1.200.000 | $ 739.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 12:06:22.302226+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193293781,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.264.000.000 | $ 950.000 | $ 2.400.000.000 | $ 2.500.000 | $ 1.460.000.000 | $ 548.250.000 | $ 1.200.000 | $ 739.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 12:06:22.419083+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/193074721,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.264.000.000 | $ 950.000 | $ 2.400.000.000 | $ 2.500.000 | $ 1.460.000.000 | $ 548.250.000 | $ 1.200.000 | $ 739.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 12:06:22.516565+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-san-martin-bogota/193287979,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.264.000.000 | $ 950.000 | $ 2.400.000.000 | $ 2.500.000 | $ 1.460.000.000 | $ 548.250.000 | $ 1.200.000 | $ 739.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 12:06:22.524374+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.264.000.000 | $ 950.000 | $ 2.400.000.000 | $ 2.500.000 | $ 1.460.000.000 | $ 548.250.000 | $ 1.200.000 | $ 739.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 12:06:22.531680+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/192996413,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.264.000.000 | $ 950.000 | $ 2.400.000.000 | $ 2.500.000 | $ 1.460.000.000 | $ 548.250.000 | $ 1.200.000 | $ 739.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 12:06:22.573570+00:00
