url,information,date_time
https://www.fincaraiz.com.co//casa-en-arriendo-en-modelia-occidental-bogota/193238761,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 110.000.000 | $ 200.000.000 | $ 420.000.000 | $ 238.000.000 | $ 310.000.000 | $ 7.900.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-29 00:19:25.376090+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-paredes-bogota/193291243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 110.000.000 | $ 200.000.000 | $ 420.000.000 | $ 238.000.000 | $ 310.000.000 | $ 7.900.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-29 00:19:25.382683+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-san-martin-bogota/193287979,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 110.000.000 | $ 200.000.000 | $ 420.000.000 | $ 238.000.000 | $ 310.000.000 | $ 7.900.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-29 00:19:25.986352+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-calleja-bogota/192106099,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 110.000.000 | $ 200.000.000 | $ 420.000.000 | $ 238.000.000 | $ 310.000.000 | $ 7.900.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-29 00:19:26.048072+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-campin-bogota/193225938,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 110.000.000 | $ 200.000.000 | $ 420.000.000 | $ 238.000.000 | $ 310.000.000 | $ 7.900.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-29 00:19:26.054821+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-multicentro-bogota/192995644,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 110.000.000 | $ 200.000.000 | $ 420.000.000 | $ 238.000.000 | $ 310.000.000 | $ 7.900.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-29 00:19:26.096617+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-rafael-bogota/193272917,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 110.000.000 | $ 200.000.000 | $ 420.000.000 | $ 238.000.000 | $ 310.000.000 | $ 7.900.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-29 00:19:26.219448+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-unicentro-bogota-bogota/192716572,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 110.000.000 | $ 200.000.000 | $ 420.000.000 | $ 238.000.000 | $ 310.000.000 | $ 7.900.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-29 00:19:26.297050+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-san-cristobal-norte-bogota/193136663,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 110.000.000 | $ 200.000.000 | $ 420.000.000 | $ 238.000.000 | $ 310.000.000 | $ 7.900.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-29 00:19:26.337913+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193092274,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 110.000.000 | $ 200.000.000 | $ 420.000.000 | $ 238.000.000 | $ 310.000.000 | $ 7.900.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-29 00:19:26.345206+00:00
