url,information,date_time
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-reservado-bogota/192291972,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000.000 | $ 2.300.000 | $ 900.000.000 | $ 620.000.000 | $ 2.500.000 | $ 950.000.000 | $ 1.300.000 | $ 1.890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 18:07:53.063335+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-candelaria-bogota/192671815,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000.000 | $ 2.300.000 | $ 900.000.000 | $ 620.000.000 | $ 2.500.000 | $ 950.000.000 | $ 1.300.000 | $ 1.890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 18:07:55.860451+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-san-luis-bogota/193277986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000.000 | $ 2.300.000 | $ 900.000.000 | $ 620.000.000 | $ 2.500.000 | $ 950.000.000 | $ 1.300.000 | $ 1.890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 18:07:56.056314+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-tierra-buena-bogota/193230441,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000.000 | $ 2.300.000 | $ 900.000.000 | $ 620.000.000 | $ 2.500.000 | $ 950.000.000 | $ 1.300.000 | $ 1.890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 18:07:56.178729+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000.000 | $ 2.300.000 | $ 900.000.000 | $ 620.000.000 | $ 2.500.000 | $ 950.000.000 | $ 1.300.000 | $ 1.890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 18:07:56.260629+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193146962,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000.000 | $ 2.300.000 | $ 900.000.000 | $ 620.000.000 | $ 2.500.000 | $ 950.000.000 | $ 1.300.000 | $ 1.890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 18:07:56.276186+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-lindaraja-bogota/192142756,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000.000 | $ 2.300.000 | $ 900.000.000 | $ 620.000.000 | $ 2.500.000 | $ 950.000.000 | $ 1.300.000 | $ 1.890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 18:07:56.835968+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-montevideo-bogota/193320151,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000.000 | $ 2.300.000 | $ 900.000.000 | $ 620.000.000 | $ 2.500.000 | $ 950.000.000 | $ 1.300.000 | $ 1.890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 18:07:56.851653+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-san-cristobal-norte-bogota/193136663,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000.000 | $ 2.300.000 | $ 900.000.000 | $ 620.000.000 | $ 2.500.000 | $ 950.000.000 | $ 1.300.000 | $ 1.890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 18:07:56.998864+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000.000 | $ 2.300.000 | $ 900.000.000 | $ 620.000.000 | $ 2.500.000 | $ 950.000.000 | $ 1.300.000 | $ 1.890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 18:07:57.188997+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-uribe-bogota/192294739,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000.000 | $ 2.300.000 | $ 900.000.000 | $ 620.000.000 | $ 2.500.000 | $ 950.000.000 | $ 1.300.000 | $ 1.890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 18:07:57.353826+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193244127,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000.000 | $ 2.300.000 | $ 900.000.000 | $ 620.000.000 | $ 2.500.000 | $ 950.000.000 | $ 1.300.000 | $ 1.890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 18:07:57.794229+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-largo-bogota/192750159,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000.000 | $ 2.300.000 | $ 900.000.000 | $ 620.000.000 | $ 2.500.000 | $ 950.000.000 | $ 1.300.000 | $ 1.890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 18:07:58.035415+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193017021,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000.000 | $ 2.300.000 | $ 900.000.000 | $ 620.000.000 | $ 2.500.000 | $ 950.000.000 | $ 1.300.000 | $ 1.890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 18:07:58.258257+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-los-martires-bogota/193205754,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000.000 | $ 2.300.000 | $ 900.000.000 | $ 620.000.000 | $ 2.500.000 | $ 950.000.000 | $ 1.300.000 | $ 1.890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 18:07:58.708981+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-central-bogota/193239675,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000.000 | $ 2.300.000 | $ 900.000.000 | $ 620.000.000 | $ 2.500.000 | $ 950.000.000 | $ 1.300.000 | $ 1.890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 18:07:58.819917+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-villa-del-prado-bogota/193124201,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000.000 | $ 2.300.000 | $ 900.000.000 | $ 620.000.000 | $ 2.500.000 | $ 950.000.000 | $ 1.300.000 | $ 1.890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 18:07:58.920899+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-galerias-bogota/193256970,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000.000 | $ 2.300.000 | $ 900.000.000 | $ 620.000.000 | $ 2.500.000 | $ 950.000.000 | $ 1.300.000 | $ 1.890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 18:07:59.042269+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-quirigua-oriental-bogota/193001545,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000.000 | $ 2.300.000 | $ 900.000.000 | $ 620.000.000 | $ 2.500.000 | $ 950.000.000 | $ 1.300.000 | $ 1.890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 18:07:59.226746+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193346422,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000.000 | $ 2.300.000 | $ 900.000.000 | $ 620.000.000 | $ 2.500.000 | $ 950.000.000 | $ 1.300.000 | $ 1.890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 18:07:59.344812+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/192128673,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000.000 | $ 2.300.000 | $ 900.000.000 | $ 620.000.000 | $ 2.500.000 | $ 950.000.000 | $ 1.300.000 | $ 1.890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 18:07:59.537372+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-retiro-bogota/193156656,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000.000 | $ 2.300.000 | $ 900.000.000 | $ 620.000.000 | $ 2.500.000 | $ 950.000.000 | $ 1.300.000 | $ 1.890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 18:07:59.549081+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-paloquemao-bogota/193299543,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000.000 | $ 2.300.000 | $ 900.000.000 | $ 620.000.000 | $ 2.500.000 | $ 950.000.000 | $ 1.300.000 | $ 1.890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 18:07:59.825188+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/193098470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000.000 | $ 2.300.000 | $ 900.000.000 | $ 620.000.000 | $ 2.500.000 | $ 950.000.000 | $ 1.300.000 | $ 1.890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 18:07:59.836810+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santa-fe-bogota/192750030,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000.000 | $ 2.300.000 | $ 900.000.000 | $ 620.000.000 | $ 2.500.000 | $ 950.000.000 | $ 1.300.000 | $ 1.890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 18:08:00.031717+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-consuelo-bogota/193129766,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000.000 | $ 2.300.000 | $ 900.000.000 | $ 620.000.000 | $ 2.500.000 | $ 950.000.000 | $ 1.300.000 | $ 1.890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 18:08:00.130927+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-paredes-bogota/193291243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000.000 | $ 2.300.000 | $ 900.000.000 | $ 620.000.000 | $ 2.500.000 | $ 950.000.000 | $ 1.300.000 | $ 1.890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 18:08:00.142111+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrancas-norte-bogota/193125963,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000.000 | $ 2.300.000 | $ 900.000.000 | $ 620.000.000 | $ 2.500.000 | $ 950.000.000 | $ 1.300.000 | $ 1.890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 18:08:00.223496+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/192601892,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000.000 | $ 2.300.000 | $ 900.000.000 | $ 620.000.000 | $ 2.500.000 | $ 950.000.000 | $ 1.300.000 | $ 1.890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 18:08:00.314131+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193355321,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000.000 | $ 2.300.000 | $ 900.000.000 | $ 620.000.000 | $ 2.500.000 | $ 950.000.000 | $ 1.300.000 | $ 1.890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 18:08:00.426724+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193346368,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000.000 | $ 2.300.000 | $ 900.000.000 | $ 620.000.000 | $ 2.500.000 | $ 950.000.000 | $ 1.300.000 | $ 1.890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 18:08:00.462895+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/193135632,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000.000 | $ 2.300.000 | $ 900.000.000 | $ 620.000.000 | $ 2.500.000 | $ 950.000.000 | $ 1.300.000 | $ 1.890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 18:08:00.685208+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-suba-bogota/193337567,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000.000 | $ 2.300.000 | $ 900.000.000 | $ 620.000.000 | $ 2.500.000 | $ 950.000.000 | $ 1.300.000 | $ 1.890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 18:08:00.983795+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-primero-de-mayo-bogota/193165581,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000.000 | $ 2.300.000 | $ 900.000.000 | $ 620.000.000 | $ 2.500.000 | $ 950.000.000 | $ 1.300.000 | $ 1.890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 18:08:00.990709+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/193363100,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000.000 | $ 2.300.000 | $ 900.000.000 | $ 620.000.000 | $ 2.500.000 | $ 950.000.000 | $ 1.300.000 | $ 1.890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 18:08:01.016858+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-centro-bogota/193253405,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000.000 | $ 2.300.000 | $ 900.000.000 | $ 620.000.000 | $ 2.500.000 | $ 950.000.000 | $ 1.300.000 | $ 1.890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-08 18:08:01.059142+00:00
