url,information,date_time
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:41.955198+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193566489,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:47.414096+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-macarena-bogota/192657270,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:47.576141+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/193595536,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:47.589958+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-alto-bogota/193579506,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:47.609473+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:48.123946+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193399669,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:48.130840+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gran-america-bogota/193579168,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:48.171647+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-emaus-bogota/193507768,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:48.185070+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-alto-bogota/193353090,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:48.198512+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-autopista-muzu-bogota/193476071,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:48.358715+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/192206859,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:48.401579+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/193341175,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:48.408553+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-madelena-bogota/193649989,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:48.972730+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/192980978,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:48.981821+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-castellana-bogota/193659043,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:48.989195+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193665816,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:48.995815+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-los-pantanos-bogota/193592439,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:49.249376+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486848,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:49.256641+00:00
https://www.fincaraiz.com.co//lote-en-arriendo-en-fontibon-bogota/192039075,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:49.276081+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-galerias-bogota/193256970,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:49.452546+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193445533,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:49.793064+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193637248,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:49.802515+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-recodo-del-country-bogota/192058144,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:49.809616+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193299473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:49.844235+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-viviana-bogota/193505524,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:50.032870+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-castilla-bogota/193526525,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:50.044616+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-alcazares-bogota/193601171,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:50.180306+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-quinta-paredes-bogota/193191106,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:50.200574+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193427433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:50.608594+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193420807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:50.670011+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/7242367,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:50.679262+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-paredes-bogota/193291243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:50.704231+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-salle-bogota/193290107,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:50.711137+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-central-bogota/192750067,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:50.792565+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-carlos-de-suba-bogota/193578500,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:50.867608+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193485149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:50.883250+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-occidental-bogota/193476299,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:51.464827+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:51.476134+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:51.494737+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193588507,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:51.674714+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-santa-ana-oriental-bogota/193555567,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:51.710057+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrancas-norte-bogota/193571413,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:51.725922+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-puente-largo-bogota/193592263,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:51.766862+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486539,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:51.809972+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-santa-isabel-bogota/193556551,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:52.272847+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-el-recreo-de-los-frailes-bogota/193547442,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:52.413416+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-roma-bogota/193667616,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:52.617362+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/193662340,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:52.767590+00:00
