url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193413670,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 275.000.000 | $ 395.000.000 | $ 220.000.000 | $ 271.000.000 | $ 7.900.000 | $ 2.800.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 00:48:25.074175+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-tintal-bogota/193830315,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 275.000.000 | $ 395.000.000 | $ 220.000.000 | $ 271.000.000 | $ 7.900.000 | $ 2.800.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 00:48:33.271796+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 275.000.000 | $ 395.000.000 | $ 220.000.000 | $ 271.000.000 | $ 7.900.000 | $ 2.800.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 00:48:33.308450+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-castilla-bogota/193860330,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 275.000.000 | $ 395.000.000 | $ 220.000.000 | $ 271.000.000 | $ 7.900.000 | $ 2.800.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 00:48:33.485847+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alcazares-norte-bogota/191248514,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 275.000.000 | $ 395.000.000 | $ 220.000.000 | $ 271.000.000 | $ 7.900.000 | $ 2.800.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 00:48:33.539521+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-paula-bogota/193442339,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 275.000.000 | $ 395.000.000 | $ 220.000.000 | $ 271.000.000 | $ 7.900.000 | $ 2.800.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 00:48:33.613078+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-centro-internacional-bogota/193844725,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 275.000.000 | $ 395.000.000 | $ 220.000.000 | $ 271.000.000 | $ 7.900.000 | $ 2.800.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 00:48:33.724212+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-kennedy-bogota/193733211,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 275.000.000 | $ 395.000.000 | $ 220.000.000 | $ 271.000.000 | $ 7.900.000 | $ 2.800.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 00:48:33.742713+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193839918,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 275.000.000 | $ 395.000.000 | $ 220.000.000 | $ 271.000.000 | $ 7.900.000 | $ 2.800.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 00:48:33.752701+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-los-rosales-bogota/193857679,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 275.000.000 | $ 395.000.000 | $ 220.000.000 | $ 271.000.000 | $ 7.900.000 | $ 2.800.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 00:48:34.532887+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-medina-bogota/193502386,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 275.000.000 | $ 395.000.000 | $ 220.000.000 | $ 271.000.000 | $ 7.900.000 | $ 2.800.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 00:48:34.551489+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-gratamira-bogota/193587890,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 275.000.000 | $ 395.000.000 | $ 220.000.000 | $ 271.000.000 | $ 7.900.000 | $ 2.800.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 00:48:34.661806+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-cedritos-bogota/193544349,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 275.000.000 | $ 395.000.000 | $ 220.000.000 | $ 271.000.000 | $ 7.900.000 | $ 2.800.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 00:48:34.704088+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-nogal-bogota/193560521,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 275.000.000 | $ 395.000.000 | $ 220.000.000 | $ 271.000.000 | $ 7.900.000 | $ 2.800.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 00:48:34.729460+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193462547,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 275.000.000 | $ 395.000.000 | $ 220.000.000 | $ 271.000.000 | $ 7.900.000 | $ 2.800.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 00:48:34.742765+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/193845319,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 275.000.000 | $ 395.000.000 | $ 220.000.000 | $ 271.000.000 | $ 7.900.000 | $ 2.800.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 00:48:34.819547+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-norte-bogota/193674574,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 275.000.000 | $ 395.000.000 | $ 220.000.000 | $ 271.000.000 | $ 7.900.000 | $ 2.800.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 00:48:34.830762+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-recuerdo-bogota/193829820,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 275.000.000 | $ 395.000.000 | $ 220.000.000 | $ 271.000.000 | $ 7.900.000 | $ 2.800.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 00:48:35.477788+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sotileza-bogota/193568828,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 275.000.000 | $ 395.000.000 | $ 220.000.000 | $ 271.000.000 | $ 7.900.000 | $ 2.800.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 00:48:35.554179+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-nari%C3%B1o-bogota/193835580,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 275.000.000 | $ 395.000.000 | $ 220.000.000 | $ 271.000.000 | $ 7.900.000 | $ 2.800.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 00:48:35.579213+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/193766285,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 275.000.000 | $ 395.000.000 | $ 220.000.000 | $ 271.000.000 | $ 7.900.000 | $ 2.800.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 00:48:35.631123+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193755019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 275.000.000 | $ 395.000.000 | $ 220.000.000 | $ 271.000.000 | $ 7.900.000 | $ 2.800.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 00:48:35.666307+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193632538,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 275.000.000 | $ 395.000.000 | $ 220.000.000 | $ 271.000.000 | $ 7.900.000 | $ 2.800.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 00:48:35.800591+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-camacho-bogota/192401577,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 275.000.000 | $ 395.000.000 | $ 220.000.000 | $ 271.000.000 | $ 7.900.000 | $ 2.800.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 00:48:35.911769+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-alto-bogota/193319672,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 275.000.000 | $ 395.000.000 | $ 220.000.000 | $ 271.000.000 | $ 7.900.000 | $ 2.800.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 00:48:35.984059+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-victoria-norte-bogota/193825520,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 275.000.000 | $ 395.000.000 | $ 220.000.000 | $ 271.000.000 | $ 7.900.000 | $ 2.800.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 00:48:36.094438+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/192206859,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 275.000.000 | $ 395.000.000 | $ 220.000.000 | $ 271.000.000 | $ 7.900.000 | $ 2.800.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 00:48:36.421814+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-carolina-bogota/193770373,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 275.000.000 | $ 395.000.000 | $ 220.000.000 | $ 271.000.000 | $ 7.900.000 | $ 2.800.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 00:48:36.587503+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 275.000.000 | $ 395.000.000 | $ 220.000.000 | $ 271.000.000 | $ 7.900.000 | $ 2.800.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 00:48:36.597594+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-alto-bogota/193704568,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 275.000.000 | $ 395.000.000 | $ 220.000.000 | $ 271.000.000 | $ 7.900.000 | $ 2.800.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 00:48:36.628875+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193622088,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 275.000.000 | $ 395.000.000 | $ 220.000.000 | $ 271.000.000 | $ 7.900.000 | $ 2.800.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 00:48:36.666761+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193706411,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 275.000.000 | $ 395.000.000 | $ 220.000.000 | $ 271.000.000 | $ 7.900.000 | $ 2.800.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 00:48:36.684267+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191801473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 275.000.000 | $ 395.000.000 | $ 220.000.000 | $ 271.000.000 | $ 7.900.000 | $ 2.800.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 00:48:36.707865+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-nieves-bogota/193581337,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 275.000.000 | $ 395.000.000 | $ 220.000.000 | $ 271.000.000 | $ 7.900.000 | $ 2.800.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 00:48:36.848480+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-aeropuerto-el-dorado-bogota/192803824,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 275.000.000 | $ 395.000.000 | $ 220.000.000 | $ 271.000.000 | $ 7.900.000 | $ 2.800.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 00:48:36.866168+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-barbara-bogota/193124921,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 275.000.000 | $ 395.000.000 | $ 220.000.000 | $ 271.000.000 | $ 7.900.000 | $ 2.800.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 00:48:37.426340+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/193708948,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 275.000.000 | $ 395.000.000 | $ 220.000.000 | $ 271.000.000 | $ 7.900.000 | $ 2.800.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 00:48:37.516497+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-macarena-bogota/192657270,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 275.000.000 | $ 395.000.000 | $ 220.000.000 | $ 271.000.000 | $ 7.900.000 | $ 2.800.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 00:48:37.523973+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-macarena-bogota/192657270,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 275.000.000 | $ 395.000.000 | $ 220.000.000 | $ 271.000.000 | $ 7.900.000 | $ 2.800.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 00:48:37.542422+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-nieves-bogota/193581337,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 275.000.000 | $ 395.000.000 | $ 220.000.000 | $ 271.000.000 | $ 7.900.000 | $ 2.800.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 00:48:37.548975+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193706411,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 275.000.000 | $ 395.000.000 | $ 220.000.000 | $ 271.000.000 | $ 7.900.000 | $ 2.800.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 00:48:37.555380+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-nari%C3%B1o-bogota/193835580,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 275.000.000 | $ 395.000.000 | $ 220.000.000 | $ 271.000.000 | $ 7.900.000 | $ 2.800.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 00:48:37.562716+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colon-bogota/193592800,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 275.000.000 | $ 395.000.000 | $ 220.000.000 | $ 271.000.000 | $ 7.900.000 | $ 2.800.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 00:48:37.569069+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-nogal-bogota/193771328,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 275.000.000 | $ 395.000.000 | $ 220.000.000 | $ 271.000.000 | $ 7.900.000 | $ 2.800.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 00:48:37.881486+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-andes-bogota/193732836,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 275.000.000 | $ 395.000.000 | $ 220.000.000 | $ 271.000.000 | $ 7.900.000 | $ 2.800.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 00:48:37.957204+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193414627,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 275.000.000 | $ 395.000.000 | $ 220.000.000 | $ 271.000.000 | $ 7.900.000 | $ 2.800.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 00:48:38.440446+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 275.000.000 | $ 395.000.000 | $ 220.000.000 | $ 271.000.000 | $ 7.900.000 | $ 2.800.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 00:48:38.791673+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-brisas-bogota/193731264,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 275.000.000 | $ 395.000.000 | $ 220.000.000 | $ 271.000.000 | $ 7.900.000 | $ 2.800.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 00:48:38.892463+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-barrancas-norte-bogota/192750248,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 275.000.000 | $ 395.000.000 | $ 220.000.000 | $ 271.000.000 | $ 7.900.000 | $ 2.800.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 00:48:39.029444+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-puente-largo-bogota/193760905,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 275.000.000 | $ 395.000.000 | $ 220.000.000 | $ 271.000.000 | $ 7.900.000 | $ 2.800.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 00:48:39.216564+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193606209,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 275.000.000 | $ 395.000.000 | $ 220.000.000 | $ 271.000.000 | $ 7.900.000 | $ 2.800.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 00:48:39.766397+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486658,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 275.000.000 | $ 395.000.000 | $ 220.000.000 | $ 271.000.000 | $ 7.900.000 | $ 2.800.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 00:48:39.784867+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193482149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 275.000.000 | $ 395.000.000 | $ 220.000.000 | $ 271.000.000 | $ 7.900.000 | $ 2.800.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 00:48:40.145951+00:00
