url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193406127,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000.000 | $ 40.000.000 | $ 5.160.000 | $ 1.800.000 | $ 315.000.000 | $ 1.350.000.000 | $ 830.000 | $ 320.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-20 06:19:37.898986+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-largo-bogota/193342290,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000.000 | $ 40.000.000 | $ 5.160.000 | $ 1.800.000 | $ 315.000.000 | $ 1.350.000.000 | $ 830.000 | $ 320.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-20 06:19:37.907147+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-zelandia-bogota/11001301,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000.000 | $ 40.000.000 | $ 5.160.000 | $ 1.800.000 | $ 315.000.000 | $ 1.350.000.000 | $ 830.000 | $ 320.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-20 06:19:37.920532+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193393433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000.000 | $ 40.000.000 | $ 5.160.000 | $ 1.800.000 | $ 315.000.000 | $ 1.350.000.000 | $ 830.000 | $ 320.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-20 06:19:38.031430+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193350501,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000.000 | $ 40.000.000 | $ 5.160.000 | $ 1.800.000 | $ 315.000.000 | $ 1.350.000.000 | $ 830.000 | $ 320.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-20 06:19:38.038616+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193145433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000.000 | $ 40.000.000 | $ 5.160.000 | $ 1.800.000 | $ 315.000.000 | $ 1.350.000.000 | $ 830.000 | $ 320.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-20 06:19:38.070395+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000.000 | $ 40.000.000 | $ 5.160.000 | $ 1.800.000 | $ 315.000.000 | $ 1.350.000.000 | $ 830.000 | $ 320.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-20 06:19:38.626044+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/193363100,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000.000 | $ 40.000.000 | $ 5.160.000 | $ 1.800.000 | $ 315.000.000 | $ 1.350.000.000 | $ 830.000 | $ 320.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-20 06:19:38.696769+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000.000 | $ 40.000.000 | $ 5.160.000 | $ 1.800.000 | $ 315.000.000 | $ 1.350.000.000 | $ 830.000 | $ 320.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-20 06:19:38.713869+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000.000 | $ 40.000.000 | $ 5.160.000 | $ 1.800.000 | $ 315.000.000 | $ 1.350.000.000 | $ 830.000 | $ 320.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-20 06:19:38.764654+00:00
