url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193566489,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 689.000.000 | $ 300.000.000 | $ 570.000.000 | $ 4.500.000.000 | $ 470.000.000 | $ 298.000.000 | $ 850.000.000 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-01 07:45:40.023575+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193413670,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 689.000.000 | $ 300.000.000 | $ 570.000.000 | $ 4.500.000.000 | $ 470.000.000 | $ 298.000.000 | $ 850.000.000 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-01 07:45:41.026685+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193482149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 689.000.000 | $ 300.000.000 | $ 570.000.000 | $ 4.500.000.000 | $ 470.000.000 | $ 298.000.000 | $ 850.000.000 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-01 07:45:41.039633+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-puente-aranda-bogota/193814519,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 689.000.000 | $ 300.000.000 | $ 570.000.000 | $ 4.500.000.000 | $ 470.000.000 | $ 298.000.000 | $ 850.000.000 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-01 07:45:41.052102+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193687683,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 689.000.000 | $ 300.000.000 | $ 570.000.000 | $ 4.500.000.000 | $ 470.000.000 | $ 298.000.000 | $ 850.000.000 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-01 07:45:41.121172+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-jose-de-usaquen-bogota/193765426,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 689.000.000 | $ 300.000.000 | $ 570.000.000 | $ 4.500.000.000 | $ 470.000.000 | $ 298.000.000 | $ 850.000.000 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-01 07:45:41.148759+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 689.000.000 | $ 300.000.000 | $ 570.000.000 | $ 4.500.000.000 | $ 470.000.000 | $ 298.000.000 | $ 850.000.000 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-01 07:45:41.230296+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-kennedy-central-bogota/193814499,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 689.000.000 | $ 300.000.000 | $ 570.000.000 | $ 4.500.000.000 | $ 470.000.000 | $ 298.000.000 | $ 850.000.000 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-01 07:45:41.296608+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193047687,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 689.000.000 | $ 300.000.000 | $ 570.000.000 | $ 4.500.000.000 | $ 470.000.000 | $ 298.000.000 | $ 850.000.000 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-01 07:45:41.652617+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-cedritos-bogota/193544349,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 689.000.000 | $ 300.000.000 | $ 570.000.000 | $ 4.500.000.000 | $ 470.000.000 | $ 298.000.000 | $ 850.000.000 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-01 07:45:42.013153+00:00
