url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-balcones-del-salitre-bogota/193444698,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 168.000.000 | $ 1.100.000 | $ 9.700.000 | $ 300.000.000 | $ 580.000.000 | $ 4.870.000.000 | $ 1.650.000 | $ 699.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 12:09:46.860897+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193406124,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 168.000.000 | $ 1.100.000 | $ 9.700.000 | $ 300.000.000 | $ 580.000.000 | $ 4.870.000.000 | $ 1.650.000 | $ 699.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 12:09:51.933453+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-acacias-bogota/193207802,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 168.000.000 | $ 1.100.000 | $ 9.700.000 | $ 300.000.000 | $ 580.000.000 | $ 4.870.000.000 | $ 1.650.000 | $ 699.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 12:09:51.974853+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-fraguita-bogota/193147823,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 168.000.000 | $ 1.100.000 | $ 9.700.000 | $ 300.000.000 | $ 580.000.000 | $ 4.870.000.000 | $ 1.650.000 | $ 699.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 12:09:52.008446+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192939969,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 168.000.000 | $ 1.100.000 | $ 9.700.000 | $ 300.000.000 | $ 580.000.000 | $ 4.870.000.000 | $ 1.650.000 | $ 699.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 12:09:52.032608+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 168.000.000 | $ 1.100.000 | $ 9.700.000 | $ 300.000.000 | $ 580.000.000 | $ 4.870.000.000 | $ 1.650.000 | $ 699.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 12:09:52.544978+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193394000,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 168.000.000 | $ 1.100.000 | $ 9.700.000 | $ 300.000.000 | $ 580.000.000 | $ 4.870.000.000 | $ 1.650.000 | $ 699.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 12:09:52.583052+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193420807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 168.000.000 | $ 1.100.000 | $ 9.700.000 | $ 300.000.000 | $ 580.000.000 | $ 4.870.000.000 | $ 1.650.000 | $ 699.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 12:09:52.615724+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 168.000.000 | $ 1.100.000 | $ 9.700.000 | $ 300.000.000 | $ 580.000.000 | $ 4.870.000.000 | $ 1.650.000 | $ 699.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 12:09:52.653279+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193172388,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 168.000.000 | $ 1.100.000 | $ 9.700.000 | $ 300.000.000 | $ 580.000.000 | $ 4.870.000.000 | $ 1.650.000 | $ 699.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 12:09:52.699458+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/10792307,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 168.000.000 | $ 1.100.000 | $ 9.700.000 | $ 300.000.000 | $ 580.000.000 | $ 4.870.000.000 | $ 1.650.000 | $ 699.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 12:09:52.813357+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193466354,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 168.000.000 | $ 1.100.000 | $ 9.700.000 | $ 300.000.000 | $ 580.000.000 | $ 4.870.000.000 | $ 1.650.000 | $ 699.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 12:09:52.820562+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193388722,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 168.000.000 | $ 1.100.000 | $ 9.700.000 | $ 300.000.000 | $ 580.000.000 | $ 4.870.000.000 | $ 1.650.000 | $ 699.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 12:09:52.850830+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193389048,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 168.000.000 | $ 1.100.000 | $ 9.700.000 | $ 300.000.000 | $ 580.000.000 | $ 4.870.000.000 | $ 1.650.000 | $ 699.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 12:09:52.877143+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-marsella-bogota/193041039,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 168.000.000 | $ 1.100.000 | $ 9.700.000 | $ 300.000.000 | $ 580.000.000 | $ 4.870.000.000 | $ 1.650.000 | $ 699.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 12:09:52.884011+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193464595,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 168.000.000 | $ 1.100.000 | $ 9.700.000 | $ 300.000.000 | $ 580.000.000 | $ 4.870.000.000 | $ 1.650.000 | $ 699.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 12:09:52.951624+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villas-de-granada-bogota/193432247,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 168.000.000 | $ 1.100.000 | $ 9.700.000 | $ 300.000.000 | $ 580.000.000 | $ 4.870.000.000 | $ 1.650.000 | $ 699.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 12:09:53.003351+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-siberia-bogota/193116222,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 168.000.000 | $ 1.100.000 | $ 9.700.000 | $ 300.000.000 | $ 580.000.000 | $ 4.870.000.000 | $ 1.650.000 | $ 699.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 12:09:53.169015+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193295486,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 168.000.000 | $ 1.100.000 | $ 9.700.000 | $ 300.000.000 | $ 580.000.000 | $ 4.870.000.000 | $ 1.650.000 | $ 699.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 12:09:53.222112+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193378992,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 168.000.000 | $ 1.100.000 | $ 9.700.000 | $ 300.000.000 | $ 580.000.000 | $ 4.870.000.000 | $ 1.650.000 | $ 699.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 12:09:53.248672+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/10769713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 168.000.000 | $ 1.100.000 | $ 9.700.000 | $ 300.000.000 | $ 580.000.000 | $ 4.870.000.000 | $ 1.650.000 | $ 699.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 12:09:53.683869+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-alsacia-bogota/193108679,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 168.000.000 | $ 1.100.000 | $ 9.700.000 | $ 300.000.000 | $ 580.000.000 | $ 4.870.000.000 | $ 1.650.000 | $ 699.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 12:09:53.737670+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-suba-bogota/193337567,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 168.000.000 | $ 1.100.000 | $ 9.700.000 | $ 300.000.000 | $ 580.000.000 | $ 4.870.000.000 | $ 1.650.000 | $ 699.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 12:09:53.903813+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/3458644,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 168.000.000 | $ 1.100.000 | $ 9.700.000 | $ 300.000.000 | $ 580.000.000 | $ 4.870.000.000 | $ 1.650.000 | $ 699.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 12:09:53.913664+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193376377,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 168.000.000 | $ 1.100.000 | $ 9.700.000 | $ 300.000.000 | $ 580.000.000 | $ 4.870.000.000 | $ 1.650.000 | $ 699.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 12:09:53.933584+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-favidi-bogota/192261924,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 168.000.000 | $ 1.100.000 | $ 9.700.000 | $ 300.000.000 | $ 580.000.000 | $ 4.870.000.000 | $ 1.650.000 | $ 699.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 12:09:53.948940+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-barrios-unidos-bogota/193417812,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 168.000.000 | $ 1.100.000 | $ 9.700.000 | $ 300.000.000 | $ 580.000.000 | $ 4.870.000.000 | $ 1.650.000 | $ 699.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 12:09:53.961513+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-los-rosales-bogota/193404780,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 168.000.000 | $ 1.100.000 | $ 9.700.000 | $ 300.000.000 | $ 580.000.000 | $ 4.870.000.000 | $ 1.650.000 | $ 699.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 12:09:53.967808+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-retiro-bogota/193217404,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 168.000.000 | $ 1.100.000 | $ 9.700.000 | $ 300.000.000 | $ 580.000.000 | $ 4.870.000.000 | $ 1.650.000 | $ 699.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 12:09:54.477358+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-madelena-bogota/193415634,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 168.000.000 | $ 1.100.000 | $ 9.700.000 | $ 300.000.000 | $ 580.000.000 | $ 4.870.000.000 | $ 1.650.000 | $ 699.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 12:09:54.554005+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-castellana-bogota/193249147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 168.000.000 | $ 1.100.000 | $ 9.700.000 | $ 300.000.000 | $ 580.000.000 | $ 4.870.000.000 | $ 1.650.000 | $ 699.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 12:09:54.560961+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193380231,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 168.000.000 | $ 1.100.000 | $ 9.700.000 | $ 300.000.000 | $ 580.000.000 | $ 4.870.000.000 | $ 1.650.000 | $ 699.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 12:09:54.608285+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-san-luis-bogota/193277986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 168.000.000 | $ 1.100.000 | $ 9.700.000 | $ 300.000.000 | $ 580.000.000 | $ 4.870.000.000 | $ 1.650.000 | $ 699.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 12:09:54.730817+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/193281252,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 168.000.000 | $ 1.100.000 | $ 9.700.000 | $ 300.000.000 | $ 580.000.000 | $ 4.870.000.000 | $ 1.650.000 | $ 699.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 12:09:54.757199+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-san-martin-bogota/193409318,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 168.000.000 | $ 1.100.000 | $ 9.700.000 | $ 300.000.000 | $ 580.000.000 | $ 4.870.000.000 | $ 1.650.000 | $ 699.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 12:09:54.774417+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 168.000.000 | $ 1.100.000 | $ 9.700.000 | $ 300.000.000 | $ 580.000.000 | $ 4.870.000.000 | $ 1.650.000 | $ 699.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 12:09:54.807882+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-belalcazar-bogota/10276235,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 168.000.000 | $ 1.100.000 | $ 9.700.000 | $ 300.000.000 | $ 580.000.000 | $ 4.870.000.000 | $ 1.650.000 | $ 699.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 12:09:55.290869+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-de-pinos-bogota/192750149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 168.000.000 | $ 1.100.000 | $ 9.700.000 | $ 300.000.000 | $ 580.000.000 | $ 4.870.000.000 | $ 1.650.000 | $ 699.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 12:09:55.312400+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 168.000.000 | $ 1.100.000 | $ 9.700.000 | $ 300.000.000 | $ 580.000.000 | $ 4.870.000.000 | $ 1.650.000 | $ 699.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 12:09:55.498328+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193377176,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 168.000.000 | $ 1.100.000 | $ 9.700.000 | $ 300.000.000 | $ 580.000.000 | $ 4.870.000.000 | $ 1.650.000 | $ 699.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 12:09:55.527748+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sotileza-bogota/192785814,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 168.000.000 | $ 1.100.000 | $ 9.700.000 | $ 300.000.000 | $ 580.000.000 | $ 4.870.000.000 | $ 1.650.000 | $ 699.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 12:09:55.534852+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-villa-magdala-bogota/193451998,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 168.000.000 | $ 1.100.000 | $ 9.700.000 | $ 300.000.000 | $ 580.000.000 | $ 4.870.000.000 | $ 1.650.000 | $ 699.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 12:09:55.628366+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193327965,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 168.000.000 | $ 1.100.000 | $ 9.700.000 | $ 300.000.000 | $ 580.000.000 | $ 4.870.000.000 | $ 1.650.000 | $ 699.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 12:09:55.645648+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193430742,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 168.000.000 | $ 1.100.000 | $ 9.700.000 | $ 300.000.000 | $ 580.000.000 | $ 4.870.000.000 | $ 1.650.000 | $ 699.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 12:09:55.825999+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193379926,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 168.000.000 | $ 1.100.000 | $ 9.700.000 | $ 300.000.000 | $ 580.000.000 | $ 4.870.000.000 | $ 1.650.000 | $ 699.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 12:09:56.101575+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/192750095,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 168.000.000 | $ 1.100.000 | $ 9.700.000 | $ 300.000.000 | $ 580.000.000 | $ 4.870.000.000 | $ 1.650.000 | $ 699.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 12:09:56.119383+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/192563302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 168.000.000 | $ 1.100.000 | $ 9.700.000 | $ 300.000.000 | $ 580.000.000 | $ 4.870.000.000 | $ 1.650.000 | $ 699.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 12:09:56.138575+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-nuevo-kennedy-bogota/192992942,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 168.000.000 | $ 1.100.000 | $ 9.700.000 | $ 300.000.000 | $ 580.000.000 | $ 4.870.000.000 | $ 1.650.000 | $ 699.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 12:09:56.341964+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/192750131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 168.000.000 | $ 1.100.000 | $ 9.700.000 | $ 300.000.000 | $ 580.000.000 | $ 4.870.000.000 | $ 1.650.000 | $ 699.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 12:09:56.377733+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-reservado-bogota/193174528,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 168.000.000 | $ 1.100.000 | $ 9.700.000 | $ 300.000.000 | $ 580.000.000 | $ 4.870.000.000 | $ 1.650.000 | $ 699.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 12:09:56.422142+00:00
