url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-favidi-bogota/192261924,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 361.000.000 | $ 9.800.000 | $ 2.500.000 | $ 422.000.000 | $ 1.200.000 | $ 1.200.000.000 | $ 1.067.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 06:15:05.344328+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193241881,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 361.000.000 | $ 9.800.000 | $ 2.500.000 | $ 422.000.000 | $ 1.200.000 | $ 1.200.000.000 | $ 1.067.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 06:15:05.381373+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/193405707,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 361.000.000 | $ 9.800.000 | $ 2.500.000 | $ 422.000.000 | $ 1.200.000 | $ 1.200.000.000 | $ 1.067.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 06:15:05.500179+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 361.000.000 | $ 9.800.000 | $ 2.500.000 | $ 422.000.000 | $ 1.200.000 | $ 1.200.000.000 | $ 1.067.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 06:15:05.599670+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193389048,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 361.000.000 | $ 9.800.000 | $ 2.500.000 | $ 422.000.000 | $ 1.200.000 | $ 1.200.000.000 | $ 1.067.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 06:15:05.696200+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alfonso-lopez-bogota/193299653,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 361.000.000 | $ 9.800.000 | $ 2.500.000 | $ 422.000.000 | $ 1.200.000 | $ 1.200.000.000 | $ 1.067.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 06:15:05.860899+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-santa-paula-bogota/193453406,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 361.000.000 | $ 9.800.000 | $ 2.500.000 | $ 422.000.000 | $ 1.200.000 | $ 1.200.000.000 | $ 1.067.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 06:15:05.870435+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-madelena-bogota/193415634,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 361.000.000 | $ 9.800.000 | $ 2.500.000 | $ 422.000.000 | $ 1.200.000 | $ 1.200.000.000 | $ 1.067.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 06:15:05.922423+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 361.000.000 | $ 9.800.000 | $ 2.500.000 | $ 422.000.000 | $ 1.200.000 | $ 1.200.000.000 | $ 1.067.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 06:15:05.929235+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villas-de-granada-bogota/193074049,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 361.000.000 | $ 9.800.000 | $ 2.500.000 | $ 422.000.000 | $ 1.200.000 | $ 1.200.000.000 | $ 1.067.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 06:15:05.962207+00:00
