url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/10300318,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 333.000.000 | $ 780.000.000 | $ 1.900.000.000 | $ 238.000.000 | $ 2.300.000 | $ 2.300.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 00:33:49.947645+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193576476,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 333.000.000 | $ 780.000.000 | $ 1.900.000.000 | $ 238.000.000 | $ 2.300.000 | $ 2.300.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 00:33:49.985532+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-salle-bogota/193290107,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 333.000.000 | $ 780.000.000 | $ 1.900.000.000 | $ 238.000.000 | $ 2.300.000 | $ 2.300.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 00:33:50.605507+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193443091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 333.000.000 | $ 780.000.000 | $ 1.900.000.000 | $ 238.000.000 | $ 2.300.000 | $ 2.300.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 00:33:50.657751+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193468821,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 333.000.000 | $ 780.000.000 | $ 1.900.000.000 | $ 238.000.000 | $ 2.300.000 | $ 2.300.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 00:33:50.858899+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192843163,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 333.000.000 | $ 780.000.000 | $ 1.900.000.000 | $ 238.000.000 | $ 2.300.000 | $ 2.300.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 00:33:50.892452+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193615204,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 333.000.000 | $ 780.000.000 | $ 1.900.000.000 | $ 238.000.000 | $ 2.300.000 | $ 2.300.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 00:33:50.938423+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-paredes-bogota/193291243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 333.000.000 | $ 780.000.000 | $ 1.900.000.000 | $ 238.000.000 | $ 2.300.000 | $ 2.300.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 00:33:50.954349+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193427433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 333.000.000 | $ 780.000.000 | $ 1.900.000.000 | $ 238.000.000 | $ 2.300.000 | $ 2.300.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 00:33:51.003197+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191801473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 333.000.000 | $ 780.000.000 | $ 1.900.000.000 | $ 238.000.000 | $ 2.300.000 | $ 2.300.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 00:33:51.027136+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-niza-bogota/193490544,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 333.000.000 | $ 780.000.000 | $ 1.900.000.000 | $ 238.000.000 | $ 2.300.000 | $ 2.300.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 00:33:51.616152+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/193318968,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 333.000.000 | $ 780.000.000 | $ 1.900.000.000 | $ 238.000.000 | $ 2.300.000 | $ 2.300.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 00:33:51.644199+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/10520463,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 333.000.000 | $ 780.000.000 | $ 1.900.000.000 | $ 238.000.000 | $ 2.300.000 | $ 2.300.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 00:33:51.659804+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santa-fe-bogota/192750030,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 333.000.000 | $ 780.000.000 | $ 1.900.000.000 | $ 238.000.000 | $ 2.300.000 | $ 2.300.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 00:33:51.673945+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 333.000.000 | $ 780.000.000 | $ 1.900.000.000 | $ 238.000.000 | $ 2.300.000 | $ 2.300.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 00:33:51.685056+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-ciudad-salitre-bogota/193631069,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 333.000.000 | $ 780.000.000 | $ 1.900.000.000 | $ 238.000.000 | $ 2.300.000 | $ 2.300.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 00:33:51.898346+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-castilla-bogota/193526525,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 333.000.000 | $ 780.000.000 | $ 1.900.000.000 | $ 238.000.000 | $ 2.300.000 | $ 2.300.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 00:33:52.067038+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-quinta-camacho-bogota/192114307,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 333.000.000 | $ 780.000.000 | $ 1.900.000.000 | $ 238.000.000 | $ 2.300.000 | $ 2.300.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 00:33:52.312940+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193566489,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 333.000.000 | $ 780.000.000 | $ 1.900.000.000 | $ 238.000.000 | $ 2.300.000 | $ 2.300.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 00:33:52.667470+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-central-bogota/192750067,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 333.000.000 | $ 780.000.000 | $ 1.900.000.000 | $ 238.000.000 | $ 2.300.000 | $ 2.300.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 00:33:52.786035+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 333.000.000 | $ 780.000.000 | $ 1.900.000.000 | $ 238.000.000 | $ 2.300.000 | $ 2.300.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 00:33:52.954732+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 333.000.000 | $ 780.000.000 | $ 1.900.000.000 | $ 238.000.000 | $ 2.300.000 | $ 2.300.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 00:33:52.962142+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sotileza-bogota/193568828,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 333.000.000 | $ 780.000.000 | $ 1.900.000.000 | $ 238.000.000 | $ 2.300.000 | $ 2.300.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 00:33:52.983579+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-quinta-paredes-bogota/193191106,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 333.000.000 | $ 780.000.000 | $ 1.900.000.000 | $ 238.000.000 | $ 2.300.000 | $ 2.300.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 00:33:53.027980+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-zona-franca-bogota/193070184,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 333.000.000 | $ 780.000.000 | $ 1.900.000.000 | $ 238.000.000 | $ 2.300.000 | $ 2.300.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 00:33:53.121166+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-macarena-bogota/192657270,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 333.000.000 | $ 780.000.000 | $ 1.900.000.000 | $ 238.000.000 | $ 2.300.000 | $ 2.300.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 00:33:53.239431+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/191269207,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 333.000.000 | $ 780.000.000 | $ 1.900.000.000 | $ 238.000.000 | $ 2.300.000 | $ 2.300.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 00:33:53.739214+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 333.000.000 | $ 780.000.000 | $ 1.900.000.000 | $ 238.000.000 | $ 2.300.000 | $ 2.300.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 00:33:53.799465+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-alto-bogota/193579506,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 333.000.000 | $ 780.000.000 | $ 1.900.000.000 | $ 238.000.000 | $ 2.300.000 | $ 2.300.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 00:33:54.067308+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 333.000.000 | $ 780.000.000 | $ 1.900.000.000 | $ 238.000.000 | $ 2.300.000 | $ 2.300.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 00:33:54.083028+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193656137,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 333.000.000 | $ 780.000.000 | $ 1.900.000.000 | $ 238.000.000 | $ 2.300.000 | $ 2.300.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 00:33:54.111655+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193414627,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 333.000.000 | $ 780.000.000 | $ 1.900.000.000 | $ 238.000.000 | $ 2.300.000 | $ 2.300.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 00:33:54.155734+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 333.000.000 | $ 780.000.000 | $ 1.900.000.000 | $ 238.000.000 | $ 2.300.000 | $ 2.300.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 00:33:54.163701+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-lagos-de-torca-bogota/193481965,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 333.000.000 | $ 780.000.000 | $ 1.900.000.000 | $ 238.000.000 | $ 2.300.000 | $ 2.300.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 00:33:54.278564+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-guaymaral-bogota/193442546,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 333.000.000 | $ 780.000.000 | $ 1.900.000.000 | $ 238.000.000 | $ 2.300.000 | $ 2.300.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 00:33:55.143897+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-laguna-fontibon-bogota/193584000,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 333.000.000 | $ 780.000.000 | $ 1.900.000.000 | $ 238.000.000 | $ 2.300.000 | $ 2.300.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 00:33:55.163309+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-verbenal-san-antonio-bogota/193042986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 333.000.000 | $ 780.000.000 | $ 1.900.000.000 | $ 238.000.000 | $ 2.300.000 | $ 2.300.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 00:33:55.272882+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-usaquen-bogota/193667012,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 333.000.000 | $ 780.000.000 | $ 1.900.000.000 | $ 238.000.000 | $ 2.300.000 | $ 2.300.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 00:33:55.352789+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosa-bogota/193734980,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 333.000.000 | $ 780.000.000 | $ 1.900.000.000 | $ 238.000.000 | $ 2.300.000 | $ 2.300.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 00:33:55.395096+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alhambra-bogota/192253651,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 333.000.000 | $ 780.000.000 | $ 1.900.000.000 | $ 238.000.000 | $ 2.300.000 | $ 2.300.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 00:33:55.463243+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-de-pinos-bogota/192750149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 333.000.000 | $ 780.000.000 | $ 1.900.000.000 | $ 238.000.000 | $ 2.300.000 | $ 2.300.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 00:33:55.664069+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193502839,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 333.000.000 | $ 780.000.000 | $ 1.900.000.000 | $ 238.000.000 | $ 2.300.000 | $ 2.300.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 00:33:55.807654+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193714553,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 333.000.000 | $ 780.000.000 | $ 1.900.000.000 | $ 238.000.000 | $ 2.300.000 | $ 2.300.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 00:33:56.747353+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/193446713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 333.000.000 | $ 780.000.000 | $ 1.900.000.000 | $ 238.000.000 | $ 2.300.000 | $ 2.300.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 00:33:56.754834+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedro-golf-bogota/193372709,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 333.000.000 | $ 780.000.000 | $ 1.900.000.000 | $ 238.000.000 | $ 2.300.000 | $ 2.300.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 00:33:57.054380+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-candelaria-bogota/192750094,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 333.000.000 | $ 780.000.000 | $ 1.900.000.000 | $ 238.000.000 | $ 2.300.000 | $ 2.300.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 00:33:57.427028+00:00
