url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nuevo-country-bogota/193460052,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:04.230790+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pradera-norte-bogota/193437815,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:09.734332+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-boyaca-real-bogota/193459506,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:09.845048+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/191955675,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:09.864302+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-verbenal-san-antonio-bogota/193042986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:09.888475+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193459520,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:09.911804+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/192750095,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:10.521831+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193146962,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:10.529130+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/192750131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:10.731572+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chico-norte-bogota/193390131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:10.739964+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-paredes-bogota/193291243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:10.768362+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudadela-colsubsidio-bogota/192984181,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:10.803174+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-americas-central-bogota/193478079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:10.859547+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193493548,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:10.866651+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:11.368018+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/193345853,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:11.384417+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/193493270,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:11.407404+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-quinta-camacho-bogota/192972195,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:11.415786+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:11.479407+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-engativa-bogota/192677669,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:11.613693+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:11.727344+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-jose-v-sector-bogota/193414584,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:11.733808+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-barrios-unidos-bogota/193417812,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:12.243157+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-victoria-bogota/193297384,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:12.271220+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193017021,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:12.414496+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/192563302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:12.506529+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosa-bogota/193434434,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:12.516233+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-versalles-fontibon-bogota/193487753,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:12.526569+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-paredes-bogota/193472326,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:12.566759+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/3458644,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:12.593023+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192939969,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:13.179274+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193528761,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:13.235931+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-los-martires-bogota/193205754,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:13.257263+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193371665,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:13.410902+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10308129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:13.457699+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:13.521574+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-modelia-occidental-bogota/193428194,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:13.580152+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/193505322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:13.631469+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/10792307,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:14.129828+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-floresta-bogota/193538892,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:14.194276+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-centro-internacional-bogota/193420316,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:14.391224+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193063091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:14.402240+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192588248,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:14.418556+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193486847,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:14.528597+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:14.582660+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-belalcazar-bogota/10276235,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:14.598373+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193476894,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:15.069547+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/192212430,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:15.149355+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alcazares-norte-bogota/191248514,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:15.269742+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193414627,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:15.279184+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-serena-bogota/193381072,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:15.339292+00:00
