url,information,date_time
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bosque-de-pinos-bogota/193659106,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:33:58.184404+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:04.384811+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-polo-club-bogota/193708046,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:04.454528+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193691095,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:04.483114+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193443091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:04.498365+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/193708948,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:04.509510+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193736856,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:05.086510+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:05.294233+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chico-norte-bogota/193390131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:05.333580+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-alto-bogota/193704568,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:05.372849+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-puente-aranda-bogota/193719110,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:05.493263+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193734612,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:05.510299+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villas-de-alcala-bogota/193426007,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:05.540486+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:05.709316+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-quinta-camacho-bogota/192114307,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:06.234993+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193756412,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:06.291776+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-alto-bogota/193579506,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:06.317573+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-laguna-fontibon-bogota/193584000,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:06.411977+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193375519,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:06.531183+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-castilla-bogota/193526525,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:06.539207+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193751914,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:06.868033+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:06.895676+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-palermo-bogota/193658714,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:07.135796+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193638884,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:07.318234+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:07.381250+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/192726026,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:07.394996+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/193735084,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:07.404631+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/193481563,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:07.505665+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193632538,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:07.605700+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193299473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:07.848301+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191801473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:08.031206+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:08.101772+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:08.110224+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:08.175599+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/191269207,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:08.182433+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193413670,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:08.345044+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193699189,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:08.363736+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193656137,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:08.500609+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-retiro-bogota/193685296,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:09.147574+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:09.158009+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193735273,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:09.205316+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:09.315209+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:09.323402+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:09.340347+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486539,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:09.350708+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-candelaria-bogota/193716943,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:09.461928+00:00
