url,information,date_time
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bosque-de-pinos-bogota/194051720,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.100.000 | $ 270.000.000 | $ 3.200.000 | $ 800.000.000 | $ 670.000.000 | $ 2.300.000 | $ 1.300.000 | $ 2.100.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 06:56:57.252946+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-san-simon-bogota/192201794,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.100.000 | $ 270.000.000 | $ 3.200.000 | $ 800.000.000 | $ 670.000.000 | $ 2.300.000 | $ 1.300.000 | $ 2.100.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 06:56:58.737742+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-los-rosales-bogota/194027787,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.100.000 | $ 270.000.000 | $ 3.200.000 | $ 800.000.000 | $ 670.000.000 | $ 2.300.000 | $ 1.300.000 | $ 2.100.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 06:56:58.750974+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-barrios-unidos-bogota/194097252,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.100.000 | $ 270.000.000 | $ 3.200.000 | $ 800.000.000 | $ 670.000.000 | $ 2.300.000 | $ 1.300.000 | $ 2.100.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 06:56:58.789137+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-niza-bogota/193549854,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.100.000 | $ 270.000.000 | $ 3.200.000 | $ 800.000.000 | $ 670.000.000 | $ 2.300.000 | $ 1.300.000 | $ 2.100.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 06:56:58.820159+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-san-antonio-norte-bogota/194045081,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.100.000 | $ 270.000.000 | $ 3.200.000 | $ 800.000.000 | $ 670.000.000 | $ 2.300.000 | $ 1.300.000 | $ 2.100.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 06:56:59.803737+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quirigua-i-bogota/194056241,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.100.000 | $ 270.000.000 | $ 3.200.000 | $ 800.000.000 | $ 670.000.000 | $ 2.300.000 | $ 1.300.000 | $ 2.100.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 06:56:59.854959+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-marly-bogota/10584685,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.100.000 | $ 270.000.000 | $ 3.200.000 | $ 800.000.000 | $ 670.000.000 | $ 2.300.000 | $ 1.300.000 | $ 2.100.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 06:56:59.865993+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-palermo-bogota/193885425,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.100.000 | $ 270.000.000 | $ 3.200.000 | $ 800.000.000 | $ 670.000.000 | $ 2.300.000 | $ 1.300.000 | $ 2.100.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 06:56:59.918651+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-lago-bogota/193586559,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.100.000 | $ 270.000.000 | $ 3.200.000 | $ 800.000.000 | $ 670.000.000 | $ 2.300.000 | $ 1.300.000 | $ 2.100.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 06:56:59.995128+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-sena-bogota/193721553,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.100.000 | $ 270.000.000 | $ 3.200.000 | $ 800.000.000 | $ 670.000.000 | $ 2.300.000 | $ 1.300.000 | $ 2.100.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 06:57:00.032924+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-quinta-camacho-bogota/193756792,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.100.000 | $ 270.000.000 | $ 3.200.000 | $ 800.000.000 | $ 670.000.000 | $ 2.300.000 | $ 1.300.000 | $ 2.100.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 06:57:00.060014+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-tibana-bogota/194043989,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.100.000 | $ 270.000.000 | $ 3.200.000 | $ 800.000.000 | $ 670.000.000 | $ 2.300.000 | $ 1.300.000 | $ 2.100.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 06:57:00.178374+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-candelaria-bogota/194045901,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.100.000 | $ 270.000.000 | $ 3.200.000 | $ 800.000.000 | $ 670.000.000 | $ 2.300.000 | $ 1.300.000 | $ 2.100.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 06:57:00.981790+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-fontibon-bogota/193967883,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.100.000 | $ 270.000.000 | $ 3.200.000 | $ 800.000.000 | $ 670.000.000 | $ 2.300.000 | $ 1.300.000 | $ 2.100.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 06:57:01.122081+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-prado-veraniego-bogota/192179881,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.100.000 | $ 270.000.000 | $ 3.200.000 | $ 800.000.000 | $ 670.000.000 | $ 2.300.000 | $ 1.300.000 | $ 2.100.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 06:57:01.138049+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-alto-bogota/193883733,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.100.000 | $ 270.000.000 | $ 3.200.000 | $ 800.000.000 | $ 670.000.000 | $ 2.300.000 | $ 1.300.000 | $ 2.100.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 06:57:01.183066+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/194086621,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.100.000 | $ 270.000.000 | $ 3.200.000 | $ 800.000.000 | $ 670.000.000 | $ 2.300.000 | $ 1.300.000 | $ 2.100.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 06:57:01.272066+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-oriental-bogota/192595422,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.100.000 | $ 270.000.000 | $ 3.200.000 | $ 800.000.000 | $ 670.000.000 | $ 2.300.000 | $ 1.300.000 | $ 2.100.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 06:57:01.300249+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-castilla-bogota/193997278,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.100.000 | $ 270.000.000 | $ 3.200.000 | $ 800.000.000 | $ 670.000.000 | $ 2.300.000 | $ 1.300.000 | $ 2.100.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 06:57:01.337921+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-las-nieves-bogota/193108817,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.100.000 | $ 270.000.000 | $ 3.200.000 | $ 800.000.000 | $ 670.000.000 | $ 2.300.000 | $ 1.300.000 | $ 2.100.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 06:57:01.516957+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villas-de-granada-bogota/193841561,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.100.000 | $ 270.000.000 | $ 3.200.000 | $ 800.000.000 | $ 670.000.000 | $ 2.300.000 | $ 1.300.000 | $ 2.100.000 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-11 06:57:02.313549+00:00
