url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-recodo-bogota/194107281,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 7.150.000 | $ 13.800.000 | $ 400.000.000 | $ 6.150.000 | $ 1.000.000 | $ 1.000.000 | $ 5.000.000 | $ 1.300.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-22 20:46:42.304774+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alamos-bogota/194188501,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 7.150.000 | $ 13.800.000 | $ 400.000.000 | $ 6.150.000 | $ 1.000.000 | $ 1.000.000 | $ 5.000.000 | $ 1.300.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-22 20:46:42.316945+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/194268912,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 7.150.000 | $ 13.800.000 | $ 400.000.000 | $ 6.150.000 | $ 1.000.000 | $ 1.000.000 | $ 5.000.000 | $ 1.300.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-22 20:46:42.337017+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-nogal-bogota/193721231,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 7.150.000 | $ 13.800.000 | $ 400.000.000 | $ 6.150.000 | $ 1.000.000 | $ 1.000.000 | $ 5.000.000 | $ 1.300.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-22 20:46:42.348460+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-lisboa-bogota/194254468,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 7.150.000 | $ 13.800.000 | $ 400.000.000 | $ 6.150.000 | $ 1.000.000 | $ 1.000.000 | $ 5.000.000 | $ 1.300.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-22 20:46:42.627927+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-lisboa-bogota/194254468,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 7.150.000 | $ 13.800.000 | $ 400.000.000 | $ 6.150.000 | $ 1.000.000 | $ 1.000.000 | $ 5.000.000 | $ 1.300.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-22 20:46:42.659036+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/194074806,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 7.150.000 | $ 13.800.000 | $ 400.000.000 | $ 6.150.000 | $ 1.000.000 | $ 1.000.000 | $ 5.000.000 | $ 1.300.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-22 20:46:43.512062+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/194074806,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 7.150.000 | $ 13.800.000 | $ 400.000.000 | $ 6.150.000 | $ 1.000.000 | $ 1.000.000 | $ 5.000.000 | $ 1.300.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-22 20:46:43.527822+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/193884522,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 7.150.000 | $ 13.800.000 | $ 400.000.000 | $ 6.150.000 | $ 1.000.000 | $ 1.000.000 | $ 5.000.000 | $ 1.300.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-22 20:46:43.674340+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/193884522,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 7.150.000 | $ 13.800.000 | $ 400.000.000 | $ 6.150.000 | $ 1.000.000 | $ 1.000.000 | $ 5.000.000 | $ 1.300.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-22 20:46:43.687870+00:00
