url,information,date_time
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-barrios-unidos-bogota/193417812,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000.000 | $ 665.000.000 | $ 800.000 | $ 2.000.000 | $ 1.400.000 | $ 375.000.000 | $ 185.000.000 | $ 207.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 00:23:24.329915+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/193363100,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000.000 | $ 665.000.000 | $ 800.000 | $ 2.000.000 | $ 1.400.000 | $ 375.000.000 | $ 185.000.000 | $ 207.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 00:23:24.417344+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-usaquen-bogota/193520618,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000.000 | $ 665.000.000 | $ 800.000 | $ 2.000.000 | $ 1.400.000 | $ 375.000.000 | $ 185.000.000 | $ 207.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 00:23:24.484874+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-paloquemao-bogota/193299543,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000.000 | $ 665.000.000 | $ 800.000 | $ 2.000.000 | $ 1.400.000 | $ 375.000.000 | $ 185.000.000 | $ 207.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 00:23:24.495045+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/3458644,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000.000 | $ 665.000.000 | $ 800.000 | $ 2.000.000 | $ 1.400.000 | $ 375.000.000 | $ 185.000.000 | $ 207.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 00:23:24.643021+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000.000 | $ 665.000.000 | $ 800.000 | $ 2.000.000 | $ 1.400.000 | $ 375.000.000 | $ 185.000.000 | $ 207.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 00:23:24.684595+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10924799,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000.000 | $ 665.000.000 | $ 800.000 | $ 2.000.000 | $ 1.400.000 | $ 375.000.000 | $ 185.000.000 | $ 207.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 00:23:24.718869+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/193345853,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000.000 | $ 665.000.000 | $ 800.000 | $ 2.000.000 | $ 1.400.000 | $ 375.000.000 | $ 185.000.000 | $ 207.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 00:23:24.753334+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000.000 | $ 665.000.000 | $ 800.000 | $ 2.000.000 | $ 1.400.000 | $ 375.000.000 | $ 185.000.000 | $ 207.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 00:23:25.282059+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-ciudad-quirigua-bogota/193438198,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000.000 | $ 665.000.000 | $ 800.000 | $ 2.000.000 | $ 1.400.000 | $ 375.000.000 | $ 185.000.000 | $ 207.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 00:23:25.296661+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-floresta-bogota/193538892,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000.000 | $ 665.000.000 | $ 800.000 | $ 2.000.000 | $ 1.400.000 | $ 375.000.000 | $ 185.000.000 | $ 207.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 00:23:25.310758+00:00
