url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gran-america-bogota/193579168,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 2.520.000 | $ 966.398 | $ 450.000.000 | $ 264.000.000 | $ 1.250.000.000 | $ 950.000 | $ 325.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 12:34:10.235571+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-brisas-bogota/193671720,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 2.520.000 | $ 966.398 | $ 450.000.000 | $ 264.000.000 | $ 1.250.000.000 | $ 950.000 | $ 325.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 12:34:10.281131+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-recuerdo-bogota/193702178,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 2.520.000 | $ 966.398 | $ 450.000.000 | $ 264.000.000 | $ 1.250.000.000 | $ 950.000 | $ 325.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 12:34:10.289440+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-puente-aranda-bogota/193615124,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 2.520.000 | $ 966.398 | $ 450.000.000 | $ 264.000.000 | $ 1.250.000.000 | $ 950.000 | $ 325.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 12:34:10.298416+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193588507,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 2.520.000 | $ 966.398 | $ 450.000.000 | $ 264.000.000 | $ 1.250.000.000 | $ 950.000 | $ 325.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 12:34:10.305076+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 2.520.000 | $ 966.398 | $ 450.000.000 | $ 264.000.000 | $ 1.250.000.000 | $ 950.000 | $ 325.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 12:34:10.311799+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-verbenal-san-antonio-bogota/193042986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 2.520.000 | $ 966.398 | $ 450.000.000 | $ 264.000.000 | $ 1.250.000.000 | $ 950.000 | $ 325.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 12:34:11.095410+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486848,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 2.520.000 | $ 966.398 | $ 450.000.000 | $ 264.000.000 | $ 1.250.000.000 | $ 950.000 | $ 325.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 12:34:11.177589+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/192550868,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 2.520.000 | $ 966.398 | $ 450.000.000 | $ 264.000.000 | $ 1.250.000.000 | $ 950.000 | $ 325.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 12:34:11.222105+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-santa-barbara-alta-bogota/192726048,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 2.520.000 | $ 966.398 | $ 450.000.000 | $ 264.000.000 | $ 1.250.000.000 | $ 950.000 | $ 325.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 12:34:11.230179+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 2.520.000 | $ 966.398 | $ 450.000.000 | $ 264.000.000 | $ 1.250.000.000 | $ 950.000 | $ 325.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 12:34:11.399277+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 2.520.000 | $ 966.398 | $ 450.000.000 | $ 264.000.000 | $ 1.250.000.000 | $ 950.000 | $ 325.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 12:34:11.406407+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/193098470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 2.520.000 | $ 966.398 | $ 450.000.000 | $ 264.000.000 | $ 1.250.000.000 | $ 950.000 | $ 325.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 12:34:11.461822+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-calleja-bogota/193663566,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 2.520.000 | $ 966.398 | $ 450.000.000 | $ 264.000.000 | $ 1.250.000.000 | $ 950.000 | $ 325.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 12:34:11.552832+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193680975,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 2.520.000 | $ 966.398 | $ 450.000.000 | $ 264.000.000 | $ 1.250.000.000 | $ 950.000 | $ 325.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 12:34:12.140299+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193299473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 2.520.000 | $ 966.398 | $ 450.000.000 | $ 264.000.000 | $ 1.250.000.000 | $ 950.000 | $ 325.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 12:34:12.154778+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-santa-isabel-bogota/193692182,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 2.520.000 | $ 966.398 | $ 450.000.000 | $ 264.000.000 | $ 1.250.000.000 | $ 950.000 | $ 325.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 12:34:12.177021+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-villa-del-rio-bogota/192349121,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 2.520.000 | $ 966.398 | $ 450.000.000 | $ 264.000.000 | $ 1.250.000.000 | $ 950.000 | $ 325.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 12:34:12.203039+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-paloquemao-bogota/193670805,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 2.520.000 | $ 966.398 | $ 450.000.000 | $ 264.000.000 | $ 1.250.000.000 | $ 950.000 | $ 325.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 12:34:12.273566+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-bogota/193683957,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 2.520.000 | $ 966.398 | $ 450.000.000 | $ 264.000.000 | $ 1.250.000.000 | $ 950.000 | $ 325.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 12:34:12.394545+00:00
