url,information,date_time
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193017021,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 1.600.000 | $ 1.200.000.000 | $ 1.200.000 | $ 158.000.000 | $ 224.000.000 | $ 1.980.000.000 | $ 4.092.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 00:22:56.903149+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 1.600.000 | $ 1.200.000.000 | $ 1.200.000 | $ 158.000.000 | $ 224.000.000 | $ 1.980.000.000 | $ 4.092.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 00:22:56.942638+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-castellana-bogota/193377678,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 1.600.000 | $ 1.200.000.000 | $ 1.200.000 | $ 158.000.000 | $ 224.000.000 | $ 1.980.000.000 | $ 4.092.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 00:22:56.959878+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193568989,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 1.600.000 | $ 1.200.000.000 | $ 1.200.000 | $ 158.000.000 | $ 224.000.000 | $ 1.980.000.000 | $ 4.092.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 00:22:56.967646+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 1.600.000 | $ 1.200.000.000 | $ 1.200.000 | $ 158.000.000 | $ 224.000.000 | $ 1.980.000.000 | $ 4.092.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 00:22:56.984859+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-castilla-bogota/193508298,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 1.600.000 | $ 1.200.000.000 | $ 1.200.000 | $ 158.000.000 | $ 224.000.000 | $ 1.980.000.000 | $ 4.092.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 00:22:57.532957+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/192980978,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 1.600.000 | $ 1.200.000.000 | $ 1.200.000 | $ 158.000.000 | $ 224.000.000 | $ 1.980.000.000 | $ 4.092.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 00:22:57.554809+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193458013,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 1.600.000 | $ 1.200.000.000 | $ 1.200.000 | $ 158.000.000 | $ 224.000.000 | $ 1.980.000.000 | $ 4.092.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 00:22:57.569515+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-santa-ana-bogota/191808973,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 1.600.000 | $ 1.200.000.000 | $ 1.200.000 | $ 158.000.000 | $ 224.000.000 | $ 1.980.000.000 | $ 4.092.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 00:22:57.576767+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-olaya-bogota/193317390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 1.600.000 | $ 1.200.000.000 | $ 1.200.000 | $ 158.000.000 | $ 224.000.000 | $ 1.980.000.000 | $ 4.092.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 00:22:57.874798+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193299473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 1.600.000 | $ 1.200.000.000 | $ 1.200.000 | $ 158.000.000 | $ 224.000.000 | $ 1.980.000.000 | $ 4.092.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 00:22:57.883229+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-castellana-bogota/193249147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 1.600.000 | $ 1.200.000.000 | $ 1.200.000 | $ 158.000.000 | $ 224.000.000 | $ 1.980.000.000 | $ 4.092.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 00:22:57.895347+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193596649,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 1.600.000 | $ 1.200.000.000 | $ 1.200.000 | $ 158.000.000 | $ 224.000.000 | $ 1.980.000.000 | $ 4.092.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 00:22:57.913468+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-calleja-bogota/193600098,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 1.600.000 | $ 1.200.000.000 | $ 1.200.000 | $ 158.000.000 | $ 224.000.000 | $ 1.980.000.000 | $ 4.092.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 00:22:58.467126+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 1.600.000 | $ 1.200.000.000 | $ 1.200.000 | $ 158.000.000 | $ 224.000.000 | $ 1.980.000.000 | $ 4.092.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 00:22:58.474241+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-paredes-bogota/193472326,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 1.600.000 | $ 1.200.000.000 | $ 1.200.000 | $ 158.000.000 | $ 224.000.000 | $ 1.980.000.000 | $ 4.092.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 00:22:58.662287+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193420807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 1.600.000 | $ 1.200.000.000 | $ 1.200.000 | $ 158.000.000 | $ 224.000.000 | $ 1.980.000.000 | $ 4.092.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 00:22:58.672628+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 1.600.000 | $ 1.200.000.000 | $ 1.200.000 | $ 158.000.000 | $ 224.000.000 | $ 1.980.000.000 | $ 4.092.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 00:22:58.697888+00:00
