url,information,date_time
https://www.fincaraiz.com.co//habitacion-en-arriendo-en-villa-luz-bogota/193672295,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 290.000.000 | $ 550.000.000 | $ 350.000.000 | $ 320.000.000 | $ 220.000.000 | $ 5.500.000 | $ 650.000 | $ 360.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 12:36:37.556441+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 290.000.000 | $ 550.000.000 | $ 350.000.000 | $ 320.000.000 | $ 220.000.000 | $ 5.500.000 | $ 650.000 | $ 360.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 12:36:37.574947+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-castellana-bogota/193377678,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 290.000.000 | $ 550.000.000 | $ 350.000.000 | $ 320.000.000 | $ 220.000.000 | $ 5.500.000 | $ 650.000 | $ 360.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 12:36:37.622933+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-castellana-bogota/193377678,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 290.000.000 | $ 550.000.000 | $ 350.000.000 | $ 320.000.000 | $ 220.000.000 | $ 5.500.000 | $ 650.000 | $ 360.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 12:36:37.630174+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-contador-bogota/193897259,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 290.000.000 | $ 550.000.000 | $ 350.000.000 | $ 320.000.000 | $ 220.000.000 | $ 5.500.000 | $ 650.000 | $ 360.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 12:36:37.637223+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193815880,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 290.000.000 | $ 550.000.000 | $ 350.000.000 | $ 320.000.000 | $ 220.000.000 | $ 5.500.000 | $ 650.000 | $ 360.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 12:36:37.720007+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193815880,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 290.000.000 | $ 550.000.000 | $ 350.000.000 | $ 320.000.000 | $ 220.000.000 | $ 5.500.000 | $ 650.000 | $ 360.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 12:36:37.727111+00:00
https://www.fincaraiz.com.co//habitacion-en-arriendo-en-villa-luz-bogota/193672295,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 290.000.000 | $ 550.000.000 | $ 350.000.000 | $ 320.000.000 | $ 220.000.000 | $ 5.500.000 | $ 650.000 | $ 360.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 12:36:37.753614+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-las-ferias-bogota/193424704,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 290.000.000 | $ 550.000.000 | $ 350.000.000 | $ 320.000.000 | $ 220.000.000 | $ 5.500.000 | $ 650.000 | $ 360.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 12:36:38.139110+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-lisboa-usaquen-bogota/193783140,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 290.000.000 | $ 550.000.000 | $ 350.000.000 | $ 320.000.000 | $ 220.000.000 | $ 5.500.000 | $ 650.000 | $ 360.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 12:36:38.179262+00:00
