url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-bogota/193337756,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.500.000 | $ 3.950.000 | $ 1.900.000 | $ 740.000.000 | $ 247.000.000 | $ 270.000.000 | $ 950.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 18:38:19.123997+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193839918,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.500.000 | $ 3.950.000 | $ 1.900.000 | $ 740.000.000 | $ 247.000.000 | $ 270.000.000 | $ 950.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 18:38:19.198663+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193655701,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.500.000 | $ 3.950.000 | $ 1.900.000 | $ 740.000.000 | $ 247.000.000 | $ 270.000.000 | $ 950.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 18:38:19.446932+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-montevideo-bogota/193457805,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.500.000 | $ 3.950.000 | $ 1.900.000 | $ 740.000.000 | $ 247.000.000 | $ 270.000.000 | $ 950.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 18:38:19.477345+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/191269207,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.500.000 | $ 3.950.000 | $ 1.900.000 | $ 740.000.000 | $ 247.000.000 | $ 270.000.000 | $ 950.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 18:38:19.492074+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-rosita-bogota/192206859,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.500.000 | $ 3.950.000 | $ 1.900.000 | $ 740.000.000 | $ 247.000.000 | $ 270.000.000 | $ 950.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 18:38:19.500777+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-los-andes/193779197,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.500.000 | $ 3.950.000 | $ 1.900.000 | $ 740.000.000 | $ 247.000.000 | $ 270.000.000 | $ 950.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 18:38:19.508797+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-los-andes/193779197,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.500.000 | $ 3.950.000 | $ 1.900.000 | $ 740.000.000 | $ 247.000.000 | $ 270.000.000 | $ 950.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 18:38:19.515589+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-puente-aranda-bogota/193719110,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.500.000 | $ 3.950.000 | $ 1.900.000 | $ 740.000.000 | $ 247.000.000 | $ 270.000.000 | $ 950.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 18:38:19.590842+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-puente-aranda-bogota/193719110,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.500.000 | $ 3.950.000 | $ 1.900.000 | $ 740.000.000 | $ 247.000.000 | $ 270.000.000 | $ 950.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 18:38:19.609206+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-engativa-bogota/193857762,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.500.000 | $ 3.950.000 | $ 1.900.000 | $ 740.000.000 | $ 247.000.000 | $ 270.000.000 | $ 950.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 18:38:20.005701+00:00
