url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 780.000.000 | $ 649.000.000 | $ 320.000.000 | $ 1.750.000.000 | $ 18.000.000 | $ 13.500.000 | $ 540.000.000 | $ 580.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 00:39:52.638353+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 780.000.000 | $ 649.000.000 | $ 320.000.000 | $ 1.750.000.000 | $ 18.000.000 | $ 13.500.000 | $ 540.000.000 | $ 580.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 00:39:52.685376+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-san-jose-de-bavaria-bogota/193741235,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 780.000.000 | $ 649.000.000 | $ 320.000.000 | $ 1.750.000.000 | $ 18.000.000 | $ 13.500.000 | $ 540.000.000 | $ 580.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 00:39:52.756664+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/193446713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 780.000.000 | $ 649.000.000 | $ 320.000.000 | $ 1.750.000.000 | $ 18.000.000 | $ 13.500.000 | $ 540.000.000 | $ 580.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 00:39:53.329549+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193638884,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 780.000.000 | $ 649.000.000 | $ 320.000.000 | $ 1.750.000.000 | $ 18.000.000 | $ 13.500.000 | $ 540.000.000 | $ 580.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 00:39:53.360563+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-galan-bogota/193664562,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 780.000.000 | $ 649.000.000 | $ 320.000.000 | $ 1.750.000.000 | $ 18.000.000 | $ 13.500.000 | $ 540.000.000 | $ 580.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 00:39:53.405254+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193365302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 780.000.000 | $ 649.000.000 | $ 320.000.000 | $ 1.750.000.000 | $ 18.000.000 | $ 13.500.000 | $ 540.000.000 | $ 580.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 00:39:53.427862+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 780.000.000 | $ 649.000.000 | $ 320.000.000 | $ 1.750.000.000 | $ 18.000.000 | $ 13.500.000 | $ 540.000.000 | $ 580.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 00:39:53.434732+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-aguas-bogota/193793382,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 780.000.000 | $ 649.000.000 | $ 320.000.000 | $ 1.750.000.000 | $ 18.000.000 | $ 13.500.000 | $ 540.000.000 | $ 580.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 00:39:53.602452+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santa-fe-bogota/192750030,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 780.000.000 | $ 649.000.000 | $ 320.000.000 | $ 1.750.000.000 | $ 18.000.000 | $ 13.500.000 | $ 540.000.000 | $ 580.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 00:39:53.634740+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 780.000.000 | $ 649.000.000 | $ 320.000.000 | $ 1.750.000.000 | $ 18.000.000 | $ 13.500.000 | $ 540.000.000 | $ 580.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 00:39:53.679027+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-santa-isabel-bogota/193692182,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 780.000.000 | $ 649.000.000 | $ 320.000.000 | $ 1.750.000.000 | $ 18.000.000 | $ 13.500.000 | $ 540.000.000 | $ 580.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 00:39:53.747914+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-san-cristobal-norte-bogota/193732828,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 780.000.000 | $ 649.000.000 | $ 320.000.000 | $ 1.750.000.000 | $ 18.000.000 | $ 13.500.000 | $ 540.000.000 | $ 580.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 00:39:53.769086+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alcazares-norte-bogota/191248514,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 780.000.000 | $ 649.000.000 | $ 320.000.000 | $ 1.750.000.000 | $ 18.000.000 | $ 13.500.000 | $ 540.000.000 | $ 580.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 00:39:53.813618+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 780.000.000 | $ 649.000.000 | $ 320.000.000 | $ 1.750.000.000 | $ 18.000.000 | $ 13.500.000 | $ 540.000.000 | $ 580.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 00:39:54.035387+00:00
